stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring
885648,30,2,2.07023,0.31203400000000003,0.150898,0.0587812,-0.790573,-0.497987,0.425521,0.5614239999999999,0.301615,0.187568,0.164108,0.220917,0.14841400000000002,0.227789,25
885648,30,10,9.7626,0.368552,0.15151099999999998,0.0590168,-0.758523,-0.463789,0.364194,0.5235569999999999,0.334561,0.0434328,0.033716699999999995,0.0497268,0.0311243,0.042724,25
885648,30,30,28.996,0.805092,0.151686,0.058410300000000005,-0.751171,-0.45845600000000003,0.358984,0.517946,0.33269699999999996,0.0213143,0.0148512,0.0222641,0.011293899999999999,0.0147239,25
885648,50,2,2.16954,0.389862,0.251481,0.074274,-0.8164680000000001,-0.5215270000000001,0.47153100000000003,0.587727,0.27873600000000004,0.24443800000000002,0.221323,0.300396,0.19533299999999998,0.30678,25
885648,50,10,9.86668,0.473657,0.251471,0.07600549999999999,-0.767461,-0.469409,0.370554,0.530241,0.336075,0.0526087,0.0443571,0.0618906,0.043879699999999994,0.0413513,25
885648,50,30,29.0938,0.8211709999999999,0.251266,0.07413689999999999,-0.753911,-0.460261,0.36048800000000003,0.519964,0.33371999999999996,0.0229567,0.016826900000000002,0.0232951,0.013240700000000001,0.0146468,25
885712,30,2,2.0796200000000002,0.370687,0.161105,0.0677161,-0.7633989999999999,-0.521842,0.39986,0.5581649999999999,0.327217,0.174815,0.174103,0.21601900000000002,0.15106,0.20975700000000003,25
885712,30,10,9.7365,0.48175100000000004,0.162194,0.06816239999999998,-0.72982,-0.481695,0.34170100000000003,0.519541,0.350273,0.0398094,0.0386261,0.047717,0.0352066,0.030591700000000003,25
885712,30,30,28.8695,1.0083,0.160797,0.06473530000000001,-0.721646,-0.47593599999999997,0.335675,0.5130779999999999,0.348829,0.018625599999999996,0.013430600000000001,0.0163354,0.0105346,0.00927212,25
885712,50,2,2.18097,0.43656999999999996,0.268269,0.0866913,-0.7851020000000001,-0.555237,0.445312,0.588299,0.306728,0.244191,0.247806,0.29740700000000003,0.204232,0.294906,25
885712,50,10,9.84683,0.58222,0.268359,0.0860283,-0.738589,-0.487989,0.347129,0.526099,0.35335,0.048581400000000004,0.0430659,0.0566356,0.0419798,0.0363337,25
885712,50,30,28.9797,1.05287,0.270031,0.08498380000000001,-0.7243149999999999,-0.47764700000000004,0.337049,0.514927,0.349986,0.021666400000000002,0.0168776,0.020934499999999998,0.0145488,0.0114184,25
885776,30,2,2.03001,0.304977,0.145017,0.0669285,-0.790193,-0.49552299999999994,0.42945,0.5570609999999999,0.299205,0.173021,0.151118,0.21089699999999997,0.138822,0.206546,25
885776,30,10,9.59047,0.659508,0.145502,0.0676193,-0.758912,-0.464502,0.37445500000000004,0.52368,0.32528,0.0438204,0.0333725,0.051295400000000005,0.0313519,0.032365,25
885776,30,30,28.4747,1.64657,0.145449,0.06741110000000002,-0.7506550000000001,-0.45913100000000007,0.36813,0.517424,0.324232,0.026811099999999997,0.0171672,0.0260573,0.0101105,0.015615100000000002,25
885776,50,2,2.13015,0.390664,0.242412,0.09491110000000001,-0.808359,-0.5208520000000001,0.47368599999999994,0.580314,0.27521100000000004,0.23282600000000003,0.226519,0.300599,0.18751199999999998,0.30851300000000004,25
885776,50,10,9.68777,0.7182,0.24162399999999998,0.0944009,-0.7655069999999999,-0.468487,0.378187,0.527984,0.327823,0.051248,0.040100699999999996,0.0587289,0.0378742,0.0379296,25
885776,50,30,28.5732,1.6903,0.241995,0.0954767,-0.753166,-0.46083900000000005,0.369546,0.519215,0.32524400000000003,0.0286902,0.0199676,0.0291878,0.014013299999999998,0.0172883,25
746568,30,2,2.2328200000000002,0.334374,0.18371600000000002,0.0720078,-0.797654,-0.498514,0.43432200000000004,0.5642699999999999,0.297576,0.196461,0.175054,0.23771399999999998,0.155475,0.24136799999999997,26
746568,30,10,10.4394,0.41695299999999996,0.18501199999999998,0.0733692,-0.764421,-0.46216199999999996,0.369037,0.5259560000000001,0.33159099999999997,0.048367,0.0375461,0.050327699999999996,0.0358157,0.03835209999999999,26
746568,30,30,30.9619,0.7539640000000001,0.18398699999999998,0.07176260000000001,-0.755546,-0.456222,0.362512,0.519281,0.329975,0.0231949,0.0165481,0.0217166,0.0106802,0.0136317,26
746568,50,2,2.3554,0.43634700000000004,0.30645300000000003,0.09849110000000001,-0.825401,-0.5300229999999999,0.491174,0.597119,0.267131,0.263851,0.24509899999999998,0.328989,0.209292,0.346366,26
746568,50,10,10.5705,0.5681069999999999,0.306656,0.09951689999999999,-0.774728,-0.468312,0.376496,0.533473,0.333071,0.0560276,0.0482852,0.0641365,0.04634,0.0406979,26
746568,50,30,31.0804,0.797558,0.306818,0.0972192,-0.759087,-0.45846499999999996,0.36470199999999997,0.521768,0.331083,0.026465699999999998,0.0195041,0.0263722,0.015253399999999999,0.0153846,26
746632,30,2,2.23176,0.368706,0.19545099999999999,0.0757964,-0.807114,-0.49809,0.45706800000000003,0.568258,0.279878,0.21095500000000003,0.176575,0.259775,0.16031900000000002,0.274648,26
746632,30,10,10.3994,0.513517,0.194775,0.07242989999999999,-0.772033,-0.459739,0.38117,0.526192,0.324409,0.0459359,0.039720099999999994,0.05979740000000001,0.037772599999999996,0.039489300000000005,26
746632,30,30,30.809,1.09161,0.193715,0.0736783,-0.761486,-0.452639,0.372709,0.518085,0.323332,0.023937200000000002,0.0166603,0.0220972,0.011071899999999999,0.012836000000000002,26
746632,50,2,2.37511,0.549404,0.32671999999999995,0.103862,-0.830773,-0.5249510000000001,0.507279,0.594236,0.254209,0.282645,0.240659,0.345517,0.21510300000000002,0.363871,26
746632,50,10,10.5239,0.585579,0.324851,0.098339,-0.781323,-0.464632,0.386851,0.532311,0.32679400000000003,0.057849199999999996,0.0459536,0.0675413,0.045663499999999996,0.041437800000000004,26
746632,50,30,30.9343,1.14142,0.322874,0.0977074,-0.764584,-0.45445399999999997,0.374295,0.5201979999999999,0.324546,0.027118,0.0186162,0.0260259,0.014455500000000001,0.0148344,26
746696,30,2,2.2387,0.396161,0.194828,0.07597280000000001,-0.8372059999999999,-0.471864,0.46448,0.566543,0.278047,0.20432999999999998,0.170951,0.257812,0.158726,0.256834,26
746696,30,10,10.4196,0.5443979999999999,0.19504100000000002,0.07508839999999999,-0.79757,-0.44031099999999995,0.39159099999999997,0.528103,0.318188,0.0458166,0.032603,0.0525774,0.0347486,0.032684,26
746696,30,30,30.8599,1.09701,0.194937,0.07251110000000001,-0.786665,-0.43470699999999995,0.383481,0.520648,0.317243,0.019551699999999998,0.013904399999999999,0.0182726,0.011322,0.0105846,26
746696,50,2,2.35553,0.435418,0.323594,0.09542410000000001,-0.862974,-0.500108,0.5252939999999999,0.596472,0.241315,0.28179,0.249244,0.358896,0.21538800000000002,0.376821,26
746696,50,10,10.5461,0.597562,0.325882,0.10153200000000001,-0.8061729999999999,-0.446377,0.39747,0.53451,0.32056999999999997,0.0640027,0.0447782,0.071247,0.047100699999999995,0.0606572,26
746696,50,30,30.9924,1.15583,0.324477,0.09559139999999999,-0.7905220000000001,-0.43700200000000006,0.385837,0.523281,0.318405,0.0227374,0.0156328,0.022025700000000002,0.0141869,0.012577600000000001,26
746760,30,2,2.2587099999999998,0.401957,0.19501300000000002,0.07333139999999999,-0.8616090000000001,-0.451691,0.479549,0.56382,0.26993,0.202994,0.15726800000000002,0.266075,0.155462,0.26312800000000003,26
746760,30,10,10.5023,0.49073999999999995,0.19480799999999998,0.073909,-0.815665,-0.423655,0.399779,0.523335,0.316206,0.045298000000000005,0.0313939,0.053831500000000004,0.033731300000000006,0.0360007,26
746760,30,30,31.1196,0.9299799999999999,0.19480799999999998,0.07448510000000001,-0.8048529999999999,-0.418238,0.391786,0.516079,0.315226,0.0186916,0.0130217,0.017768700000000002,0.011115,0.0108989,26
746760,50,2,2.38904,0.535992,0.32522,0.0999453,-0.885841,-0.470473,0.532682,0.5868140000000001,0.23681799999999997,0.28849600000000003,0.22027399999999997,0.354599,0.212087,0.378065,26
746760,50,10,10.6276,0.52886,0.32406,0.0979162,-0.825941,-0.42941899999999994,0.406852,0.530362,0.318146,0.0638158,0.0395839,0.06862069999999999,0.044068800000000005,0.05717769999999999,26
746760,50,30,31.2462,0.828318,0.325397,0.0987718,-0.808268,-0.42008599999999996,0.393648,0.5183409999999999,0.316365,0.0226876,0.0163793,0.0234929,0.015093700000000002,0.01411,26
754504,30,2,2.03927,0.307205,0.145394,0.0660234,-0.8268409999999999,-0.468499,0.444693,0.561942,0.28870500000000004,0.18149500000000002,0.155175,0.22793000000000002,0.145571,0.23195900000000003,26
754504,30,10,9.64905,0.668385,0.145065,0.06673630000000001,-0.791747,-0.44007799999999997,0.382851,0.526988,0.321986,0.0388716,0.0271913,0.0475356,0.030373700000000003,0.033366900000000005,26
754504,30,30,28.65,1.66779,0.144616,0.0649511,-0.784122,-0.435928,0.37741199999999997,0.521628,0.321009,0.015462100000000001,0.0118495,0.016878999999999998,0.00981048,0.0114258,26
754504,50,2,2.14466,0.43910699999999997,0.241715,0.0962553,-0.852565,-0.49004899999999996,0.486763,0.5870850000000001,0.26876500000000003,0.234985,0.202045,0.304708,0.189936,0.31081,26
754504,50,10,9.7484,0.73033,0.242642,0.0972859,-0.799917,-0.44519,0.388119,0.5328350000000001,0.324154,0.0534884,0.0375105,0.0568125,0.039837199999999996,0.0431099,26
754504,50,30,28.7474,1.71449,0.241813,0.09309160000000001,-0.786842,-0.43748400000000004,0.378898,0.523467,0.321961,0.0186544,0.0140564,0.0205579,0.0127815,0.0133389,26
754576,30,2,2.08422,0.301041,0.160625,0.0644721,-0.806001,-0.484202,0.430307,0.559334,0.300562,0.18703,0.157969,0.22810999999999998,0.150488,0.230366,25
754576,30,10,9.81348,0.46667299999999995,0.162254,0.0726922,-0.772249,-0.45459700000000003,0.37008800000000003,0.5240520000000001,0.332706,0.0413793,0.0302346,0.0521318,0.0324035,0.036439,25
754576,30,30,29.1029,1.0196399999999999,0.16234500000000002,0.0694162,-0.763848,-0.449351,0.364186,0.517756,0.331257,0.019064400000000002,0.0119478,0.027031299999999998,0.0116221,0.020719099999999997,25
754576,50,2,2.20547,0.479529,0.269902,0.0879659,-0.8333299999999999,-0.512077,0.482783,0.58725,0.27537399999999995,0.252717,0.222983,0.314855,0.19819,0.33634000000000003,25
754576,50,10,9.91958,0.537567,0.269036,0.08820850000000001,-0.781158,-0.46039399999999997,0.376689,0.5306420000000001,0.33422199999999996,0.0554092,0.0421665,0.06831430000000001,0.0429672,0.057119100000000006,25
754576,50,30,29.2161,1.08699,0.269371,0.08864760000000001,-0.766543,-0.45089300000000004,0.365577,0.519519,0.332342,0.0218985,0.015110499999999999,0.029758299999999998,0.0145215,0.022844299999999998,25
754640,30,2,2.09713,0.330667,0.150804,0.05897859999999999,-0.849859,-0.44738500000000003,0.466103,0.558706,0.272434,0.190136,0.144157,0.23022600000000001,0.13868699999999998,0.22912,25
754640,30,10,9.86872,0.407276,0.151489,0.0582918,-0.814643,-0.424454,0.405564,0.526979,0.306554,0.0422547,0.031666900000000005,0.052103,0.0320282,0.03553730000000001,25
754640,30,30,29.2895,0.7991199999999999,0.149952,0.05689980000000001,-0.805408,-0.419437,0.398418,0.520502,0.305925,0.020552,0.0153285,0.0187518,0.00982694,0.0126354,25
754640,50,2,2.1877299999999997,0.36792600000000003,0.25132899999999997,0.07284600000000001,-0.878376,-0.46727299999999994,0.519662,0.583029,0.242959,0.25192600000000004,0.19946,0.321114,0.18315599999999999,0.32538,25
754640,50,10,9.96698,0.579834,0.251278,0.0763446,-0.8225290000000001,-0.42835200000000007,0.41026,0.532195,0.30842600000000003,0.051963199999999994,0.036463,0.0616122,0.038067699999999996,0.0418781,25
754640,50,30,29.3935,0.838665,0.250988,0.0756343,-0.80808,-0.42077299999999995,0.399883,0.522267,0.306703,0.023360099999999998,0.017649099999999997,0.023169400000000003,0.012509000000000001,0.0173944,25
754696,30,2,1.97007,0.275044,0.133395,0.055884699999999995,-0.812887,-0.471612,0.42297299999999993,0.554588,0.306938,0.190925,0.148827,0.211327,0.14194500000000002,0.21899000000000002,25
754696,30,10,9.33699,0.433302,0.13436700000000001,0.05742919999999999,-0.78186,-0.444816,0.369543,0.522478,0.334656,0.0415772,0.0292048,0.04779919999999999,0.030044,0.037029900000000004,25
754696,30,30,27.7368,0.8993180000000001,0.13411900000000002,0.0570351,-0.773898,-0.440196,0.363799,0.516881,0.333415,0.021474700000000003,0.014898,0.022059,0.0100366,0.015424100000000001,25
754696,50,2,2.06272,0.38043699999999997,0.224467,0.0769571,-0.841783,-0.494988,0.47033500000000006,0.5813619999999999,0.285074,0.242067,0.20435599999999998,0.30032800000000004,0.187749,0.302073,25
754696,50,10,9.42488,0.476774,0.223177,0.07901060000000001,-0.789238,-0.448957,0.374357,0.5277850000000001,0.33605300000000005,0.0511056,0.037371499999999995,0.0590544,0.0386284,0.03912430000000001,25
754696,50,30,27.8268,0.938898,0.222921,0.07535130000000001,-0.7766770000000001,-0.44175600000000004,0.365433,0.518788,0.33421300000000004,0.024153599999999997,0.0163852,0.0249711,0.0128753,0.016719799999999996,25
762696,30,2,1.9018099999999998,0.22930999999999999,0.117903,0.053872199999999995,-0.847476,-0.438377,0.46185,0.5513279999999999,0.272675,0.16684000000000002,0.129162,0.208792,0.126407,0.203798,25
762696,30,10,9.061630000000001,0.331818,0.117013,0.0510112,-0.815351,-0.41922299999999996,0.40918899999999997,0.5235989999999999,0.30178699999999997,0.0379746,0.0265281,0.042075,0.027469999999999998,0.0257591,25
762696,30,30,26.9476,0.572125,0.11803499999999999,0.053955499999999997,-0.808655,-0.41600699999999996,0.40466799999999997,0.519235,0.300759,0.0172724,0.0137549,0.0197197,0.0105034,0.013534799999999998,25
762696,50,2,1.99145,0.491663,0.195329,0.0702448,-0.8704049999999999,-0.454054,0.5001770000000001,0.571725,0.25255700000000003,0.216479,0.174593,0.279817,0.164664,0.28333800000000003,25
762696,50,10,9.13675,0.438619,0.196245,0.069577,-0.823491,-0.423304,0.41511000000000003,0.529153,0.302532,0.0474373,0.0322765,0.0546697,0.0344185,0.0352528,25
762696,50,30,27.0252,0.6126520000000001,0.196138,0.071681,-0.8110069999999999,-0.41729499999999997,0.405901,0.520821,0.30158,0.0204505,0.0147266,0.021040299999999998,0.0118992,0.0135439,25
762512,30,2,1.7773900000000002,0.214889,0.09741010000000001,0.044746100000000004,-0.795068,-0.4764,0.41093999999999997,0.549866,0.310662,0.151513,0.136774,0.192572,0.125723,0.18968,24
762512,30,10,8.502,0.26759499999999997,0.09761210000000001,0.0447658,-0.768994,-0.45225,0.367338,0.5231399999999999,0.33076700000000003,0.0391639,0.0292411,0.0438544,0.026235500000000002,0.0384247,24
762512,30,30,25.3119,0.5163949999999999,0.0975764,0.044289,-0.763269,-0.44871099999999997,0.362939,0.519087,0.32995399999999997,0.023561099999999998,0.0165262,0.023327200000000003,0.00880283,0.0148418,24
762512,50,2,1.8414400000000002,0.295275,0.16375699999999999,0.0592544,-0.8201790000000001,-0.49626800000000004,0.44652,0.572833,0.297095,0.193359,0.174118,0.257869,0.160342,0.25355900000000003,24
762512,50,10,8.560789999999999,0.321098,0.162984,0.0598971,-0.7754489999999999,-0.45589300000000005,0.371201,0.527732,0.332408,0.0474321,0.0352779,0.0529179,0.0343643,0.033977999999999994,24
762512,50,30,25.3743,0.551924,0.162643,0.0604062,-0.765393,-0.449887,0.364188,0.5205310000000001,0.330561,0.0252039,0.0177633,0.0252981,0.011547799999999999,0.0158049,24
762568,30,2,1.64756,0.193124,0.08076760000000001,0.037268800000000005,-0.768352,-0.485677,0.388999,0.542041,0.32298899999999997,0.143773,0.12068499999999999,0.163274,0.1181,0.164613,24
762568,30,10,7.910880000000001,0.253626,0.0802074,0.0364591,-0.7473270000000001,-0.465434,0.354308,0.5198729999999999,0.338579,0.0353214,0.027078700000000004,0.0401897,0.026205700000000002,0.0237527,24
762568,30,30,23.5831,0.60469,0.08001010000000001,0.036180300000000006,-0.7422810000000001,-0.46195299999999995,0.350975,0.516043,0.337215,0.0210206,0.0138499,0.022718400000000003,0.00832457,0.014975200000000001,24
762568,50,2,1.7045299999999999,0.316717,0.134936,0.0503844,-0.787401,-0.5069560000000001,0.42180500000000004,0.563488,0.30906500000000003,0.184972,0.171572,0.227618,0.156454,0.227285,24
762568,50,10,7.9728699999999995,0.344049,0.134508,0.0481337,-0.752678,-0.468692,0.35828000000000004,0.523676,0.339413,0.0429555,0.0367031,0.0485534,0.0330912,0.0405844,24
762568,50,30,23.6406,0.640605,0.13438699999999998,0.047973699999999994,-0.743871,-0.462887,0.35175500000000004,0.517189,0.33781300000000003,0.0227084,0.0151132,0.0245832,0.010475299999999998,0.0158947,24
762384,30,2,1.54861,0.172046,0.0675282,0.0361966,-0.802082,-0.46028900000000006,0.396334,0.5441020000000001,0.321934,0.135246,0.110785,0.162711,0.11378800000000001,0.15693800000000002,23
762384,30,10,7.472980000000001,0.293049,0.0679436,0.0351665,-0.778008,-0.443168,0.36243600000000004,0.522154,0.336586,0.0296134,0.0226431,0.0325637,0.024028599999999997,0.0196166,23
762384,30,30,22.2891,0.7319359999999999,0.06757389999999999,0.0386355,-0.772893,-0.44018100000000004,0.358888,0.5185270000000001,0.33566,0.011566,0.014083000000000002,0.017422299999999998,0.0115383,0.011159899999999999,23
762384,50,2,1.5953700000000002,0.24567600000000003,0.111444,0.0462815,-0.817211,-0.472124,0.42021400000000003,0.559315,0.309807,0.17541500000000002,0.147551,0.21762600000000001,0.145801,0.21294000000000002,23
762384,50,10,7.520569999999999,0.344541,0.111668,0.04771980000000001,-0.782245,-0.445425,0.364571,0.524935,0.33816399999999996,0.0366914,0.026624400000000003,0.0389843,0.0290767,0.023412,23
762384,50,30,22.3308,0.742134,0.111397,0.047272,-0.774357,-0.440968,0.359442,0.519421,0.336461,0.014019299999999998,0.00986202,0.0143723,0.00988629,0.00950074,23
770128,30,2,1.72081,0.12985,0.044652300000000006,0.025874400000000002,-0.797231,-0.444662,0.38498699999999997,0.534215,0.322691,0.0927058,0.0773703,0.108136,0.0772744,0.09287360000000001,22
770128,30,10,8.43488,0.247995,0.0449457,0.0255976,-0.7841,-0.436154,0.36893899999999996,0.52267,0.32864499999999996,0.0225642,0.0169546,0.026692700000000003,0.018822799999999997,0.015899100000000003,22
770128,30,30,25.2121,0.627268,0.0449911,0.0246053,-0.781198,-0.434254,0.366942,0.520464,0.328046,0.00857858,0.00675839,0.011042299999999998,0.00614126,0.00875511,22
770128,50,2,1.7521,0.181396,0.0750654,0.0346941,-0.8127939999999999,-0.45425200000000004,0.402631,0.545952,0.318463,0.120922,0.09937639999999999,0.147852,0.100752,0.135457,22
770128,50,10,8.46718,0.318181,0.0753288,0.037356400000000005,-0.786862,-0.43761300000000003,0.370349,0.524347,0.32978,0.0260392,0.0184245,0.0284743,0.020441099999999997,0.0173017,22
770128,50,30,25.246,0.645868,0.0756775,0.0379523,-0.781899,-0.43470600000000004,0.367149,0.520942,0.328514,0.0122147,0.00898418,0.017811900000000002,0.0104083,0.013264600000000001,22
623496,30,2,1.25096,0.11200299999999999,0.031033099999999997,0.0203447,-0.780115,-0.455463,0.384201,0.533987,0.31739,0.103367,0.08781439999999999,0.12318,0.0884229,0.11716099999999999,21
623496,30,10,6.1325,0.12766,0.0308689,0.0198148,-0.768752,-0.448333,0.36537800000000004,0.523641,0.32806599999999997,0.0229894,0.0173268,0.0254507,0.0175965,0.0165958,21
623496,30,30,18.3367,0.281195,0.030757999999999997,0.0190267,-0.766072,-0.446446,0.363639,0.5216689999999999,0.327209,0.011949,0.00850898,0.0135966,0.00578084,0.00980174,21
623496,50,2,1.27074,0.125355,0.052274400000000006,0.0273488,-0.788808,-0.463578,0.395794,0.54306,0.313533,0.137849,0.112329,0.15436,0.114434,0.157576,21
623496,50,10,6.15574,0.170717,0.05204349999999999,0.0271443,-0.771468,-0.449615,0.36722899999999997,0.525479,0.328375,0.0287255,0.021837400000000003,0.0315873,0.0222606,0.0199739,21
623496,50,30,18.3605,0.313465,0.051662900000000005,0.0270547,-0.766894,-0.44693900000000003,0.364105,0.5222,0.327529,0.013818200000000001,0.00950633,0.0155517,0.007801100000000001,0.010517100000000001,21
623256,30,2,1.1912,0.113669,0.0285822,0.0187627,-0.7539060000000001,-0.468491,0.339837,0.524595,0.357964,0.09955710000000001,0.0917344,0.11213,0.0881522,0.106472,20
623256,30,10,5.83455,0.125614,0.028653500000000002,0.0186482,-0.74357,-0.45856,0.32554299999999997,0.5139020000000001,0.362684,0.0253076,0.0201211,0.029655200000000003,0.0196867,0.023049599999999996,20
623256,30,30,17.4461,0.25105900000000003,0.028547500000000003,0.0179206,-0.7409680000000001,-0.45712200000000003,0.32387,0.512245,0.361975,0.0156201,0.0103508,0.0154955,0.00679725,0.0119668,20
623256,50,2,1.20738,0.12671500000000002,0.047423900000000005,0.0242351,-0.765455,-0.478054,0.353611,0.536903,0.35299400000000003,0.127387,0.11445599999999999,0.14699,0.116395,0.144543,20
623256,50,10,5.85335,0.136242,0.047606699999999995,0.0237106,-0.7463390000000001,-0.460186,0.326948,0.516138,0.363438,0.0300623,0.0233482,0.0327636,0.023543900000000003,0.0219741,20
623256,50,30,17.4657,0.26466100000000004,0.047635000000000004,0.0239026,-0.741678,-0.457618,0.32413200000000003,0.512767,0.36239699999999997,0.0169769,0.0110169,0.016824099999999998,0.00834992,0.012432799999999999,20
623304,30,2,1.12399,0.0842257,0.022218900000000003,0.0164908,-0.746884,-0.471405,0.346594,0.525292,0.346404,0.0925866,0.084966,0.101124,0.0820401,0.0954139,20
623304,30,10,5.52968,0.11499100000000001,0.0224135,0.0166748,-0.7387699999999999,-0.463945,0.334789,0.517043,0.35088400000000003,0.0208688,0.018578099999999997,0.0220857,0.0185327,0.0149137,20
623304,30,30,16.5475,0.286376,0.022310299999999998,0.0171202,-0.736705,-0.46268000000000004,0.333403,0.515396,0.350587,0.0104037,0.00778082,0.00815865,0.00646262,0.00759238,20
623304,50,2,1.13739,0.0981173,0.03704980000000001,0.0215058,-0.756367,-0.48021899999999995,0.35965,0.534695,0.34224099999999996,0.11619700000000001,0.10909,0.136344,0.104984,0.13555899999999999,20
623304,50,10,5.5450800000000005,0.144479,0.0366478,0.0209282,-0.740961,-0.46555100000000005,0.336022,0.518512,0.351978,0.0252213,0.019663200000000002,0.025144999999999997,0.0203097,0.0159554,20
623304,50,30,16.5605,0.29420999999999997,0.036708,0.0208322,-0.7371939999999999,-0.463078,0.33363699999999996,0.515764,0.35086999999999996,0.0115006,0.00884433,0.00948818,0.00770665,0.00810605,20
623056,30,2,1.06997,0.0814179,0.0193542,0.015333700000000002,-0.728907,-0.482203,0.326745,0.5250739999999999,0.35929,0.0893111,0.09148919999999999,0.10540699999999999,0.089276,0.0950691,19
623056,30,10,5.27221,0.09732669999999999,0.0191245,0.015107800000000001,-0.72146,-0.47321499999999994,0.31405500000000003,0.515803,0.364817,0.0227854,0.0186216,0.023655799999999998,0.018038099999999998,0.0157386,19
623056,30,30,15.7792,0.219212,0.0191851,0.015185800000000001,-0.719527,-0.472075,0.312836,0.5143,0.364466,0.0139275,0.00955163,0.0133124,0.00708686,0.00766973,19
623056,50,2,1.08352,0.11220699999999999,0.0321001,0.0194815,-0.734459,-0.489825,0.333441,0.531633,0.35921,0.11260999999999999,0.111409,0.124704,0.104275,0.118084,19
623056,50,10,5.28559,0.124037,0.032589799999999995,0.0200148,-0.7235159999999999,-0.47475,0.31554499999999996,0.5172680000000001,0.365454,0.0276164,0.022372,0.030351,0.0225637,0.0199335,19
623056,50,30,15.7949,0.237842,0.0321998,0.0200488,-0.720302,-0.47256499999999996,0.313327,0.5148659999999999,0.364674,0.014687700000000001,0.0109391,0.0139654,0.00803306,0.00819316,19
623064,30,2,1.03302,0.07623730000000001,0.0158673,0.014092799999999999,-0.7389220000000001,-0.47316899999999995,0.33696,0.5260819999999999,0.349049,0.097979,0.08242000000000001,0.102747,0.0831931,0.102506,19
623064,30,10,5.10047,0.0885028,0.0157661,0.013376599999999999,-0.735305,-0.46643199999999996,0.327852,0.5201979999999999,0.353689,0.0216905,0.0173947,0.0225311,0.016684599999999997,0.015652000000000003,19
623064,30,30,15.2727,0.204099,0.015594899999999998,0.0142695,-0.733647,-0.46560100000000004,0.326842,0.519125,0.353281,0.012633799999999999,0.0082243,0.0136506,0.00572625,0.009655799999999999,19
623064,50,2,1.04319,0.0976127,0.025883799999999995,0.016640099999999998,-0.746782,-0.478017,0.34588800000000003,0.532615,0.34629499999999996,0.108307,0.10365899999999999,0.1239,0.100512,0.121073,19
623064,50,10,5.11269,0.113239,0.026352999999999998,0.0180482,-0.7369760000000001,-0.46772700000000006,0.32900999999999997,0.5217890000000001,0.353904,0.0246895,0.020613999999999997,0.026073900000000004,0.0202251,0.0173081,19
623064,50,30,15.2836,0.20849600000000001,0.0258481,0.017331,-0.7342930000000001,-0.46588100000000005,0.327192,0.519582,0.353402,0.013201499999999998,0.00849648,0.014122599999999999,0.00640249,0.00970126,19
622808,30,2,0.988042,0.0602168,0.014056299999999999,0.0120836,-0.727667,-0.47791999999999996,0.326494,0.522936,0.356158,0.09017889999999999,0.0893804,0.0932418,0.0855835,0.0886123,18
622808,30,10,4.88413,0.0785854,0.014768,0.0129102,-0.723561,-0.47275100000000003,0.318335,0.5172770000000001,0.360699,0.0220176,0.0194061,0.022212799999999998,0.017917,0.014584100000000001,18
622808,30,30,14.6247,0.151399,0.014384000000000001,0.0120255,-0.722246,-0.47145299999999996,0.317301,0.516097,0.360302,0.0127391,0.00868648,0.0121301,0.00538348,0.00780248,18
622808,50,2,0.9977469999999999,0.0803942,0.0243382,0.0166402,-0.7332989999999999,-0.483681,0.33683,0.52952,0.35063099999999997,0.118744,0.103048,0.123369,0.102781,0.127197,18
622808,50,10,4.89518,0.108633,0.0239399,0.0166997,-0.72513,-0.47343999999999997,0.318894,0.51823,0.361446,0.024568700000000002,0.0208355,0.0251886,0.0201765,0.016142300000000002,18
622808,50,30,14.6343,0.163141,0.0240005,0.0168976,-0.722698,-0.471631,0.317358,0.516404,0.360567,0.013309,0.00930704,0.012689200000000001,0.00633278,0.00815313,18
721304,30,2,1.0114299999999998,0.07340930000000001,0.014732599999999998,0.01354,-0.6912229999999999,-0.500266,0.302874,0.519786,0.36882800000000004,0.0841107,0.0941499,0.100563,0.08575880000000001,0.0933033,19
721304,30,10,4.998419999999999,0.0930031,0.014413299999999999,0.013233700000000001,-0.686976,-0.492662,0.292025,0.51285,0.374765,0.0188956,0.0161694,0.0197672,0.0162028,0.0143988,19
721304,30,30,14.9655,0.19403499999999999,0.014723599999999998,0.014494899999999998,-0.685738,-0.491544,0.291432,0.511846,0.374004,0.011653700000000001,0.00682205,0.0126602,0.00713128,0.00937894,19
721304,50,2,1.02122,0.0883688,0.024063400000000002,0.0165169,-0.6949569999999999,-0.504779,0.306749,0.5258079999999999,0.367179,0.0979243,0.107802,0.107079,0.0983536,0.10814700000000001,19
721304,50,10,5.00861,0.10992,0.024103799999999998,0.0165178,-0.68852,-0.493573,0.293207,0.5141220000000001,0.374765,0.0221742,0.021816400000000003,0.024747099999999998,0.0206858,0.017223099999999998,19
721304,50,30,14.9768,0.202268,0.0243248,0.016752700000000002,-0.68619,-0.49203199999999997,0.291672,0.512189,0.374361,0.012372399999999999,0.00784367,0.013451900000000001,0.00816031,0.00965044,19
721616,30,2,1.10375,0.0804117,0.0204038,0.015234600000000001,-0.684875,-0.5060979999999999,0.299173,0.5192180000000001,0.372583,0.0906849,0.09553339999999999,0.0987508,0.0801962,0.0958563,20
