stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c,encw1,encw2,encw3,encw4,encw5
795992,30,10,12.7446,0.761763,0.366113,0.124616,-0.786236,-0.459195,0.399153,0.530452,0.315827,0.0592238,0.0465509,0.0705091,0.0457219,0.0439258,27,-0.78125,-0.453125,0.390625,0.53125,0.3125,78,99,25,34,20
795992,30,30,37.4902,1.56925,0.365651,0.126645,-0.771017,-0.450044,0.387309,0.519623,0.314129,0.028179,0.0204855,0.0269072,0.0153168,0.0160894,27,-0.765625,-0.453125,0.390625,0.515625,0.3125,79,99,25,33,20
795992,50,2,3.08772,0.854674,0.610422,0.16667,-0.822478,-0.540655,0.588154,0.602944,0.172035,0.391545,0.352802,0.469796,0.281617,0.528975,27,-0.828125,-0.546875,0.59375,0.609375,0.171875,75,93,38,39,11
795992,50,10,12.9995,1.03671,0.611167,0.171816,-0.800932,-0.468758,0.411231,0.541544,0.316915,0.081658,0.0639569,0.0991894,0.063825,0.0720703,27,-0.796875,-0.46875,0.40625,0.546875,0.3125,77,98,26,35,20
795992,50,30,37.7336,1.5135,0.607392,0.1693,-0.77588,-0.453188,0.389927,0.522988,0.316154,0.0318986,0.0232244,0.0324263,0.019475,0.0189232,27,-0.78125,-0.453125,0.390625,0.53125,0.3125,78,99,25,34,20
795784,30,2,2.4866,0.590217,0.244796,0.0873713,-0.775272,-0.528217,0.44235,0.56766,0.293479,0.212708,0.203766,0.263937,0.173751,0.263068,26,-0.765625,-0.53125,0.4375,0.5625,0.296875,79,94,28,36,19
795784,30,10,11.4053,0.777523,0.24522,0.0893524,-0.741692,-0.481687,0.365102,0.523641,0.334636,0.042977,0.043832,0.0551697,0.0395956,0.0344564,26,-0.734375,-0.484375,0.359375,0.53125,0.328125,81,97,23,34,21
795784,30,30,33.7093,1.82706,0.246224,0.0878405,-0.731049,-0.473487,0.356942,0.515065,0.332529,0.0197166,0.014459,0.0173887,0.0115966,0.00915875,26,-0.734375,-0.46875,0.359375,0.515625,0.328125,81,98,23,33,21
795784,50,2,2.64695,0.615756,0.410711,0.121125,-0.797281,-0.56471,0.504726,0.601784,0.255481,0.294883,0.282786,0.363389,0.230477,0.382966,26,-0.796875,-0.5625,0.5,0.609375,0.25,77,92,32,39,16
795784,50,10,11.566,0.830293,0.412098,0.120171,-0.7529,-0.488852,0.372624,0.531729,0.337398,0.0568108,0.0523358,0.0701887,0.0504251,0.0420222,26,-0.75,-0.484375,0.375,0.53125,0.328125,80,97,24,34,21
795784,50,30,33.8852,1.89734,0.409441,0.119828,-0.734839,-0.475629,0.359169,0.51758,0.33372,0.0228659,0.0183163,0.0221302,0.0157322,0.0124631,26,-0.734375,-0.46875,0.359375,0.515625,0.328125,81,98,23,33,21
795472,30,2,1.97874,0.316468,0.133999,0.0645236,-0.746524,-0.522956,0.385761,0.551442,0.332277,0.158781,0.162089,0.197138,0.139732,0.18497,25,-0.75,-0.515625,0.390625,0.546875,0.328125,80,95,25,35,21
795472,30,10,9.34212,0.566947,0.134318,0.060276,-0.719145,-0.486067,0.336777,0.516809,0.351626,0.0322414,0.0280143,0.0348091,0.0276598,0.0194669,25,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
795472,30,30,27.7543,1.47536,0.134551,0.0574996,-0.712059,-0.480998,0.332331,0.511431,0.349295,0.0142771,0.0109693,0.0132818,0.00978456,0.00806599,25,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
795472,50,2,2.06881,0.413335,0.225563,0.0797448,-0.763694,-0.548107,0.423573,0.574343,0.313885,0.231366,0.221216,0.263931,0.187902,0.273884,25,-0.765625,-0.546875,0.421875,0.578125,0.3125,79,93,27,37,20
795472,50,10,9.43195,0.632256,0.223707,0.0757277,-0.727234,-0.492083,0.342876,0.523293,0.353148,0.0421006,0.0389854,0.0520571,0.0385317,0.0336997,25,-0.734375,-0.484375,0.34375,0.515625,0.359375,81,97,22,33,23
795472,50,30,27.8436,1.50555,0.223765,0.0781771,-0.714178,-0.48244,0.333375,0.513033,0.350211,0.0173665,0.0142701,0.0174617,0.0130581,0.010344,25,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
787216,30,2,2.08794,0.182223,0.0803336,0.0367337,-0.720968,-0.510287,0.349917,0.531798,0.349539,0.10352,0.11067,0.124519,0.0941143,0.117308,24,-0.71875,-0.515625,0.359375,0.53125,0.34375,82,95,23,34,22
787216,30,10,10.1186,0.294733,0.0800617,0.0358717,-0.702734,-0.488682,0.325177,0.511345,0.354895,0.0208807,0.0197118,0.0226609,0.0181991,0.0132222,24,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
787216,30,30,30.2038,0.724238,0.0798337,0.0369558,-0.699149,-0.486063,0.323042,0.508594,0.353576,0.0101126,0.00742913,0.00996636,0.00643492,0.0062846,24,-0.703125,-0.484375,0.328125,0.5,0.359375,83,97,21,32,23
787216,50,2,2.14064,0.235904,0.134275,0.0506553,-0.737765,-0.525846,0.371965,0.548294,0.343352,0.126998,0.142724,0.177542,0.122934,0.162169,24,-0.734375,-0.53125,0.375,0.546875,0.34375,81,94,24,35,22
787216,50,10,10.1678,0.315667,0.13373,0.0486238,-0.707026,-0.491959,0.328009,0.514713,0.356263,0.0288073,0.026676,0.0326322,0.0255914,0.0184002,24,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
787216,50,30,30.2546,0.740598,0.134177,0.0485093,-0.70032,-0.487024,0.323672,0.50949,0.354182,0.0116897,0.00921852,0.0119764,0.00854066,0.00742118,24,-0.703125,-0.484375,0.328125,0.5,0.359375,83,97,21,32,23
786952,30,2,1.57051,0.201111,0.071793,0.0364166,-0.747482,-0.497713,0.376062,0.536634,0.332499,0.131006,0.124022,0.157624,0.114969,0.153442,23,-0.75,-0.5,0.375,0.546875,0.328125,80,96,24,35,21
786952,30,10,7.56449,0.249849,0.071886,0.0366117,-0.727078,-0.476674,0.342787,0.514905,0.34606,0.0309312,0.0240736,0.0323511,0.0236812,0.0185781,23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
786952,30,30,22.5473,0.453009,0.0710207,0.0355377,-0.722506,-0.473085,0.33978,0.511212,0.344599,0.0164907,0.0102739,0.0142171,0.00785406,0.00857282,23,-0.71875,-0.46875,0.34375,0.5,0.34375,82,98,22,32,22
786952,50,2,1.61457,0.218269,0.118687,0.0469532,-0.763125,-0.517239,0.403036,0.554754,0.322574,0.177465,0.169179,0.215687,0.14744,0.214801,23,-0.765625,-0.515625,0.40625,0.546875,0.328125,79,95,26,35,21
786952,50,10,7.61543,0.324583,0.118953,0.0479147,-0.732087,-0.47915,0.34598,0.518019,0.347239,0.0365633,0.0309115,0.0409878,0.029892,0.0278081,23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
786952,50,30,22.601,0.496865,0.11933,0.04702,-0.723862,-0.473975,0.340365,0.512155,0.345317,0.0182833,0.012445,0.0167651,0.0103045,0.00997069,23,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
786696,30,2,1.39527,0.14078,0.0477747,0.0268688,-0.693582,-0.515591,0.33112,0.522524,0.355529,0.11403,0.117699,0.128881,0.0995807,0.124399,23,-0.6875,-0.515625,0.328125,0.515625,0.359375,84,95,21,33,23
786696,30,10,6.78052,0.289786,0.0481841,0.0286386,-0.682753,-0.497995,0.310516,0.507508,0.362724,0.0254337,0.0230668,0.0286279,0.0216984,0.0172718,23,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
786696,30,30,20.2466,0.777651,0.0478931,0.0296911,-0.679268,-0.495614,0.308273,0.504868,0.361741,0.0154991,0.0135647,0.022112,0.0121176,0.0177474,23,-0.671875,-0.5,0.3125,0.5,0.359375,85,96,20,32,23
786696,50,2,1.42443,0.17552,0.0797567,0.0364157,-0.706109,-0.529813,0.347466,0.536759,0.351697,0.14564,0.145412,0.159656,0.125992,0.159267,23,-0.703125,-0.53125,0.34375,0.53125,0.359375,83,94,22,34,23
786696,50,10,6.81498,0.384051,0.0789494,0.0356893,-0.686068,-0.500987,0.312368,0.510276,0.364412,0.0283911,0.0276615,0.0330865,0.0261226,0.0200093,23,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
786696,50,30,20.2813,0.803167,0.0793623,0.0364278,-0.680331,-0.496162,0.308657,0.505462,0.362373,0.0158717,0.0100843,0.0176151,0.0101658,0.0116598,23,-0.671875,-0.5,0.3125,0.5,0.359375,85,96,20,32,23
639952,30,2,1.25867,0.10198,0.0335666,0.0226185,-0.69111,-0.513983,0.317135,0.527126,0.360832,0.106045,0.107764,0.110973,0.0943052,0.111566,21,-0.6875,-0.515625,0.3125,0.53125,0.359375,84,95,20,34,23
639952,30,10,6.1675,0.263596,0.03346,0.0232864,-0.68167,-0.499456,0.300477,0.513678,0.366971,0.0240976,0.0259467,0.0290512,0.0213313,0.0226401,21,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
639952,30,30,18.4332,0.36713,0.0332186,0.0210795,-0.679195,-0.49709,0.29864,0.51147,0.366176,0.0118639,0.00778383,0.0123917,0.00641719,0.00760858,21,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
639952,50,2,1.28331,0.152496,0.0560012,0.0290689,-0.698261,-0.524972,0.328984,0.536639,0.35761,0.135408,0.143566,0.148435,0.11724,0.155076,21,-0.703125,-0.515625,0.328125,0.53125,0.359375,83,95,21,34,23
639952,50,10,6.19062,0.187663,0.0558223,0.028051,-0.684559,-0.501313,0.301979,0.515845,0.368048,0.0249169,0.0255812,0.0277305,0.0237555,0.0164657,21,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
639952,50,30,18.4573,0.385424,0.0556792,0.0274603,-0.679963,-0.49764,0.298966,0.51204,0.366598,0.0131338,0.00917162,0.0137273,0.00780461,0.00824149,21,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
639688,30,2,1.18521,0.0959645,0.0284264,0.0178986,-0.702778,-0.504977,0.325287,0.526389,0.356079,0.0963647,0.0983204,0.107562,0.089941,0.109973,20,-0.703125,-0.515625,0.328125,0.53125,0.359375,83,95,21,34,23
639688,30,10,5.81301,0.117358,0.0285893,0.0195136,-0.69418,-0.492946,0.309548,0.5157,0.361878,0.020135,0.01975,0.0227845,0.0192321,0.0150828,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639688,30,30,17.3845,0.237807,0.0286369,0.018573,-0.691872,-0.490731,0.307963,0.513691,0.360949,0.00997119,0.00750076,0.0077298,0.00626631,0.00487541,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639688,50,2,1.20424,0.117178,0.0476976,0.0230578,-0.71328,-0.515738,0.334148,0.538878,0.355993,0.111425,0.12595,0.134004,0.110155,0.122818,20,-0.71875,-0.515625,0.328125,0.546875,0.359375,82,95,21,35,23
639688,50,10,5.83216,0.139076,0.0478979,0.0246535,-0.696519,-0.49466,0.311111,0.517653,0.362415,0.030241,0.0275899,0.0321073,0.0257233,0.0300024,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639688,50,30,17.4027,0.252348,0.04774,0.0236936,-0.692673,-0.49132,0.308331,0.514331,0.361332,0.010857,0.00856093,0.00914435,0.00739799,0.00541957,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639696,30,2,1.11831,0.072421,0.0204412,0.0152616,-0.72097,-0.48452,0.328419,0.521966,0.355105,0.0881381,0.0868641,0.0976265,0.0823526,0.0951397,20,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
639696,30,10,5.51517,0.120508,0.0204036,0.0156354,-0.714874,-0.47664,0.317815,0.513274,0.360425,0.0280294,0.0189992,0.0197925,0.0187403,0.0140813,20,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
639696,30,30,16.5078,0.261957,0.0204946,0.0152769,-0.713649,-0.475945,0.317091,0.512735,0.359768,0.0227653,0.0121144,0.00973095,0.0114334,0.0064256,20,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
639696,50,2,1.13521,0.12739,0.034196,0.0205117,-0.728711,-0.491038,0.336819,0.528944,0.353987,0.107471,0.110876,0.121992,0.100986,0.121337,20,-0.734375,-0.484375,0.328125,0.53125,0.359375,81,97,21,34,23
639696,50,10,5.52877,0.122017,0.0339636,0.018673,-0.716878,-0.478068,0.319105,0.514819,0.361022,0.030326,0.0212528,0.0226863,0.0208422,0.0146124,20,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
639696,50,30,16.5217,0.271066,0.034409,0.020526,-0.714187,-0.47624,0.317353,0.513026,0.360048,0.0229188,0.012271,0.0102508,0.0116071,0.00700583,20,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
639432,30,2,1.0655,0.0856893,0.0192584,0.0150084,-0.697542,-0.49694,0.310536,0.519453,0.364493,0.0935724,0.0932908,0.0958392,0.0857562,0.0909347,19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639432,30,10,5.24992,0.111938,0.0192066,0.0150061,-0.693209,-0.489974,0.300816,0.512792,0.369574,0.0221518,0.019057,0.0227638,0.0176436,0.016079,19,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
639432,30,30,15.7081,0.235869,0.0190006,0.0150282,-0.691735,-0.488575,0.2999,0.5116,0.36881,0.0151627,0.00849007,0.0149609,0.00631772,0.0103396,19,-0.6875,-0.484375,0.296875,0.515625,0.359375,84,97,19,33,23
639432,50,2,1.07965,0.104246,0.0323374,0.019226,-0.706567,-0.509076,0.323953,0.529797,0.361894,0.112845,0.122478,0.129033,0.104181,0.123054,19,-0.703125,-0.515625,0.328125,0.53125,0.359375,83,95,21,34,23
639432,50,10,5.26046,0.121193,0.0320294,0.018955,-0.694831,-0.490865,0.301854,0.514058,0.369784,0.0254349,0.0230145,0.0270059,0.0213006,0.0183414,19,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
639432,50,30,15.7236,0.267124,0.0324337,0.0200451,-0.692231,-0.488817,0.30001,0.511899,0.369138,0.015924,0.00952192,0.0158202,0.00766481,0.0107701,19,-0.6875,-0.484375,0.296875,0.515625,0.359375,84,97,19,33,23
639176,30,2,0.98843,0.0658289,0.0135256,0.0125371,-0.687042,-0.502124,0.309418,0.518821,0.360926,0.0833965,0.09012,0.0877611,0.0832381,0.0882819,19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
639176,30,10,4.88792,0.135657,0.0137177,0.0122953,-0.683754,-0.49523,0.300915,0.512368,0.365701,0.018,0.0169949,0.018929,0.0159624,0.0132003,19,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
639176,30,30,14.6396,0.37926,0.0134975,0.0124553,-0.682543,-0.494526,0.300102,0.511652,0.365315,0.00713265,0.00615226,0.00726643,0.00556952,0.00517582,19,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
639176,50,2,0.999958,0.135672,0.0227851,0.0166847,-0.691147,-0.507993,0.314648,0.524552,0.35994,0.105856,0.105635,0.110493,0.0945565,0.106977,19,-0.6875,-0.515625,0.3125,0.53125,0.359375,84,95,20,34,23
639176,50,10,4.89841,0.155489,0.0228057,0.0172692,-0.684621,-0.496681,0.301493,0.513397,0.366413,0.0212768,0.0205657,0.0219354,0.0199366,0.0146773,19,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
639176,50,30,14.6481,0.384598,0.0229274,0.0199948,-0.682971,-0.494876,0.300227,0.51204,0.365578,0.00814655,0.00741906,0.00842692,0.00682806,0.00563781,19,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
704712,30,2,0.982605,0.100879,0.0135604,0.0130092,-0.742081,-0.466284,0.342519,0.521026,0.344821,0.0888228,0.0770098,0.0911122,0.0787885,0.0870003,18,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
704712,30,10,4.85654,0.139563,0.0135345,0.0131999,-0.739013,-0.463148,0.335641,0.517496,0.349025,0.0236115,0.0200589,0.0268284,0.0195644,0.0186527,18,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
704712,30,30,14.5406,0.36994,0.0134584,0.0131327,-0.737348,-0.462183,0.334287,0.516222,0.349022,0.0141105,0.0103221,0.0137276,0.00606405,0.0097093,18,-0.734375,-0.453125,0.328125,0.515625,0.34375,81,99,21,33,22
704712,50,2,0.990669,0.0946881,0.0225232,0.0164403,-0.74778,-0.473286,0.351067,0.527804,0.342195,0.109716,0.0976682,0.121382,0.0961273,0.118345,18,-0.75,-0.46875,0.34375,0.53125,0.34375,80,98,22,34,22
704712,50,10,4.86426,0.151442,0.0224767,0.0178631,-0.739706,-0.463854,0.335726,0.518063,0.349771,0.0255734,0.021559,0.0253548,0.0195177,0.0195563,18,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
704712,50,30,14.5487,0.373664,0.0224378,0.0161721,-0.737893,-0.462482,0.334532,0.516586,0.349258,0.0146276,0.0101627,0.014393,0.00640944,0.00973182,18,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
705424,30,2,1.25904,0.100245,0.0337442,0.0222785,-0.745305,-0.479011,0.362809,0.530224,0.331283,0.110114,0.0962972,0.121578,0.0909425,0.12806,21,-0.75,-0.46875,0.359375,0.53125,0.328125,80,98,23,34,21
705424,30,10,6.16199,0.175871,0.0334599,0.021854,-0.735803,-0.468579,0.344439,0.518065,0.341879,0.0205605,0.0177318,0.0221798,0.0173941,0.0150106,21,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
705424,30,30,18.4205,0.379277,0.033552,0.0219642,-0.73351,-0.467042,0.343096,0.516602,0.340854,0.0103619,0.00816483,0.0109388,0.00695593,0.00675632,21,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
705424,50,2,1.28208,0.140773,0.055502,0.027752,-0.757497,-0.491842,0.376904,0.541936,0.3305,0.131763,0.12516,0.155755,0.113169,0.147671,21,-0.765625,-0.484375,0.375,0.546875,0.328125,79,97,24,35,21
705424,50,10,6.18357,0.178238,0.0555589,0.0281101,-0.7386,-0.470556,0.346113,0.520395,0.342648,0.0276992,0.0241145,0.0303671,0.0241634,0.0188642,21,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
705424,50,30,18.4427,0.382757,0.0558255,0.0295603,-0.734343,-0.467749,0.34362,0.517204,0.341268,0.0108246,0.0121924,0.0175914,0.0108261,0.0136034,21,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
852104,30,2,1.35269,0.12689,0.0443424,0.0258486,-0.773651,-0.468487,0.367166,0.534188,0.340784,0.118116,0.106969,0.138658,0.103148,0.135829,21,-0.78125,-0.46875,0.375,0.53125,0.34375,78,98,24,34,22
852104,30,10,6.58718,0.242914,0.0442806,0.0257026,-0.756155,-0.452825,0.342326,0.515866,0.350788,0.0258622,0.0203219,0.0272052,0.0192344,0.0182381,21,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
852104,30,30,19.6709,0.596682,0.0443671,0.0270821,-0.753321,-0.451009,0.340643,0.513907,0.349779,0.0146279,0.0100249,0.0162114,0.0080152,0.011873,21,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
852104,50,2,1.37924,0.161669,0.0737136,0.0332554,-0.78782,-0.480683,0.38532,0.547043,0.336141,0.14738,0.134579,0.180069,0.129095,0.171837,21,-0.78125,-0.484375,0.390625,0.546875,0.328125,78,97,25,35,21
852104,50,10,6.61356,0.253681,0.0740922,0.0343589,-0.760103,-0.455301,0.345402,0.518995,0.351006,0.037538,0.0268496,0.0432712,0.0273955,0.0450507,21,-0.765625,-0.453125,0.34375,0.515625,0.359375,79,99,22,33,23
852104,50,30,19.6994,0.610665,0.0739282,0.0347966,-0.754382,-0.451626,0.341203,0.514648,0.350156,0.0155669,0.0110248,0.0170233,0.00904997,0.0123403,21,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
852360,30,2,1.47483,0.185252,0.0584136,0.0304826,-0.793143,-0.459376,0.392388,0.538274,0.321857,0.131738,0.109677,0.164142,0.106994,0.158918,23,-0.796875,-0.453125,0.390625,0.53125,0.328125,77,99,25,34,21
852360,30,10,7.14361,0.184495,0.0581022,0.0321239,-0.773439,-0.444347,0.361812,0.518899,0.337074,0.0336394,0.020613,0.0306733,0.0227333,0.02938,23,-0.78125,-0.4375,0.359375,0.515625,0.34375,78,100,23,33,22
852360,30,30,21.3164,0.289494,0.0577798,0.029652,-0.769212,-0.44164,0.358699,0.51591,0.336243,0.00883341,0.00755722,0.0121842,0.0084378,0.0110108,23,-0.765625,-0.4375,0.359375,0.515625,0.328125,79,100,23,33,21
852360,50,2,1.51332,0.201387,0.0964199,0.0393831,-0.810125,-0.474758,0.414793,0.554635,0.315455,0.176288,0.14523,0.203849,0.137766,0.203069,23,-0.8125,-0.46875,0.421875,0.546875,0.3125,76,98,27,35,20
852360,50,10,7.18297,0.227791,0.0968828,0.0382064,-0.777961,-0.447069,0.364312,0.522075,0.338643,0.0348228,0.0274167,0.0410932,0.0296949,0.0259795,23,-0.78125,-0.453125,0.359375,0.53125,0.34375,78,99,23,34,22
852360,50,30,21.3524,0.281016,0.0961127,0.0382754,-0.770573,-0.44239,0.359342,0.516795,0.336826,0.0123468,0.00942813,0.0153299,0.0107498,0.0121763,23,-0.765625,-0.4375,0.359375,0.515625,0.328125,79,100,23,33,21
852560,30,2,1.71405,0.23125,0.087298,0.0423545,-0.789096,-0.472536,0.399401,0.541365,0.320866,0.148515,0.128155,0.177352,0.121584,0.175707,24,-0.796875,-0.46875,0.40625,0.546875,0.3125,77,98,26,35,20
852560,30,10,8.21457,0.324571,0.0866053,0.0416768,-0.76471,-0.451537,0.359753,0.516838,0.339656,0.0365384,0.0248584,0.0356551,0.0241001,0.0308843,24,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
852560,30,30,24.4628,0.698107,0.0864002,0.040635,-0.75962,-0.448341,0.356357,0.513345,0.338259,0.020151,0.0137223,0.0183588,0.00887706,0.0120119,24,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
852560,50,2,1.76623,0.252983,0.143876,0.054322,-0.811404,-0.491658,0.430135,0.560852,0.312075,0.183557,0.165315,0.241769,0.150035,0.233585,24,-0.8125,-0.484375,0.421875,0.5625,0.3125,76,97,27,36,20
852560,50,10,8.26937,0.346537,0.144109,0.0556174,-0.770686,-0.455246,0.363376,0.521158,0.341398,0.042231,0.0317962,0.044521,0.0316261,0.0257567,24,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
852560,50,30,24.5225,0.718195,0.143685,0.0527374,-0.761301,-0.449295,0.357105,0.514466,0.339025,0.0214288,0.0146064,0.0199665,0.0101258,0.0128565,24,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
852808,30,2,1.91371,0.29219,0.125478,0.0547509,-0.82532,-0.461525,0.447393,0.551052,0.2884,0.16411,0.133629,0.216391,0.131436,0.206905,24,-0.828125,-0.453125,0.453125,0.546875,0.28125,75,99,29,35,18
852808,30,10,9.08348,0.507362,0.125826,0.0544471,-0.792478,-0.436892,0.392495,0.520793,0.316081,0.0358049,0.0256942,0.0427218,0.027342,0.0303854,24,-0.796875,-0.4375,0.390625,0.53125,0.3125,77,100,25,34,20
852808,30,30,26.9993,1.28639,0.12525,0.0552441,-0.785345,-0.433139,0.387583,0.516115,0.314786,0.015029,0.0104453,0.0179149,0.00974899,0.011977,24,-0.78125,-0.4375,0.390625,0.515625,0.3125,78,100,25,33,20
852808,50,2,2.00189,0.405785,0.208946,0.0731206,-0.84919,-0.481715,0.485523,0.573768,0.271614,0.22426,0.183877,0.27908,0.172278,0.283427,24,-0.84375,-0.484375,0.484375,0.578125,0.265625,74,97,31,37,17
852808,50,10,9.17054,0.570666,0.210665,0.0749176,-0.799881,-0.441399,0.397757,0.526215,0.317308,0.0513682,0.0351362,0.0554369,0.0365738,0.0483811,24,-0.796875,-0.4375,0.390625,0.53125,0.3125,77,100,25,34,20
852808,50,30,27.0844,1.31672,0.210306,0.0751133,-0.787791,-0.434494,0.388781,0.51767,0.315834,0.0175517,0.012464,0.0204186,0.0120219,0.0133353,24,-0.78125,-0.4375,0.390625,0.515625,0.3125,78,100,25,33,20
844816,30,2,2.0174,0.275845,0.134469,0.0569859,-0.828551,-0.45907,0.44131,0.552067,0.294244,0.185897,0.139924,0.226001,0.140643,0.224708,24,-0.828125,-0.453125,0.4375,0.546875,0.296875,75,99,28,35,19
844816,30,10,9.56837,0.529121,0.133359,0.0554941,-0.796331,-0.43402,0.383727,0.521914,0.32471,0.0400476,0.0281486,0.0433371,0.0284428,0.0255568,24,-0.796875,-0.4375,0.390625,0.515625,0.328125,77,100,25,33,21
844816,30,30,28.4535,1.3893,0.134151,0.0576773,-0.788466,-0.429774,0.378279,0.516576,0.323385,0.0211643,0.0148487,0.0184492,0.00930886,0.0109588,24,-0.78125,-0.4375,0.375,0.515625,0.328125,78,100,24,33,21
844816,50,2,2.11179,0.452961,0.223553,0.0799728,-0.856214,-0.477381,0.483083,0.576184,0.274328,0.234447,0.191684,0.294612,0.179512,0.298574,24,-0.859375,-0.484375,0.484375,0.578125,0.28125,73,97,31,37,18
844816,50,10,9.66111,0.608491,0.223368,0.075228,-0.803336,-0.438074,0.388082,0.526734,0.326594,0.0505551,0.0349879,0.0576508,0.0365186,0.0380007,24,-0.8125,-0.4375,0.390625,0.53125,0.328125,76,100,25,34,21
844816,50,30,28.532,1.40592,0.222783,0.0760404,-0.790826,-0.431061,0.379373,0.518108,0.324407,0.0234042,0.016068,0.021209,0.0114552,0.0126956,24,-0.796875,-0.421875,0.375,0.515625,0.328125,77,101,24,33,21
845064,30,2,2.37075,0.43426,0.219683,0.0808273,-0.847882,-0.473101,0.462754,0.569951,0.288278,0.215044,0.167888,0.271627,0.168645,0.273746,25,-0.84375,-0.46875,0.46875,0.5625,0.28125,74,98,30,36,18
845064,30,10,10.95,0.567399,0.219525,0.0815759,-0.798424,-0.436989,0.378846,0.523776,0.332791,0.0501801,0.035679,0.0559939,0.037179,0.0346649,25,-0.796875,-0.4375,0.375,0.53125,0.328125,77,100,24,34,21
845064,30,30,32.4227,1.29208,0.219583,0.0829378,-0.787309,-0.431192,0.371164,0.516414,0.330923,0.0236191,0.0165374,0.0238154,0.0118914,0.0157596,25,-0.78125,-0.4375,0.375,0.515625,0.328125,78,100,24,33,21
845064,50,2,2.50364,0.504608,0.364803,0.11008,-0.875439,-0.500656,0.522317,0.59983,0.253947,0.293774,0.251452,0.372928,0.223296,0.3871,25,-0.875,-0.5,0.53125,0.59375,0.25,72,96,34,38,16
845064,50,10,11.0983,0.688735,0.364789,0.108584,-0.809434,-0.443846,0.387355,0.532272,0.333653,0.0674013,0.0468704,0.0798924,0.0493351,0.067713,25,-0.8125,-0.4375,0.390625,0.53125,0.328125,76,100,25,34,21
845064,50,30,32.5594,1.3237,0.365937,0.108811,-0.790914,-0.433151,0.37302,0.518761,0.332283,0.0265899,0.018459,0.027085,0.0148082,0.0176642,25,-0.78125,-0.4375,0.375,0.515625,0.328125,78,100,24,33,21
