CMSSWID,SM/iz,TT/SC,Strip,XTAL,iphi/ix,ieta/iy,eta,eta_ring,A,t0,alpha,beta,stripid
872420868,-1,175,4,1,44,4,-1.5580100000000001,-18,0.229756,124.007,1.5218200000000002,37.398,262608
872420869,-1,175,4,4,44,5,-1.5783399999999999,-19,0.229314,122.94,1.47735,37.9745,262608
872420870,-1,174,4,2,44,6,-1.59703,-19,0.234882,123.536,1.56066,35.8056,262600
872420871,-1,174,4,4,44,7,-1.61836,-19,0.23471599999999998,122.87299999999999,1.54986,35.9231,262600
872420872,-1,174,5,1,44,8,-1.6401400000000002,-19,0.230496,123.57,1.47682,37.7441,262872
872420873,-1,174,5,3,44,9,-1.66241,-20,0.228671,122.094,1.31695,40.2914,262872
872420874,-1,174,3,5,44,10,-1.68518,-20,0.232215,123.273,1.46432,37.5493,262864
872420875,-1,173,4,2,44,11,-1.7069400000000001,-20,0.23193200000000003,121.20299999999999,1.35819,39.1301,262856
872420876,-1,173,4,4,44,12,-1.7309400000000001,-20,0.229519,122.23299999999999,1.44612,38.2773,262856
872420877,-1,173,5,1,44,13,-1.75552,-21,0.231672,121.53299999999999,1.4792399999999999,37.4233,263112
872420878,-1,173,5,3,44,14,-1.7807099999999998,-21,0.233638,120.39399999999999,1.45452,37.1348,263112
872420879,-1,173,3,5,44,15,-1.80654,-21,0.231631,121.984,1.4547,37.7226,263056
872420880,-1,172,5,1,44,16,-1.8320900000000002,-22,0.234864,121.404,1.49661,36.3313,114888
872420881,-1,172,5,3,44,17,-1.85946,-22,0.233371,119.97200000000001,1.40049,37.8595,114888
872420882,-1,172,3,4,44,18,-1.88758,-22,0.23242,122.97,1.50326,36.9503,114832
872420883,-1,172,3,5,44,19,-1.9165,-22,0.233236,122.04299999999999,1.4653100000000001,37.1321,114832
872420884,-1,172,4,4,44,20,-1.9462400000000002,-23,0.22981100000000002,121.805,1.39196,38.9401,115080
872420885,-1,171,4,2,44,21,-1.9766,-23,0.237211,121.35799999999999,1.45319,36.5595,115088
872420886,-1,171,4,4,44,22,-2.00834,-23,0.237779,120.147,1.47305,35.9537,115088
872420887,-1,171,5,1,44,23,-2.04107,-23,0.235157,121.17200000000001,1.47516,36.5604,115336
872420888,-1,171,5,3,44,24,-2.07487,-24,0.234864,120.637,1.47353,36.5089,115336
872420889,-1,171,3,5,44,25,-2.1097799999999998,-24,0.232598,122.685,1.44965,37.549,115280
872420890,-1,170,4,1,44,26,-2.14643,-24,0.236141,120.695,1.50261,35.9797,115536
872420891,-1,170,4,2,44,27,-2.184,-25,0.234519,119.49700000000001,1.44414,36.8798,115536
872420892,-1,170,4,3,44,28,-2.2229400000000004,-25,0.22592199999999998,119.589,1.28467,41.2274,115536
872420893,-1,170,4,4,44,29,-2.2633400000000004,-25,0.233771,118.64200000000001,1.4116600000000001,37.5998,115536
872420894,-1,170,4,5,44,30,-2.3052900000000003,-25,0.23519,119.149,1.45823,36.5295,115536
872420895,-1,169,5,1,44,31,-2.35043,-26,0.234208,118.229,1.37999,37.8457,115784
872420896,-1,169,5,3,44,32,-2.39605,-26,0.23595,117.447,1.39185,37.1526,115784
872420897,-1,169,4,1,44,33,-2.44358,-26,0.23130100000000003,118.87100000000001,1.2983200000000001,39.5202,108056
872420898,-1,169,4,2,44,34,-2.49317,-26,0.23166599999999998,119.538,1.38665,38.3467,108056
872420899,-1,169,4,4,44,35,-2.54494,-27,0.228879,118.617,1.30732,40.0416,108056
872420900,-1,168,4,2,44,36,-2.60181,-27,0.22805100000000003,117.618,1.28919,40.484,108048
872420901,-1,168,4,5,44,37,-2.65864,-28,0.22878600000000002,116.021,1.3000399999999999,39.7572,108048
872420902,-1,168,3,2,44,38,-2.71809,-28,0.231924,116.95299999999999,1.32499,39.0065,108176
872420903,-1,168,3,4,44,39,-2.7802700000000002,-28,0.22519299999999998,122.20700000000001,1.49524,38.8855,108176
872420904,-1,168,5,4,44,40,-2.84524,-28,0.23506799999999997,115.84200000000001,1.39592,37.1162,108296
872420925,-1,89,5,5,44,61,-2.8782799999999997,-28,0.228555,118.772,1.34465,39.5953,59016
872420926,-1,89,3,3,44,62,-2.81193,-28,0.23436300000000002,118.294,1.38741,37.6697,59144
872420927,-1,89,3,1,44,63,-2.74836,-28,0.23511300000000002,118.899,1.43323,36.861999999999995,59144
872420928,-1,89,4,4,44,64,-2.68756,-28,0.23377699999999998,118.336,1.37968,37.8699,58768
872420929,-1,89,4,2,44,65,-2.6294299999999997,-27,0.234833,118.473,1.45202,36.6552,58768
872420930,-1,90,4,5,44,66,-2.57117,-27,0.230345,118.79,1.3237299999999999,39.4439,58760
872420931,-1,90,4,3,44,67,-2.5182599999999997,-27,0.231254,118.98100000000001,1.33904,38.9981,58760
872420932,-1,90,4,1,44,68,-2.4676,-26,0.232568,119.43299999999999,1.34584,38.8155,58760
872420933,-1,90,5,4,44,69,-2.41905,-26,0.22675900000000002,120.035,1.32256,40.4823,50440
872420934,-1,90,5,2,44,70,-2.3725,-26,0.233211,119.48700000000001,1.39104,37.9758,50440
872420935,-1,91,4,5,44,71,-2.32632,-26,0.23394299999999998,118.809,1.31388,38.9571,50184
872420936,-1,91,4,4,44,72,-2.28356,-25,0.230674,119.944,1.36924,38.8874,50184
872420937,-1,91,4,3,44,73,-2.2423900000000003,-25,0.229415,119.838,1.32202,39.747,50184
872420938,-1,91,4,2,44,74,-2.20273,-25,0.232227,120.98700000000001,1.42594,37.7476,50184
872420939,-1,91,4,1,44,75,-2.1644900000000002,-24,0.229807,122.29,1.4131,38.7132,50184
872420940,-1,92,3,3,44,76,-2.1270700000000002,-24,0.231762,122.531,1.46325,37.3531,49928
872420941,-1,92,5,4,44,77,-2.09157,-24,0.23500300000000002,119.74799999999999,1.4495799999999999,36.7641,49864
872420942,-1,92,5,2,44,78,-2.05722,-24,0.234254,120.67200000000001,1.48302,36.5369,49864
872420943,-1,92,4,5,44,79,-2.0239599999999998,-23,0.228515,121.70100000000001,1.42004,38.7826,49616
872420944,-1,92,4,2,44,80,-1.9917200000000002,-23,0.227237,122.458,1.33053,40.4311,49616
872420945,-1,93,4,3,44,81,-1.96078,-23,0.233276,121.87899999999999,1.50294,36.6446,49608
872420946,-1,93,3,4,44,82,-1.9305900000000003,-23,0.234927,122.161,1.53538,35.8207,49352
872420947,-1,93,3,2,44,83,-1.90126,-22,0.23753600000000002,122.47,1.59111,34.7833,49352
872420948,-1,93,5,4,44,84,-1.87274,-22,0.235727,119.73,1.4506,36.549,49296
872420949,-1,93,5,2,44,85,-1.8449900000000001,-22,0.231134,121.59700000000001,1.44965,37.7495,49296
872420950,-1,94,3,3,44,86,-1.8189799999999998,-21,0.23211700000000002,121.986,1.4657200000000001,37.3173,197576
872420951,-1,94,5,4,44,87,-1.7928099999999998,-21,0.233762,119.46,1.4116799999999998,37.4335,197520
872420952,-1,94,5,2,44,88,-1.7673,-21,0.232842,121.021,1.4646299999999999,37.0605,197520
872420953,-1,94,4,5,44,89,-1.7424099999999998,-21,0.226629,122.66799999999999,1.4198899999999999,39.2777,197272
872420954,-1,94,4,2,44,90,-1.71812,-20,0.23060300000000003,123.09,1.49977,37.4063,197272
872420955,-1,95,5,5,44,91,-1.6959799999999998,-20,0.22835,122.318,1.45239,38.3753,197264
872420956,-1,95,5,3,44,92,-1.67294,-20,0.229069,121.96799999999999,1.48244,37.975,197264
872420957,-1,95,3,2,44,93,-1.65041,-19,0.2254,124.565,1.4017600000000001,40.1964,197280
872420958,-1,95,4,5,44,94,-1.62838,-19,0.227421,122.62899999999999,1.42026,39.0218,197016
872420959,-1,95,4,2,44,95,-1.6068200000000001,-19,0.23138899999999998,123.96,1.55966,36.5677,197016
872420960,-1,96,4,4,44,96,-1.5878,-19,0.22683899999999999,124.20100000000001,1.46011,38.9127,197008
872420961,-1,96,4,2,44,97,-1.5672700000000002,-19,0.22457800000000003,124.83,1.3892,40.4695,197008
872420962,-1,96,5,5,44,98,-1.54714,-18,0.21897800000000003,123.404,1.18329,44.9464,196744
872420963,-1,96,5,3,44,99,-1.52741,-18,0.225233,123.74700000000001,1.5148700000000002,38.1404,196744
872420964,-1,96,3,1,44,100,-1.50807,-18,0.22878400000000002,125.436,1.51142,37.6924,196752
872420994,-1,175,5,4,45,2,-1.52104,-18,0.23326999999999998,121.105,1.5198200000000002,36.1965,262360
872420995,-1,175,5,5,45,3,-1.54067,-18,0.231897,122.001,1.5798,35.8423,262360
872420996,-1,175,4,2,45,4,-1.56069,-18,0.23042100000000001,122.96600000000001,1.49939,37.3885,262608
872420997,-1,175,4,5,45,5,-1.58112,-19,0.22918899999999998,123.10700000000001,1.51301,37.4871,262608
872420998,-1,174,4,3,45,6,-1.59998,-19,0.228156,122.90799999999999,1.40442,39.1142,262600
872420999,-1,174,4,5,45,7,-1.62142,-19,0.23625300000000002,121.40799999999999,1.50106,36.0968,262600
872421000,-1,174,5,2,45,8,-1.64335,-19,0.22992600000000002,123.027,1.4709299999999998,37.9496,262872
872421001,-1,174,5,4,45,9,-1.66576,-20,0.23198600000000003,122.641,1.46517,37.5307,262872
872421002,-1,174,5,5,45,10,-1.68868,-20,0.231346,122.34100000000001,1.46456,37.5369,262872
872421003,-1,173,4,3,45,11,-1.7106599999999998,-20,0.226357,124.529,1.43523,39.7174,262856
872421004,-1,173,4,5,45,12,-1.7348299999999999,-20,0.23279899999999998,122.238,1.55115,36.1872,262856
872421005,-1,173,5,2,45,13,-1.75961,-21,0.23508,120.305,1.49442,36.3022,263112
872421006,-1,173,5,4,45,14,-1.7850099999999998,-21,0.231444,120.65700000000001,1.44926,37.5443,263112
872421007,-1,173,5,5,45,15,-1.81106,-21,0.23274299999999998,120.552,1.474,37.0182,263112
872421008,-1,172,5,2,45,16,-1.83692,-22,0.233357,120.57799999999999,1.44004,37.3026,114888
872421009,-1,172,5,4,45,17,-1.86455,-22,0.23574699999999998,120.27,1.4991,36.0042,114888
872421010,-1,172,5,5,45,18,-1.89297,-22,0.23565100000000003,119.302,1.42933,36.7951,114888
872421011,-1,172,4,1,45,19,-1.9222,-22,0.23174099999999997,121.589,1.39058,38.2891,115080
872421012,-1,172,4,5,45,20,-1.9523,-23,0.23260799999999998,122.01299999999999,1.4918799999999999,36.9303,115080
872421013,-1,171,4,3,45,21,-1.98312,-23,0.23503800000000002,120.681,1.37929,37.7817,115088
872421014,-1,171,4,5,45,22,-2.0152799999999997,-23,0.23447600000000002,121.781,1.54013,35.8526,115088
872421015,-1,171,5,2,45,23,-2.04849,-24,0.23401599999999997,121.34700000000001,1.48061,36.7367,115336
872421016,-1,171,5,4,45,24,-2.0828,-24,0.235269,120.03399999999999,1.47302,36.5276,115336
872421017,-1,171,5,5,45,25,-2.11829,-24,0.235634,120.927,1.50803,35.9891,115336
872421018,-1,170,5,1,45,26,-2.1556900000000003,-24,0.229142,121.075,1.39733,38.7601,115592
872421019,-1,170,5,2,45,27,-2.1939900000000003,-25,0.228399,118.68,1.2697100000000001,40.7296,115592
872421020,-1,170,5,3,45,28,-2.23374,-25,0.225846,120.194,1.36747,39.927,115592
872421021,-1,170,5,4,45,29,-2.27506,-25,0.228456,119.866,1.39999,38.9154,115592
872421022,-1,170,5,5,45,30,-2.3180400000000003,-25,0.22949899999999998,119.257,1.38408,38.7483,115592
872421023,-1,169,5,2,45,31,-2.36452,-26,0.232231,118.815,1.39058,38.0039,115784
872421024,-1,169,5,4,45,32,-2.4115,-26,0.234289,117.15799999999999,1.35761,38.0274,115784
872421025,-1,169,5,5,45,33,-2.4606,-26,0.23421199999999998,117.815,1.4033799999999998,37.3418,115784
872421026,-1,169,4,3,45,34,-2.51199,-27,0.231935,119.12299999999999,1.37429,38.4279,108056
872421027,-1,169,4,5,45,35,-2.56586,-27,0.22842300000000001,119.461,1.34686,39.6588,108056
872421028,-1,168,4,3,45,36,-2.62546,-27,0.228793,117.777,1.31129,39.986999999999995,108048
872421029,-1,168,5,1,45,37,-2.68522,-28,0.23403400000000002,115.945,1.34364,38.1353,108296
872421030,-1,168,5,2,45,38,-2.7481299999999997,-28,0.23305,115.7,1.35504,37.9667,108296
872421031,-1,168,5,3,45,39,-2.81442,-28,0.232963,114.824,1.36942,37.6468,108296
872421032,-1,168,5,5,45,40,-2.8843099999999997,-28,0.230143,115.19,1.3308799999999998,38.798,108296
872421053,-1,89,5,4,45,61,-2.92015,-28,0.232328,116.815,1.42147,37.3197,59016
872421054,-1,89,5,3,45,62,-2.84841,-28,0.23177399999999998,117.884,1.3598700000000001,38.5829,59016
872421055,-1,89,5,2,45,63,-2.78035,-28,0.232593,117.402,1.34833,38.4954,59016
872421056,-1,89,5,1,45,64,-2.71578,-28,0.23021799999999998,118.399,1.3387799999999999,39.2549,59016
872421057,-1,89,4,1,45,65,-2.65448,-28,0.232708,118.9,1.36295,38.4438,58768
872421058,-1,90,4,4,45,66,-2.59326,-27,0.230169,118.824,1.33786,39.2819,58760
872421059,-1,90,4,2,45,67,-2.53808,-27,0.230962,120.001,1.3549799999999999,38.9573,58760
872421060,-1,90,5,5,45,68,-2.48548,-26,0.229798,118.46,1.34467,39.1696,50440
872421061,-1,90,5,3,45,69,-2.43526,-26,0.23144099999999998,118.915,1.3591600000000001,38.691,50440
872421062,-1,90,5,1,45,70,-2.3872400000000003,-26,0.23166599999999998,120.007,1.4159700000000002,37.9044,50440
872421063,-1,91,5,5,45,71,-2.33964,-26,0.233029,117.625,1.33598,38.589,50128
872421064,-1,91,5,4,45,72,-2.29577,-25,0.231821,119.23200000000001,1.39898,38.0732,50128
872421065,-1,91,5,3,45,73,-2.25363,-25,0.23092100000000002,119.573,1.37248,38.5481,50128
872421066,-1,91,5,2,45,74,-2.21311,-25,0.23099699999999998,120.764,1.4234799999999999,38.1065,50128
872421067,-1,91,5,1,45,75,-2.17409,-25,0.232113,120.844,1.4125,37.9661,50128
872421068,-1,92,5,5,45,76,-2.1358900000000003,-24,0.23246399999999998,121.008,1.46335,37.3642,49864
872421069,-1,92,5,3,45,77,-2.09978,-24,0.23413499999999998,119.713,1.39106,37.9874,49864
872421070,-1,92,5,1,45,78,-2.06489,-24,0.23371799999999998,121.43700000000001,1.4819799999999999,36.8329,49864
872421071,-1,92,4,4,45,79,-2.03113,-23,0.228446,121.947,1.40517,38.9673,49616
872421072,-1,92,4,1,45,80,-1.99845,-23,0.22855599999999998,124.258,1.47149,38.2976,49616
872421073,-1,93,4,2,45,81,-1.96702,-23,0.234915,120.448,1.4346299999999998,37.0075,49608
872421074,-1,93,4,1,45,82,-1.9364700000000001,-23,0.23351,121.31700000000001,1.43313,37.309,49608
872421075,-1,93,5,5,45,83,-1.9068,-22,0.23145900000000003,121.48,1.48633,37.1062,49296
872421076,-1,93,5,3,45,84,-1.87798,-22,0.236267,121.0,1.5522,35.3748,49296
872421077,-1,93,5,1,45,85,-1.84995,-22,0.235925,120.649,1.45545,36.5409,49296
872421078,-1,94,5,5,45,86,-1.82362,-21,0.233616,120.696,1.49256,36.5624,197520
872421079,-1,94,5,3,45,87,-1.79722,-21,0.23256300000000002,121.619,1.5019799999999999,36.6988,197520
872421080,-1,94,5,1,45,88,-1.7714900000000002,-21,0.233141,121.34200000000001,1.45323,37.2623,197520
872421081,-1,94,4,4,45,89,-1.7464,-21,0.228971,121.59899999999999,1.39836,38.8335,197272
872421082,-1,94,4,1,45,90,-1.7219200000000001,-20,0.22700900000000002,122.476,1.36435,39.7384,197272
872421083,-1,95,5,4,45,91,-1.69956,-20,0.222063,123.531,1.33677,41.7552,197264
872421084,-1,95,5,2,45,92,-1.6763599999999999,-20,0.23006500000000002,123.42,1.55855,36.8783,197264
872421085,-1,95,5,1,45,93,-1.65369,-20,0.225287,124.24,1.45927,39.3367,197264
872421086,-1,95,4,4,45,94,-1.63152,-19,0.22612100000000002,124.719,1.57936,37.4738,197016
872421087,-1,95,4,1,45,95,-1.6098299999999999,-19,0.23274499999999998,123.01700000000001,1.53742,36.43,197016
872421088,-1,96,4,3,45,96,-1.59065,-19,0.230816,123.398,1.53631,36.9143,197008
872421089,-1,96,4,1,45,97,-1.57,-19,0.23064099999999998,124.48899999999999,1.55677,36.7422,197008
872421090,-1,96,5,4,45,98,-1.54977,-18,0.23007399999999997,122.215,1.525,37.1358,196744
872421091,-1,96,5,2,45,99,-1.5299399999999999,-18,0.226804,124.12899999999999,1.56134,37.3884,196744
872421092,-1,96,5,1,45,100,-1.5105,-18,0.23026799999999997,123.779,1.5884200000000002,36.5688,196744
872421121,-1,166,1,1,46,1,-1.50244,-18,0.23006,125.314,1.52683,37.3431,262408
872421122,-1,166,1,2,46,2,-1.52178,-18,0.23463499999999998,124.115,1.54962,36.0499,262408
872421123,-1,166,1,4,46,3,-1.54152,-18,0.233402,122.89,1.52118,36.4679,262408
872421124,-1,166,2,1,46,4,-1.56165,-18,0.232196,122.166,1.45965,37.4103,262664
872421125,-1,166,2,3,46,5,-1.5822,-19,0.23412800000000003,122.719,1.56566,35.7522,262664
872421126,-1,165,1,1,46,6,-1.6011,-19,0.226714,125.978,1.4444700000000001,39.3342,262616
872421127,-1,165,1,3,46,7,-1.62268,-19,0.22237800000000002,125.105,1.31874,42.1924,262616
872421128,-1,165,1,5,46,8,-1.64475,-19,0.230681,123.39299999999999,1.5007700000000002,37.3826,262616
872421129,-1,165,2,2,46,9,-1.6673099999999998,-20,0.234328,122.61200000000001,1.55524,35.824,262880
872421130,-1,165,2,4,46,10,-1.6904,-20,0.231902,122.014,1.4723700000000002,37.1836,262880
872421131,-1,164,2,1,46,11,-1.7124599999999999,-20,0.233172,122.21600000000001,1.46028,37.2807,262920
872421132,-1,164,1,1,46,12,-1.73682,-20,0.23371599999999998,124.13,1.43326,37.8059,263120
872421133,-1,164,1,2,46,13,-1.7618,-21,0.235779,123.39,1.52569,35.9606,263120
872421134,-1,164,1,3,46,14,-1.78742,-21,0.232475,123.854,1.45223,37.5978,263120
872421135,-1,164,1,5,46,15,-1.81372,-21,0.23190999999999998,125.169,1.54281,36.7838,263120
872421136,-1,163,1,1,46,16,-1.83972,-22,0.23487199999999997,124.444,1.5273,36.195,114896
872421137,-1,163,1,3,46,17,-1.8676400000000002,-22,0.235215,124.01899999999999,1.53598,35.9656,114896
872421138,-1,163,1,5,46,18,-1.89635,-22,0.235828,122.615,1.50629,36.1756,114896
872421139,-1,163,2,2,46,19,-1.9259099999999998,-22,0.237659,120.958,1.44519,36.4684,115152
872421140,-1,163,2,4,46,20,-1.9563700000000002,-23,0.234134,121.5,1.4395799999999999,37.2395,115152
872421141,-1,162,2,1,46,21,-1.98747,-23,0.229473,123.46,1.47488,38.019,115144
872421142,-1,162,2,3,46,22,-2.02006,-23,0.23107399999999997,120.838,1.38896,38.4885,115144
872421144,-1,162,1,2,46,24,-2.0885700000000003,-24,0.233069,121.68299999999999,1.43423,37.5762,115400
872421145,-1,162,1,4,46,25,-2.1246400000000003,-24,0.23358,121.512,1.47496,36.8947,115400
872421146,-1,161,1,1,46,26,-2.16257,-24,0.229904,122.85799999999999,1.4278,38.5544,115600
872421147,-1,161,1,2,46,27,-2.20158,-25,0.231915,121.035,1.40034,38.1819,115600
872421148,-1,161,1,3,46,28,-2.24214,-25,0.22676999999999997,122.08,1.35258,40.1469,115600
872421149,-1,161,1,5,46,29,-2.28437,-25,0.230089,121.965,1.45622,37.9596,115600
872421150,-1,161,2,3,46,30,-2.32839,-26,0.231961,119.461,1.38026,38.3125,115912
872421151,-1,160,1,1,46,31,-2.37595,-26,0.23225900000000002,120.77600000000001,1.39626,38.148,115848
872421152,-1,160,1,3,46,32,-2.42427,-26,0.23098400000000002,120.008,1.36228,38.9279,115848
872421153,-1,160,1,5,46,33,-2.47493,-26,0.22658699999999998,121.618,1.36531,40.0802,115848
872421154,-1,160,2,1,46,34,-2.52813,-27,0.228872,120.225,1.35921,39.4702,116104
872421155,-1,160,2,3,46,35,-2.58411,-27,0.227898,120.021,1.34332,40.0004,116104
872421156,-1,159,1,1,46,36,-2.64614,-27,0.22952399999999998,119.15899999999999,1.3641,39.1046,116360
872421157,-1,159,1,2,46,37,-2.70886,-28,0.231199,118.664,1.37091,38.5893,116360
872421158,-1,159,1,3,46,38,-2.77533,-28,0.22860100000000003,118.639,1.32385,39.9205,116360
872421159,-1,159,1,4,46,39,-2.84592,-28,0.227944,117.884,1.30305,40.2553,116360
872421182,-1,80,1,5,46,62,-2.88233,-28,0.22760500000000003,118.24600000000001,1.27579,40.688,50960
872421183,-1,80,1,4,46,63,-2.80954,-28,0.23116399999999998,117.92200000000001,1.33202,39.0761,50960
872421184,-1,80,1,3,46,64,-2.74107,-28,0.230514,118.49600000000001,1.3569,38.8867,50960
872421185,-1,80,1,2,46,65,-2.67654,-28,0.230452,119.647,1.36116,39.1329,50960
872421186,-1,81,2,5,46,66,-2.61266,-27,0.233781,118.507,1.39926,37.5998,50696
872421187,-1,81,2,2,46,67,-2.5552,-27,0.233677,117.21,1.311,38.8487,50696
872421188,-1,81,1,5,46,68,-2.50065,-27,0.23125500000000002,120.33,1.4017,38.2823,50376
872421189,-1,81,1,4,46,69,-2.44875,-26,0.231697,119.405,1.3522399999999999,38.6435,50376
872421190,-1,81,1,2,46,70,-2.39929,-26,0.230582,121.089,1.39485,38.6193,50376
872421191,-1,82,2,5,46,71,-2.35053,-26,0.23338000000000003,120.514,1.44307,37.2343,50320
872421192,-1,82,1,5,46,72,-2.30556,-25,0.233498,120.726,1.4198600000000001,37.5791,50120
872421193,-1,82,1,4,46,73,-2.26245,-25,0.23435999999999998,120.552,1.4375,37.1329,50120
872421194,-1,82,1,2,46,74,-2.2210799999999997,-25,0.232154,121.866,1.42208,38.0249,50120
872421195,-1,82,1,1,46,75,-2.1813,-25,0.23445700000000003,122.561,1.4546299999999999,37.1629,50120
872421196,-1,83,1,5,46,76,-2.14253,-24,0.23062800000000003,122.055,1.43088,38.2448,49808
872421197,-1,83,1,4,46,77,-2.10581,-24,0.231748,121.134,1.39208,38.4996,49808
872421198,-1,83,1,2,46,78,-2.07036,-24,0.231068,122.82700000000001,1.46844,37.5974,49808
872421199,-1,83,2,5,46,79,-2.03611,-23,0.23483,119.501,1.43487,36.9771,49544
872421200,-1,83,2,2,46,80,-2.00299,-23,0.234494,120.904,1.48007,36.5601,49544
872421201,-1,84,2,5,46,81,-1.9712599999999998,-23,0.232175,121.137,1.48444,37.0459,49552
872421202,-1,84,2,3,46,82,-1.9403299999999999,-23,0.229949,120.822,1.40364,38.6591,49552
872421203,-1,84,1,5,46,83,-1.9103299999999999,-22,0.22715500000000002,123.912,1.56069,37.2613,49288
872421204,-1,84,1,4,46,84,-1.8811900000000001,-22,0.22819299999999998,122.18,1.36553,39.4831,49288
872421205,-1,84,1,2,46,85,-1.8528799999999999,-22,0.22469,125.053,1.35297,41.3679,49288
872421206,-1,85,1,5,46,86,-1.82638,-21,0.231771,124.07,1.57726,36.3364,197512
872421207,-1,85,1,4,46,87,-1.7997299999999998,-21,0.22705300000000003,122.96700000000001,1.37459,40.0573,197512
872421208,-1,85,1,2,46,88,-1.77377,-21,0.22974899999999998,122.855,1.43831,38.3551,197512
872421209,-1,85,1,1,46,89,-1.74847,-21,0.22825700000000002,123.898,1.44296,38.622,197512
872421210,-1,85,2,5,46,90,-1.7238,-20,0.216156,124.663,1.19534,46.2673,197200
872421211,-1,86,2,5,46,91,-1.70135,-20,0.22927899999999998,123.25200000000001,1.4516,38.3386,197256
872421212,-1,86,2,3,46,92,-1.67798,-20,0.230231,123.3,1.50084,37.2702,197256
872421213,-1,86,1,5,46,93,-1.65515,-20,0.232167,122.72,1.4776799999999999,37.2232,197000
872421214,-1,86,1,4,46,94,-1.63283,-19,0.231206,123.542,1.45764,37.8189,197000
872421215,-1,86,1,2,46,95,-1.611,-19,0.231713,124.756,1.5657299999999998,36.5235,197000
872421216,-1,87,2,5,46,96,-1.59178,-19,0.22909899999999997,122.691,1.39848,39.2342,196952
