stripid,w1c,w2c,w3c,w4c,w5c
639512,-0.65625,-0.515625,0.25,0.515625,0.40625
836624,-0.65625,-0.515625,0.25,0.515625,0.40625
828880,-0.65625,-0.515625,0.25,0.515625,0.40625
812368,-0.65625,-0.515625,0.25,0.515625,0.40625
704584,-0.65625,-0.515625,0.25,0.515625,0.40625
704848,-0.65625,-0.515625,0.25,0.515625,0.40625
705104,-0.65625,-0.515625,0.25,0.515625,0.40625
705096,-0.65625,-0.515625,0.25,0.515625,0.40625
697368,-0.65625,-0.515625,0.25,0.515625,0.40625
697360,-0.65625,-0.515625,0.25,0.515625,0.40625
844040,-0.65625,-0.515625,0.25,0.515625,0.40625
844232,-0.65625,-0.515625,0.25,0.515625,0.40625
844432,-0.65625,-0.515625,0.25,0.515625,0.40625
844680,-0.65625,-0.515625,0.25,0.515625,0.40625
844616,-0.65625,-0.515625,0.25,0.515625,0.40625
836872,-0.65625,-0.515625,0.25,0.515625,0.40625
836816,-0.65625,-0.515625,0.25,0.515625,0.40625
836944,-0.65625,-0.515625,0.25,0.515625,0.40625
836936,-0.65625,-0.515625,0.25,0.515625,0.40625
828888,-0.65625,-0.515625,0.25,0.515625,0.40625
829000,-0.65625,-0.515625,0.25,0.515625,0.40625
820936,-0.65625,-0.515625,0.25,0.515625,0.40625
820808,-0.65625,-0.515625,0.25,0.515625,0.40625
812744,-0.65625,-0.515625,0.25,0.515625,0.40625
812376,-0.65625,-0.515625,0.25,0.515625,0.40625
804296,-0.65625,-0.515625,0.25,0.515625,0.40625
804176,-0.65625,-0.515625,0.25,0.515625,0.40625
803984,-0.65625,-0.515625,0.25,0.515625,0.40625
803920,-0.65625,-0.515625,0.25,0.515625,0.40625
803912,-0.65625,-0.515625,0.25,0.515625,0.40625
795656,-0.65625,-0.515625,0.25,0.515625,0.40625
795600,-0.65625,-0.515625,0.25,0.515625,0.40625
795336,-0.65625,-0.515625,0.25,0.515625,0.40625
795024,-0.65625,-0.515625,0.25,0.515625,0.40625
794704,-0.65625,-0.515625,0.25,0.515625,0.40625
648008,-0.65625,-0.515625,0.25,0.515625,0.40625
648016,-0.65625,-0.515625,0.25,0.515625,0.40625
639768,-0.65625,-0.515625,0.25,0.515625,0.40625
639760,-0.65625,-0.515625,0.25,0.515625,0.40625
639504,-0.65625,-0.515625,0.25,0.515625,0.40625
639240,-0.65625,-0.515625,0.25,0.515625,0.40625
704856,-0.65625,-0.515625,0.25,0.515625,0.40625
705352,-0.65625,-0.515625,0.25,0.515625,0.40625
844048,-0.65625,-0.515625,0.25,0.515625,0.40625
844296,-0.65625,-0.515625,0.25,0.515625,0.40625
844240,-0.65625,-0.515625,0.25,0.515625,0.40625
844488,-0.65625,-0.515625,0.25,0.515625,0.40625
844688,-0.65625,-0.515625,0.25,0.515625,0.40625
836880,-0.65625,-0.515625,0.25,0.515625,0.40625
829128,-0.65625,-0.515625,0.25,0.515625,0.40625
820944,-0.65625,-0.515625,0.25,0.515625,0.40625
820816,-0.65625,-0.515625,0.25,0.515625,0.40625
812616,-0.65625,-0.515625,0.25,0.515625,0.40625
795592,-0.65625,-0.515625,0.25,0.515625,0.40625
795272,-0.65625,-0.515625,0.25,0.515625,0.40625
795016,-0.65625,-0.515625,0.25,0.515625,0.40625
794952,-0.65625,-0.515625,0.25,0.515625,0.40625
794696,-0.65625,-0.515625,0.25,0.515625,0.40625
640016,-0.65625,-0.515625,0.25,0.515625,0.40625
639496,-0.65625,-0.515625,0.25,0.515625,0.40625
705112,-0.65625,-0.515625,0.25,0.515625,0.40625
852040,-0.65625,-0.515625,0.25,0.515625,0.40625
844552,-0.65625,-0.515625,0.25,0.515625,0.40625
844872,-0.65625,-0.515625,0.25,0.515625,0.40625
837064,-0.65625,-0.515625,0.25,0.515625,0.40625
837192,-0.65625,-0.515625,0.25,0.515625,0.40625
829008,-0.65625,-0.515625,0.25,0.515625,0.40625
812752,-0.65625,-0.515625,0.25,0.515625,0.40625
804552,-0.65625,-0.515625,0.25,0.515625,0.40625
795912,-0.65625,-0.515625,0.25,0.515625,0.40625
795208,-0.65625,-0.515625,0.25,0.515625,0.40625
786712,-0.65625,-0.515625,0.25,0.515625,0.40625
639752,-0.65625,-0.515625,0.25,0.515625,0.40625
639184,-0.65625,-0.515625,0.25,0.515625,0.40625
704648,-0.65625,-0.515625,0.25,0.515625,0.40625
704904,-0.65625,-0.515625,0.25,0.515625,0.40625
705160,-0.65625,-0.515625,0.25,0.515625,0.40625
705360,-0.65625,-0.515625,0.25,0.515625,0.40625
844304,-0.65625,-0.515625,0.25,0.515625,0.40625
844560,-0.65625,-0.515625,0.25,0.515625,0.40625
844744,-0.65625,-0.515625,0.25,0.515625,0.40625
844936,-0.65625,-0.515625,0.25,0.515625,0.40625
837200,-0.65625,-0.515625,0.25,0.515625,0.40625
804560,-0.65625,-0.515625,0.25,0.515625,0.40625
804168,-0.65625,-0.515625,0.25,0.515625,0.40625
796112,-0.65625,-0.515625,0.25,0.515625,0.40625
795848,-0.65625,-0.515625,0.25,0.515625,0.40625
795528,-0.65625,-0.515625,0.25,0.515625,0.40625
795216,-0.65625,-0.515625,0.25,0.515625,0.40625
794960,-0.65625,-0.515625,0.25,0.515625,0.40625
640008,-0.65625,-0.515625,0.25,0.515625,0.40625
639704,-0.65625,-0.515625,0.25,0.515625,0.40625
639440,-0.65625,-0.515625,0.25,0.515625,0.40625
852048,-0.65625,-0.515625,0.25,0.515625,0.40625
837072,-0.65625,-0.515625,0.25,0.515625,0.40625
786704,-0.65625,-0.515625,0.25,0.515625,0.40625
704656,-0.65625,-0.515625,0.25,0.515625,0.40625
704912,-0.65625,-0.515625,0.25,0.515625,0.40625
705176,-0.65625,-0.515625,0.25,0.515625,0.40625
705168,-0.65625,-0.515625,0.25,0.515625,0.40625
705416,-0.65625,-0.515625,0.25,0.515625,0.40625
852056,-0.65625,-0.515625,0.25,0.515625,0.40625
852296,-0.65625,-0.515625,0.25,0.515625,0.40625
852552,-0.65625,-0.515625,0.25,0.515625,0.40625
844808,-0.65625,-0.515625,0.25,0.515625,0.40625
845000,-0.65625,-0.515625,0.25,0.515625,0.40625
845256,-0.65625,-0.515625,0.25,0.515625,0.40625
845128,-0.65625,-0.515625,0.25,0.515625,0.40625
845384,-0.65625,-0.515625,0.25,0.515625,0.40625
837320,-0.65625,-0.515625,0.25,0.515625,0.40625
804568,-0.65625,-0.515625,0.25,0.515625,0.40625
796368,-0.65625,-0.515625,0.25,0.515625,0.40625
796104,-0.65625,-0.515625,0.25,0.515625,0.40625
795992,-0.65625,-0.515625,0.25,0.515625,0.40625
795784,-0.65625,-0.515625,0.25,0.515625,0.40625
795472,-0.65625,-0.515625,0.25,0.515625,0.40625
787216,-0.65625,-0.515625,0.25,0.515625,0.40625
786952,-0.65625,-0.515625,0.25,0.515625,0.40625
786696,-0.65625,-0.515625,0.25,0.515625,0.40625
639952,-0.65625,-0.515625,0.25,0.515625,0.40625
639688,-0.65625,-0.515625,0.25,0.515625,0.40625
639696,-0.65625,-0.515625,0.25,0.515625,0.40625
639432,-0.65625,-0.515625,0.25,0.515625,0.40625
639176,-0.65625,-0.515625,0.25,0.515625,0.40625
704712,-0.65625,-0.515625,0.25,0.515625,0.40625
705424,-0.65625,-0.515625,0.25,0.515625,0.40625
852104,-0.65625,-0.515625,0.25,0.515625,0.40625
852360,-0.65625,-0.515625,0.25,0.515625,0.40625
852560,-0.65625,-0.515625,0.25,0.515625,0.40625
852808,-0.65625,-0.515625,0.25,0.515625,0.40625
844816,-0.65625,-0.515625,0.25,0.515625,0.40625
845064,-0.65625,-0.515625,0.25,0.515625,0.40625
804424,-0.65625,-0.515625,0.25,0.515625,0.40625
795720,-0.65625,-0.515625,0.25,0.515625,0.40625
795464,-0.65625,-0.515625,0.25,0.515625,0.40625
787472,-0.65625,-0.515625,0.25,0.515625,0.40625
787208,-0.65625,-0.515625,0.25,0.515625,0.40625
786888,-0.65625,-0.515625,0.25,0.515625,0.40625
786640,-0.65625,-0.515625,0.25,0.515625,0.40625
639944,-0.65625,-0.515625,0.25,0.515625,0.40625
639128,-0.65625,-0.515625,0.25,0.515625,0.40625
704720,-0.65625,-0.515625,0.25,0.515625,0.40625
704976,-0.65625,-0.515625,0.25,0.515625,0.40625
704968,-0.65625,-0.515625,0.25,0.515625,0.40625
705232,-0.65625,-0.515625,0.25,0.515625,0.40625
705224,-0.65625,-0.515625,0.25,0.515625,0.40625
852112,-0.65625,-0.515625,0.25,0.515625,0.40625
852368,-0.65625,-0.515625,0.25,0.515625,0.40625
845264,-0.65625,-0.515625,0.25,0.515625,0.40625
845400,-0.65625,-0.515625,0.25,0.515625,0.40625
845392,-0.65625,-0.515625,0.25,0.515625,0.40625
796360,-0.65625,-0.515625,0.25,0.515625,0.40625
795984,-0.65625,-0.515625,0.25,0.515625,0.40625
786896,-0.65625,-0.515625,0.25,0.515625,0.40625
786632,-0.65625,-0.515625,0.25,0.515625,0.40625
639640,-0.65625,-0.515625,0.25,0.515625,0.40625
639648,-0.65625,-0.515625,0.25,0.515625,0.40625
639384,-0.65625,-0.515625,0.25,0.515625,0.40625
639376,-0.65625,-0.515625,0.25,0.515625,0.40625
639120,-0.65625,-0.515625,0.25,0.515625,0.40625
704728,-0.65625,-0.515625,0.25,0.515625,0.40625
705240,-0.65625,-0.515625,0.25,0.515625,0.40625
705480,-0.65625,-0.515625,0.25,0.515625,0.40625
852168,-0.65625,-0.515625,0.25,0.515625,0.40625
852616,-0.65625,-0.515625,0.25,0.515625,0.40625
852816,-0.65625,-0.515625,0.25,0.515625,0.40625
853064,-0.65625,-0.515625,0.25,0.515625,0.40625
845272,-0.65625,-0.515625,0.25,0.515625,0.40625
845512,-0.65625,-0.515625,0.25,0.515625,0.40625
796232,-0.65625,-0.515625,0.25,0.515625,0.40625
795976,-0.65625,-0.515625,0.25,0.515625,0.40625
787720,-0.65625,-0.515625,0.25,0.515625,0.40625
787464,-0.65625,-0.515625,0.25,0.515625,0.40625
787144,-0.65625,-0.515625,0.25,0.515625,0.40625
786576,-0.65625,-0.515625,0.25,0.515625,0.40625
639888,-0.65625,-0.515625,0.25,0.515625,0.40625
639632,-0.65625,-0.515625,0.25,0.515625,0.40625
639112,-0.65625,-0.515625,0.25,0.515625,0.40625
852872,-0.65625,-0.515625,0.25,0.515625,0.40625
787408,-0.65625,-0.515625,0.25,0.515625,0.40625
704776,-0.65625,-0.515625,0.25,0.515625,0.40625
705032,-0.65625,-0.515625,0.25,0.515625,0.40625
704984,-0.65625,-0.515625,0.25,0.515625,0.40625
705248,-0.65625,-0.515625,0.25,0.515625,0.40625
705288,-0.65625,-0.515625,0.25,0.515625,0.40625
705488,-0.65625,-0.515625,0.25,0.515625,0.40625
852176,-0.65625,-0.515625,0.25,0.515625,0.40625
852432,-0.65625,-0.515625,0.25,0.515625,0.40625
852424,-0.65625,-0.515625,0.25,0.515625,0.40625
852680,-0.65625,-0.515625,0.25,0.515625,0.40625
852880,-0.65625,-0.515625,0.25,0.515625,0.40625
853192,-0.65625,-0.515625,0.25,0.515625,0.40625
853128,-0.65625,-0.515625,0.25,0.515625,0.40625
853320,-0.65625,-0.515625,0.25,0.515625,0.40625
853576,-0.65625,-0.515625,0.25,0.515625,0.40625
788176,-0.65625,-0.515625,0.25,0.515625,0.40625
787912,-0.65625,-0.515625,0.25,0.515625,0.40625
787656,-0.65625,-0.515625,0.25,0.515625,0.40625
787600,-0.65625,-0.515625,0.25,0.515625,0.40625
787400,-0.65625,-0.515625,0.25,0.515625,0.40625
787088,-0.65625,-0.515625,0.25,0.515625,0.40625
786824,-0.65625,-0.515625,0.25,0.515625,0.40625
786832,-0.65625,-0.515625,0.25,0.515625,0.40625
786568,-0.65625,-0.515625,0.25,0.515625,0.40625
639880,-0.65625,-0.515625,0.25,0.515625,0.40625
639568,-0.65625,-0.515625,0.25,0.515625,0.40625
639624,-0.65625,-0.515625,0.25,0.515625,0.40625
639368,-0.65625,-0.515625,0.25,0.515625,0.40625
639320,-0.65625,-0.515625,0.25,0.515625,0.40625
639064,-0.65625,-0.515625,0.25,0.515625,0.40625
704784,-0.65625,-0.515625,0.25,0.515625,0.40625
705544,-0.65625,-0.515625,0.25,0.515625,0.40625
852232,-0.65625,-0.515625,0.25,0.515625,0.40625
852688,-0.65625,-0.515625,0.25,0.515625,0.40625
852936,-0.65625,-0.515625,0.25,0.515625,0.40625
853200,-0.65625,-0.515625,0.25,0.515625,0.40625
853584,-0.65625,-0.515625,0.25,0.515625,0.40625
788168,-0.65625,-0.515625,0.25,0.515625,0.40625
787592,-0.65625,-0.515625,0.25,0.515625,0.40625
787336,-0.65625,-0.515625,0.25,0.515625,0.40625
787080,-0.65625,-0.515625,0.25,0.515625,0.40625
786504,-0.65625,-0.515625,0.25,0.515625,0.40625
639824,-0.65625,-0.515625,0.25,0.515625,0.40625
639056,-0.65625,-0.515625,0.25,0.515625,0.40625
705048,-0.65625,-0.515625,0.25,0.515625,0.40625
705040,-0.65625,-0.515625,0.25,0.515625,0.40625
705296,-0.65625,-0.515625,0.25,0.515625,0.40625
852240,-0.65625,-0.515625,0.25,0.515625,0.40625
852496,-0.65625,-0.515625,0.25,0.515625,0.40625
852488,-0.65625,-0.515625,0.25,0.515625,0.40625
853448,-0.65625,-0.515625,0.25,0.515625,0.40625
853704,-0.65625,-0.515625,0.25,0.515625,0.40625
788048,-0.65625,-0.515625,0.25,0.515625,0.40625
787784,-0.65625,-0.515625,0.25,0.515625,0.40625
786768,-0.65625,-0.515625,0.25,0.515625,0.40625
786776,-0.65625,-0.515625,0.25,0.515625,0.40625
786512,-0.65625,-0.515625,0.25,0.515625,0.40625
639576,-0.65625,-0.515625,0.25,0.515625,0.40625
639312,-0.65625,-0.515625,0.25,0.515625,0.40625
639304,-0.65625,-0.515625,0.25,0.515625,0.40625
704792,-0.65625,-0.515625,0.25,0.515625,0.40625
705304,-0.65625,-0.515625,0.25,0.515625,0.40625
705552,-0.65625,-0.515625,0.25,0.515625,0.40625
852504,-0.65625,-0.515625,0.25,0.515625,0.40625
852744,-0.65625,-0.515625,0.25,0.515625,0.40625
853000,-0.65625,-0.515625,0.25,0.515625,0.40625
853264,-0.65625,-0.515625,0.25,0.515625,0.40625
853256,-0.65625,-0.515625,0.25,0.515625,0.40625
853712,-0.65625,-0.515625,0.25,0.515625,0.40625
788040,-0.65625,-0.515625,0.25,0.515625,0.40625
787536,-0.65625,-0.515625,0.25,0.515625,0.40625
787528,-0.65625,-0.515625,0.25,0.515625,0.40625
787272,-0.65625,-0.515625,0.25,0.515625,0.40625
787016,-0.65625,-0.515625,0.25,0.515625,0.40625
786760,-0.65625,-0.515625,0.25,0.515625,0.40625
639816,-0.65625,-0.515625,0.25,0.515625,0.40625
639560,-0.65625,-0.515625,0.25,0.515625,0.40625
639048,-0.65625,-0.515625,0.25,0.515625,0.40625
713032,-0.65625,-0.515625,0.25,0.515625,0.40625
713296,-0.65625,-0.515625,0.25,0.515625,0.40625
713288,-0.65625,-0.515625,0.25,0.515625,0.40625
713544,-0.65625,-0.515625,0.25,0.515625,0.40625
860240,-0.65625,-0.515625,0.25,0.515625,0.40625
860232,-0.65625,-0.515625,0.25,0.515625,0.40625
860496,-0.65625,-0.515625,0.25,0.515625,0.40625
860488,-0.65625,-0.515625,0.25,0.515625,0.40625
860744,-0.65625,-0.515625,0.25,0.515625,0.40625
861000,-0.65625,-0.515625,0.25,0.515625,0.40625
861264,-0.65625,-0.515625,0.25,0.515625,0.40625
861256,-0.65625,-0.515625,0.25,0.515625,0.40625
861512,-0.65625,-0.515625,0.25,0.515625,0.40625
861768,-0.65625,-0.515625,0.25,0.515625,0.40625
779984,-0.65625,-0.515625,0.25,0.515625,0.40625
779720,-0.65625,-0.515625,0.25,0.515625,0.40625
779536,-0.65625,-0.515625,0.25,0.515625,0.40625
779528,-0.65625,-0.515625,0.25,0.515625,0.40625
779272,-0.65625,-0.515625,0.25,0.515625,0.40625
779016,-0.65625,-0.515625,0.25,0.515625,0.40625
778768,-0.65625,-0.515625,0.25,0.515625,0.40625
778776,-0.65625,-0.515625,0.25,0.515625,0.40625
778512,-0.65625,-0.515625,0.25,0.515625,0.40625
778504,-0.65625,-0.515625,0.25,0.515625,0.40625
631824,-0.65625,-0.515625,0.25,0.515625,0.40625
631560,-0.65625,-0.515625,0.25,0.515625,0.40625
631576,-0.65625,-0.515625,0.25,0.515625,0.40625
631320,-0.65625,-0.515625,0.25,0.515625,0.40625
631312,-0.65625,-0.515625,0.25,0.515625,0.40625
631064,-0.65625,-0.515625,0.25,0.515625,0.40625
713304,-0.65625,-0.515625,0.25,0.515625,0.40625
860504,-0.65625,-0.515625,0.25,0.515625,0.40625
860808,-0.65625,-0.515625,0.25,0.515625,0.40625
861320,-0.65625,-0.515625,0.25,0.515625,0.40625
861776,-0.65625,-0.515625,0.25,0.515625,0.40625
779976,-0.65625,-0.515625,0.25,0.515625,0.40625
779472,-0.65625,-0.515625,0.25,0.515625,0.40625
778960,-0.65625,-0.515625,0.25,0.515625,0.40625
778760,-0.65625,-0.515625,0.25,0.515625,0.40625
631568,-0.65625,-0.515625,0.25,0.515625,0.40625
631056,-0.65625,-0.515625,0.25,0.515625,0.40625
713552,-0.65625,-0.515625,0.25,0.515625,0.40625
860552,-0.65625,-0.515625,0.25,0.515625,0.40625
861064,-0.65625,-0.515625,0.25,0.515625,0.40625
861328,-0.65625,-0.515625,0.25,0.515625,0.40625
861640,-0.65625,-0.515625,0.25,0.515625,0.40625
861896,-0.65625,-0.515625,0.25,0.515625,0.40625
779856,-0.65625,-0.515625,0.25,0.515625,0.40625
779592,-0.65625,-0.515625,0.25,0.515625,0.40625
779464,-0.65625,-0.515625,0.25,0.515625,0.40625
779208,-0.65625,-0.515625,0.25,0.515625,0.40625
778704,-0.65625,-0.515625,0.25,0.515625,0.40625
631816,-0.65625,-0.515625,0.25,0.515625,0.40625
631304,-0.65625,-0.515625,0.25,0.515625,0.40625
713096,-0.65625,-0.515625,0.25,0.515625,0.40625
713352,-0.65625,-0.515625,0.25,0.515625,0.40625
713608,-0.65625,-0.515625,0.25,0.515625,0.40625
860296,-0.65625,-0.515625,0.25,0.515625,0.40625
860560,-0.65625,-0.515625,0.25,0.515625,0.40625
860816,-0.65625,-0.515625,0.25,0.515625,0.40625
861128,-0.65625,-0.515625,0.25,0.515625,0.40625
861384,-0.65625,-0.515625,0.25,0.515625,0.40625
861904,-0.65625,-0.515625,0.25,0.515625,0.40625
779848,-0.65625,-0.515625,0.25,0.515625,0.40625
779400,-0.65625,-0.515625,0.25,0.515625,0.40625
779152,-0.65625,-0.515625,0.25,0.515625,0.40625
778952,-0.65625,-0.515625,0.25,0.515625,0.40625
778696,-0.65625,-0.515625,0.25,0.515625,0.40625
778448,-0.65625,-0.515625,0.25,0.515625,0.40625
631760,-0.65625,-0.515625,0.25,0.515625,0.40625
631520,-0.65625,-0.515625,0.25,0.515625,0.40625
631256,-0.65625,-0.515625,0.25,0.515625,0.40625
631048,-0.65625,-0.515625,0.25,0.515625,0.40625
712840,-0.65625,-0.515625,0.25,0.515625,0.40625
713112,-0.65625,-0.515625,0.25,0.515625,0.40625
713104,-0.65625,-0.515625,0.25,0.515625,0.40625
713368,-0.65625,-0.515625,0.25,0.515625,0.40625
713360,-0.65625,-0.515625,0.25,0.515625,0.40625
713616,-0.65625,-0.515625,0.25,0.515625,0.40625
860304,-0.65625,-0.515625,0.25,0.515625,0.40625
860624,-0.65625,-0.515625,0.25,0.515625,0.40625
860616,-0.65625,-0.515625,0.25,0.515625,0.40625
860872,-0.65625,-0.515625,0.25,0.515625,0.40625
861136,-0.65625,-0.515625,0.25,0.515625,0.40625
861448,-0.65625,-0.515625,0.25,0.515625,0.40625
869712,-0.65625,-0.515625,0.25,0.515625,0.40625
869704,-0.65625,-0.515625,0.25,0.515625,0.40625
869960,-0.65625,-0.515625,0.25,0.515625,0.40625
771784,-0.65625,-0.515625,0.25,0.515625,0.40625
771536,-0.65625,-0.515625,0.25,0.515625,0.40625
771544,-0.65625,-0.515625,0.25,0.515625,0.40625
779336,-0.65625,-0.515625,0.25,0.515625,0.40625
779144,-0.65625,-0.515625,0.25,0.515625,0.40625
778888,-0.65625,-0.515625,0.25,0.515625,0.40625
778640,-0.65625,-0.515625,0.25,0.515625,0.40625
778632,-0.65625,-0.515625,0.25,0.515625,0.40625
778440,-0.65625,-0.515625,0.25,0.515625,0.40625
631752,-0.65625,-0.515625,0.25,0.515625,0.40625
631504,-0.65625,-0.515625,0.25,0.515625,0.40625
631512,-0.65625,-0.515625,0.25,0.515625,0.40625
631248,-0.65625,-0.515625,0.25,0.515625,0.40625
631240,-0.65625,-0.515625,0.25,0.515625,0.40625
631000,-0.65625,-0.515625,0.25,0.515625,0.40625
712848,-0.65625,-0.515625,0.25,0.515625,0.40625
713376,-0.65625,-0.515625,0.25,0.515625,0.40625
713672,-0.65625,-0.515625,0.25,0.515625,0.40625
860360,-0.65625,-0.515625,0.25,0.515625,0.40625
860936,-0.65625,-0.515625,0.25,0.515625,0.40625
861192,-0.65625,-0.515625,0.25,0.515625,0.40625
870088,-0.65625,-0.515625,0.25,0.515625,0.40625
771664,-0.65625,-0.515625,0.25,0.515625,0.40625
779088,-0.65625,-0.515625,0.25,0.515625,0.40625
778832,-0.65625,-0.515625,0.25,0.515625,0.40625
778384,-0.65625,-0.515625,0.25,0.515625,0.40625
631696,-0.65625,-0.515625,0.25,0.515625,0.40625
631496,-0.65625,-0.515625,0.25,0.515625,0.40625
630992,-0.65625,-0.515625,0.25,0.515625,0.40625
713416,-0.65625,-0.515625,0.25,0.515625,0.40625
860368,-0.65625,-0.515625,0.25,0.515625,0.40625
860680,-0.65625,-0.515625,0.25,0.515625,0.40625
861200,-0.65625,-0.515625,0.25,0.515625,0.40625
869192,-0.65625,-0.515625,0.25,0.515625,0.40625
869448,-0.65625,-0.515625,0.25,0.515625,0.40625
869720,-0.65625,-0.515625,0.25,0.515625,0.40625
878152,-0.65625,-0.515625,0.25,0.515625,0.40625
771672,-0.65625,-0.515625,0.25,0.515625,0.40625
771528,-0.65625,-0.515625,0.25,0.515625,0.40625
771336,-0.65625,-0.515625,0.25,0.515625,0.40625
771088,-0.65625,-0.515625,0.25,0.515625,0.40625
779080,-0.65625,-0.515625,0.25,0.515625,0.40625
778568,-0.65625,-0.515625,0.25,0.515625,0.40625
778376,-0.65625,-0.515625,0.25,0.515625,0.40625
631448,-0.65625,-0.515625,0.25,0.515625,0.40625
712856,-0.65625,-0.515625,0.25,0.515625,0.40625
713160,-0.65625,-0.515625,0.25,0.515625,0.40625
713424,-0.65625,-0.515625,0.25,0.515625,0.40625
713680,-0.65625,-0.515625,0.25,0.515625,0.40625
860944,-0.65625,-0.515625,0.25,0.515625,0.40625
869512,-0.65625,-0.515625,0.25,0.515625,0.40625
869832,-0.65625,-0.515625,0.25,0.515625,0.40625
870096,-0.65625,-0.515625,0.25,0.515625,0.40625
763592,-0.65625,-0.515625,0.25,0.515625,0.40625
771656,-0.65625,-0.515625,0.25,0.515625,0.40625
771400,-0.65625,-0.515625,0.25,0.515625,0.40625
771272,-0.65625,-0.515625,0.25,0.515625,0.40625
778824,-0.65625,-0.515625,0.25,0.515625,0.40625
631688,-0.65625,-0.515625,0.25,0.515625,0.40625
631440,-0.65625,-0.515625,0.25,0.515625,0.40625
631184,-0.65625,-0.515625,0.25,0.515625,0.40625
630984,-0.65625,-0.515625,0.25,0.515625,0.40625
712904,-0.65625,-0.515625,0.25,0.515625,0.40625
860424,-0.65625,-0.515625,0.25,0.515625,0.40625
869200,-0.65625,-0.515625,0.25,0.515625,0.40625
878296,-0.65625,-0.515625,0.25,0.515625,0.40625
771080,-0.65625,-0.515625,0.25,0.515625,0.40625
778328,-0.65625,-0.515625,0.25,0.515625,0.40625
630928,-0.65625,-0.515625,0.25,0.515625,0.40625
712912,-0.65625,-0.515625,0.25,0.515625,0.40625
713168,-0.65625,-0.515625,0.25,0.515625,0.40625
713432,-0.65625,-0.515625,0.25,0.515625,0.40625
713480,-0.65625,-0.515625,0.25,0.515625,0.40625
713736,-0.65625,-0.515625,0.25,0.515625,0.40625
860432,-0.65625,-0.515625,0.25,0.515625,0.40625
868688,-0.65625,-0.515625,0.25,0.515625,0.40625
868944,-0.65625,-0.515625,0.25,0.515625,0.40625
868936,-0.65625,-0.515625,0.25,0.515625,0.40625
869256,-0.65625,-0.515625,0.25,0.515625,0.40625
869576,-0.65625,-0.515625,0.25,0.515625,0.40625
869640,-0.65625,-0.515625,0.25,0.515625,0.40625
869840,-0.65625,-0.515625,0.25,0.515625,0.40625
877896,-0.65625,-0.515625,0.25,0.515625,0.40625
878288,-0.65625,-0.515625,0.25,0.515625,0.40625
886344,-0.65625,-0.515625,0.25,0.515625,0.40625
755400,-0.65625,-0.515625,0.25,0.515625,0.40625
763472,-0.65625,-0.515625,0.25,0.515625,0.40625
763344,-0.65625,-0.515625,0.25,0.515625,0.40625
771144,-0.65625,-0.515625,0.25,0.515625,0.40625
771208,-0.65625,-0.515625,0.25,0.515625,0.40625
771016,-0.65625,-0.515625,0.25,0.515625,0.40625
770832,-0.65625,-0.515625,0.25,0.515625,0.40625
770824,-0.65625,-0.515625,0.25,0.515625,0.40625
770576,-0.65625,-0.515625,0.25,0.515625,0.40625
778320,-0.65625,-0.515625,0.25,0.515625,0.40625
631632,-0.65625,-0.515625,0.25,0.515625,0.40625
631384,-0.65625,-0.515625,0.25,0.515625,0.40625
631432,-0.65625,-0.515625,0.25,0.515625,0.40625
631176,-0.65625,-0.515625,0.25,0.515625,0.40625
630920,-0.65625,-0.515625,0.25,0.515625,0.40625
713744,-0.65625,-0.515625,0.25,0.515625,0.40625
860440,-0.65625,-0.515625,0.25,0.515625,0.40625
868424,-0.65625,-0.515625,0.25,0.515625,0.40625
868680,-0.65625,-0.515625,0.25,0.515625,0.40625
869320,-0.65625,-0.515625,0.25,0.515625,0.40625
878280,-0.65625,-0.515625,0.25,0.515625,0.40625
886480,-0.65625,-0.515625,0.25,0.515625,0.40625
747088,-0.65625,-0.515625,0.25,0.515625,0.40625
747216,-0.65625,-0.515625,0.25,0.515625,0.40625
755280,-0.65625,-0.515625,0.25,0.515625,0.40625
763464,-0.65625,-0.515625,0.25,0.515625,0.40625
763336,-0.65625,-0.515625,0.25,0.515625,0.40625
763152,-0.65625,-0.515625,0.25,0.515625,0.40625
770960,-0.65625,-0.515625,0.25,0.515625,0.40625
770568,-0.65625,-0.515625,0.25,0.515625,0.40625
770320,-0.65625,-0.515625,0.25,0.515625,0.40625
778312,-0.65625,-0.515625,0.25,0.515625,0.40625
631624,-0.65625,-0.515625,0.25,0.515625,0.40625
712968,-0.65625,-0.515625,0.25,0.515625,0.40625
713224,-0.65625,-0.515625,0.25,0.515625,0.40625
713496,-0.65625,-0.515625,0.25,0.515625,0.40625
713488,-0.65625,-0.515625,0.25,0.515625,0.40625
721736,-0.65625,-0.515625,0.25,0.515625,0.40625
868744,-0.65625,-0.515625,0.25,0.515625,0.40625
869000,-0.65625,-0.515625,0.25,0.515625,0.40625
869328,-0.65625,-0.515625,0.25,0.515625,0.40625
877648,-0.65625,-0.515625,0.25,0.515625,0.40625
877640,-0.65625,-0.515625,0.25,0.515625,0.40625
877904,-0.65625,-0.515625,0.25,0.515625,0.40625
878024,-0.65625,-0.515625,0.25,0.515625,0.40625
886472,-0.65625,-0.515625,0.25,0.515625,0.40625
755272,-0.65625,-0.515625,0.25,0.515625,0.40625
763216,-0.65625,-0.515625,0.25,0.515625,0.40625
763208,-0.65625,-0.515625,0.25,0.515625,0.40625
763144,-0.65625,-0.515625,0.25,0.515625,0.40625
