stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c
770960,30,30,29.550300,0.985261,0.161574,0.065314,-0.770924,-0.444501,0.377987,0.515978,0.321460,0.019904,0.013865,0.020984,0.010667,0.013232,25,-0.765625,-0.453125,0.375000,0.515625,0.328125
770960,50,2,2.233820,0.478722,0.269708,0.085520,-0.839507,-0.508132,0.502465,0.586093,0.259079,0.252034,0.227747,0.327122,0.197923,0.333723,25,-0.843750,-0.515625,0.500000,0.593750,0.265625
770960,50,10,10.061200,0.546191,0.271024,0.089740,-0.788776,-0.455280,0.391062,0.528603,0.324391,0.053919,0.040683,0.065998,0.042075,0.047251,25,-0.796875,-0.453125,0.390625,0.531250,0.328125
770960,50,30,29.652500,0.974261,0.268092,0.086821,-0.773556,-0.446103,0.379327,0.517685,0.322647,0.022190,0.015610,0.023677,0.012788,0.014868,25,-0.765625,-0.453125,0.375000,0.515625,0.328125
770568,30,2,1.492970,0.153020,0.058106,0.030836,-0.757126,-0.486001,0.379139,0.537697,0.326291,0.132160,0.116176,0.151714,0.107326,0.148653,23,-0.750000,-0.484375,0.375000,0.531250,0.328125
770568,30,10,7.240750,0.217723,0.057797,0.029887,-0.740004,-0.467800,0.350311,0.518081,0.339412,0.033174,0.026203,0.037451,0.022045,0.023972,23,-0.734375,-0.468750,0.343750,0.515625,0.343750
770568,30,30,21.610800,0.543988,0.057995,0.029147,-0.735913,-0.465199,0.347433,0.515141,0.338538,0.024283,0.015413,0.025136,0.007140,0.016445,23,-0.734375,-0.468750,0.343750,0.515625,0.343750
770568,50,2,1.531530,0.193676,0.096708,0.038152,-0.771733,-0.500126,0.398885,0.551724,0.321250,0.159466,0.152439,0.194824,0.135403,0.190917,23,-0.765625,-0.500000,0.390625,0.546875,0.328125
770568,50,10,7.279850,0.273230,0.096664,0.042644,-0.743372,-0.470713,0.352388,0.520881,0.340817,0.044362,0.031347,0.046345,0.029944,0.034249,23,-0.750000,-0.468750,0.359375,0.515625,0.343750
770568,50,30,21.645500,0.538135,0.096141,0.037564,-0.737236,-0.466113,0.348122,0.516114,0.339114,0.025132,0.016115,0.026194,0.008760,0.016763,23,-0.734375,-0.468750,0.343750,0.515625,0.343750
770320,30,2,1.401300,0.147699,0.047952,0.027679,-0.729265,-0.497417,0.348791,0.532137,0.345754,0.112608,0.108572,0.129754,0.100667,0.126944,22,-0.718750,-0.500000,0.343750,0.531250,0.343750
770320,30,10,6.826520,0.203580,0.047792,0.027815,-0.715143,-0.481969,0.326768,0.516270,0.354074,0.026991,0.024997,0.031546,0.022408,0.023240,22,-0.718750,-0.484375,0.328125,0.515625,0.359375
770320,30,30,20.386300,0.460906,0.047500,0.026619,-0.711994,-0.479335,0.324354,0.513620,0.353355,0.014127,0.009784,0.013517,0.006621,0.008940,22,-0.718750,-0.484375,0.328125,0.515625,0.359375
770320,50,2,1.433720,0.180053,0.079318,0.036181,-0.743565,-0.513888,0.367218,0.548948,0.341287,0.142924,0.141024,0.169068,0.129441,0.161639,22,-0.750000,-0.515625,0.375000,0.546875,0.343750
770320,50,10,6.858310,0.233374,0.079683,0.038227,-0.718494,-0.484166,0.328357,0.518719,0.355584,0.031857,0.027556,0.033998,0.027258,0.019613,22,-0.718750,-0.484375,0.328125,0.515625,0.359375
770320,50,30,20.417900,0.479123,0.079479,0.043567,-0.713055,-0.480128,0.324969,0.514456,0.353758,0.015514,0.011558,0.015258,0.008800,0.009813,22,-0.718750,-0.484375,0.328125,0.515625,0.359375
778312,30,2,1.343300,0.284138,0.041044,0.025740,-0.749121,-0.480032,0.368757,0.529909,0.330487,0.104473,0.098644,0.126564,0.094602,0.121115,22,-0.750000,-0.484375,0.375000,0.531250,0.328125
778312,30,10,6.541520,0.235248,0.040556,0.022738,-0.736607,-0.467938,0.348934,0.516022,0.339589,0.025700,0.020201,0.028963,0.017630,0.019244,22,-0.734375,-0.468750,0.343750,0.515625,0.343750
778312,30,30,19.535300,0.530232,0.040547,0.024094,-0.733715,-0.466049,0.347158,0.513955,0.338651,0.018001,0.012471,0.021374,0.008145,0.014472,22,-0.734375,-0.468750,0.343750,0.515625,0.343750
778312,50,2,1.366690,0.160816,0.068009,0.029287,-0.760428,-0.494032,0.387059,0.542787,0.324614,0.144585,0.134491,0.171171,0.119386,0.167676,22,-0.765625,-0.500000,0.390625,0.546875,0.328125
778312,50,10,6.566070,0.234677,0.068008,0.029859,-0.739566,-0.470156,0.350597,0.518305,0.340820,0.031789,0.024966,0.036614,0.024033,0.023193,22,-0.734375,-0.468750,0.343750,0.515625,0.343750
778312,50,30,19.564600,0.544226,0.067785,0.029799,-0.734828,-0.466736,0.347823,0.514737,0.339004,0.018306,0.012537,0.020810,0.007773,0.014007,22,-0.734375,-0.468750,0.343750,0.515625,0.343750
631624,30,2,1.215350,0.094183,0.028993,0.020516,-0.736574,-0.481090,0.345946,0.526293,0.345425,0.100993,0.093481,0.117677,0.087258,0.115034,20,-0.734375,-0.484375,0.343750,0.531250,0.343750
631624,30,10,5.961830,0.142450,0.028303,0.017995,-0.727651,-0.471446,0.330298,0.515416,0.353383,0.023202,0.018165,0.024185,0.017182,0.015259,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
631624,30,30,17.826600,0.289424,0.028408,0.018347,-0.725442,-0.469759,0.328965,0.513616,0.352621,0.014545,0.009564,0.014152,0.006142,0.009494,20,-0.718750,-0.468750,0.328125,0.515625,0.343750
631624,50,2,1.231760,0.103941,0.047335,0.023051,-0.748144,-0.492230,0.359767,0.536563,0.344044,0.123237,0.119002,0.146774,0.108649,0.141803,20,-0.750000,-0.484375,0.359375,0.531250,0.343750
631624,50,10,5.983490,0.189437,0.047582,0.023060,-0.729709,-0.472878,0.331475,0.517093,0.354019,0.028527,0.024407,0.030477,0.023181,0.018087,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
631624,50,30,17.846500,0.307717,0.047447,0.023306,-0.726151,-0.470258,0.329232,0.514111,0.353065,0.015722,0.010953,0.015765,0.008277,0.010084,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
712968,30,2,0.985273,0.077645,0.014498,0.013136,-0.722143,-0.482269,0.315245,0.525560,0.363607,0.090455,0.093670,0.105372,0.090168,0.103089,18,-0.718750,-0.484375,0.312500,0.531250,0.359375
712968,30,10,4.867790,0.095292,0.014523,0.012962,-0.717846,-0.476054,0.305769,0.518785,0.369346,0.020109,0.017875,0.020814,0.017140,0.014553,18,-0.718750,-0.484375,0.312500,0.515625,0.375000
712968,30,30,14.572000,0.128903,0.014314,0.012564,-0.716222,-0.474872,0.304759,0.517563,0.368772,0.011459,0.007874,0.012648,0.005647,0.008416,18,-0.718750,-0.468750,0.296875,0.515625,0.375000
712968,50,2,0.993998,0.078988,0.024409,0.016723,-0.726913,-0.487473,0.321461,0.530826,0.362099,0.120720,0.112401,0.117989,0.101711,0.122229,18,-0.734375,-0.484375,0.328125,0.531250,0.359375
712968,50,10,4.877210,0.104691,0.023867,0.016726,-0.719110,-0.476964,0.306426,0.519735,0.369914,0.023024,0.020576,0.024351,0.020490,0.016336,18,-0.718750,-0.484375,0.312500,0.515625,0.375000
712968,50,30,14.581000,0.141616,0.024227,0.016451,-0.716635,-0.475311,0.304928,0.517865,0.369153,0.011940,0.008361,0.013095,0.006653,0.008762,18,-0.718750,-0.468750,0.296875,0.515625,0.375000
713224,30,2,1.031210,0.065181,0.015863,0.013661,-0.700634,-0.492800,0.300684,0.519953,0.372797,0.085424,0.090049,0.096847,0.082969,0.085677,19,-0.703125,-0.484375,0.296875,0.515625,0.375000
713224,30,10,5.092510,0.098019,0.015769,0.013501,-0.696555,-0.486721,0.292628,0.513635,0.377013,0.022013,0.019204,0.020148,0.017468,0.013638,19,-0.703125,-0.484375,0.296875,0.515625,0.375000
713224,30,30,15.248900,0.242439,0.015989,0.014114,-0.695306,-0.485725,0.291829,0.512637,0.376564,0.014768,0.009579,0.011031,0.006016,0.006007,19,-0.703125,-0.484375,0.296875,0.515625,0.375000
713224,50,2,1.041340,0.099784,0.025969,0.017719,-0.705719,-0.501977,0.309125,0.526811,0.371760,0.109435,0.111662,0.114087,0.095253,0.112334,19,-0.703125,-0.500000,0.312500,0.515625,0.375000
713224,50,10,5.102560,0.113404,0.026348,0.018443,-0.698290,-0.487833,0.293529,0.514932,0.377662,0.026038,0.022690,0.024068,0.021074,0.015033,19,-0.703125,-0.484375,0.296875,0.515625,0.375000
713224,50,30,15.260000,0.255109,0.026382,0.017554,-0.695758,-0.486121,0.292010,0.512987,0.376883,0.015234,0.009860,0.011640,0.006443,0.006289,19,-0.703125,-0.484375,0.296875,0.515625,0.375000
713496,30,2,1.088600,0.101530,0.020535,0.015275,-0.728836,-0.482101,0.336022,0.525040,0.349875,0.095632,0.097027,0.111586,0.093203,0.108585,19,-0.734375,-0.484375,0.343750,0.531250,0.343750
713496,30,10,5.354750,0.105200,0.020494,0.015237,-0.723480,-0.473571,0.323551,0.516782,0.356718,0.024281,0.020554,0.030448,0.020553,0.020709,19,-0.718750,-0.484375,0.328125,0.515625,0.359375
713496,30,30,16.023500,0.230761,0.020517,0.015538,-0.721585,-0.472198,0.322196,0.515227,0.356360,0.014476,0.008770,0.016418,0.006514,0.012118,19,-0.718750,-0.468750,0.312500,0.515625,0.359375
713496,50,2,1.101830,0.112900,0.033898,0.019339,-0.739061,-0.488586,0.344201,0.532214,0.351231,0.107027,0.104659,0.123679,0.099066,0.114867,19,-0.734375,-0.484375,0.343750,0.531250,0.343750
713496,50,10,5.369800,0.128704,0.034351,0.020187,-0.725415,-0.474818,0.324504,0.517934,0.357794,0.026494,0.021194,0.028211,0.020921,0.018392,19,-0.734375,-0.468750,0.328125,0.515625,0.359375
713496,50,30,16.036100,0.209072,0.034005,0.020701,-0.722240,-0.472574,0.322516,0.515738,0.356560,0.015595,0.009659,0.018646,0.008480,0.013317,19,-0.718750,-0.468750,0.312500,0.515625,0.359375
713488,30,2,1.126780,0.077259,0.020668,0.015484,-0.731595,-0.478534,0.334081,0.524179,0.351869,0.093331,0.085629,0.097699,0.085673,0.096410,20,-0.734375,-0.484375,0.328125,0.531250,0.359375
713488,30,10,5.555130,0.107928,0.020432,0.016286,-0.725671,-0.471769,0.323720,0.516434,0.357285,0.024058,0.018146,0.027562,0.016821,0.018883,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
713488,30,30,16.625900,0.233561,0.020371,0.015079,-0.723647,-0.470530,0.322480,0.514915,0.356782,0.017497,0.009481,0.020290,0.006056,0.014807,20,-0.718750,-0.468750,0.312500,0.515625,0.359375
713488,50,2,1.140570,0.108362,0.033791,0.018780,-0.739987,-0.486716,0.343887,0.531567,0.351249,0.107544,0.104618,0.125638,0.098676,0.113841,20,-0.734375,-0.484375,0.343750,0.531250,0.343750
713488,50,10,5.569830,0.133214,0.034370,0.020224,-0.727541,-0.473089,0.324776,0.517822,0.358032,0.027312,0.021295,0.030720,0.020873,0.021243,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
713488,50,30,16.635700,0.233041,0.034109,0.018839,-0.724296,-0.470950,0.322820,0.515421,0.357006,0.018009,0.010002,0.020866,0.007138,0.015152,20,-0.734375,-0.468750,0.328125,0.515625,0.359375
721736,30,2,1.257520,0.123527,0.030800,0.020103,-0.748430,-0.476208,0.346239,0.526664,0.351735,0.101398,0.089821,0.110722,0.086916,0.099868,21,-0.750000,-0.468750,0.343750,0.531250,0.343750
721736,30,10,6.163090,0.130945,0.031453,0.021604,-0.737180,-0.464243,0.330927,0.514175,0.356320,0.024827,0.020566,0.025225,0.019700,0.015574,21,-0.734375,-0.468750,0.328125,0.515625,0.359375
721736,30,30,18.421700,0.229980,0.031070,0.021077,-0.734461,-0.462609,0.328971,0.512275,0.355824,0.013437,0.009357,0.012698,0.006345,0.008571,21,-0.734375,-0.468750,0.328125,0.515625,0.359375
721736,50,2,1.279200,0.143428,0.052022,0.027064,-0.757652,-0.482371,0.360715,0.534530,0.344778,0.139776,0.113878,0.153543,0.112146,0.155230,21,-0.750000,-0.484375,0.359375,0.531250,0.343750
721736,50,10,6.180330,0.144140,0.051702,0.026485,-0.739402,-0.465666,0.331912,0.515775,0.357380,0.028495,0.023878,0.030823,0.022852,0.019359,21,-0.734375,-0.468750,0.328125,0.515625,0.359375
721736,50,30,18.441500,0.240795,0.051657,0.026230,-0.735427,-0.463311,0.329495,0.513014,0.356228,0.014231,0.010171,0.013490,0.007422,0.009019,21,-0.734375,-0.468750,0.328125,0.515625,0.359375
868744,30,2,1.543450,0.173424,0.067135,0.034723,-0.747654,-0.496304,0.364801,0.539320,0.339836,0.132073,0.117826,0.148310,0.111765,0.141642,23,-0.750000,-0.500000,0.359375,0.546875,0.343750
868744,30,10,7.447400,0.274810,0.066538,0.034264,-0.728510,-0.475597,0.334830,0.517556,0.351721,0.029250,0.023658,0.031069,0.022574,0.017967,23,-0.734375,-0.468750,0.328125,0.515625,0.359375
868744,30,30,22.213500,0.687063,0.067382,0.035270,-0.723957,-0.472415,0.331753,0.514186,0.350433,0.016714,0.011547,0.017032,0.008473,0.009863,23,-0.718750,-0.468750,0.328125,0.515625,0.343750
868744,50,2,1.587680,0.224398,0.111942,0.047469,-0.763014,-0.513731,0.391051,0.556212,0.329483,0.167118,0.163915,0.206852,0.143549,0.212683,23,-0.765625,-0.515625,0.390625,0.562500,0.328125
868744,50,10,7.494250,0.343173,0.112092,0.048368,-0.733135,-0.479105,0.338326,0.521462,0.352452,0.040142,0.032595,0.046589,0.031523,0.042005,23,-0.734375,-0.484375,0.343750,0.515625,0.359375
868744,50,30,22.258300,0.715717,0.111591,0.046633,-0.725318,-0.473308,0.332404,0.515232,0.350990,0.018119,0.012631,0.018633,0.009760,0.010519,23,-0.718750,-0.468750,0.328125,0.515625,0.343750
869000,30,2,1.713040,0.201212,0.086739,0.041106,-0.766141,-0.490269,0.387906,0.542856,0.325648,0.139853,0.126727,0.174671,0.119370,0.160846,24,-0.765625,-0.500000,0.390625,0.546875,0.328125
869000,30,10,8.230140,0.356667,0.086791,0.042230,-0.743943,-0.467684,0.351464,0.518611,0.341553,0.031729,0.025888,0.034155,0.025483,0.019088,24,-0.750000,-0.468750,0.359375,0.515625,0.343750
869000,30,30,24.518700,0.702018,0.086466,0.040980,-0.738559,-0.464085,0.347947,0.514510,0.340188,0.015900,0.012420,0.017545,0.010266,0.011210,24,-0.734375,-0.468750,0.343750,0.515625,0.343750
869000,50,2,1.771780,0.266209,0.143828,0.055446,-0.783982,-0.511627,0.418555,0.562775,0.314279,0.192482,0.170383,0.230172,0.157024,0.230119,24,-0.781250,-0.515625,0.421875,0.562500,0.312500
869000,50,10,8.285310,0.354343,0.143585,0.053616,-0.748848,-0.471101,0.354241,0.522093,0.343614,0.038954,0.032361,0.043354,0.032032,0.025290,24,-0.750000,-0.468750,0.359375,0.515625,0.343750
869000,50,30,24.577400,0.717121,0.144244,0.054681,-0.740107,-0.465120,0.348506,0.515686,0.341035,0.018196,0.012783,0.017422,0.010738,0.010195,24,-0.734375,-0.468750,0.343750,0.515625,0.343750
869328,30,2,1.866880,0.227881,0.108945,0.045408,-0.776049,-0.490737,0.396150,0.547691,0.322945,0.157465,0.133966,0.186066,0.128182,0.190069,24,-0.781250,-0.484375,0.390625,0.546875,0.328125
869328,30,10,8.920880,0.282393,0.109407,0.046046,-0.750594,-0.464927,0.352635,0.519913,0.342973,0.038755,0.028489,0.043589,0.030023,0.036085,24,-0.750000,-0.468750,0.359375,0.515625,0.343750
869328,30,30,26.550900,0.531209,0.108820,0.046767,-0.744272,-0.460486,0.347858,0.515119,0.341781,0.015019,0.010299,0.014792,0.008953,0.008855,24,-0.750000,-0.453125,0.343750,0.515625,0.343750
869328,50,2,1.945320,0.302120,0.182622,0.062418,-0.799941,-0.515630,0.428911,0.572190,0.314470,0.200682,0.191141,0.246041,0.166678,0.248533,24,-0.796875,-0.515625,0.421875,0.578125,0.312500
869328,50,10,8.998640,0.351069,0.182532,0.058767,-0.756695,-0.469040,0.355866,0.524487,0.345381,0.042322,0.034611,0.048338,0.035807,0.028706,24,-0.750000,-0.468750,0.359375,0.515625,0.343750
869328,50,30,26.629600,0.588604,0.183617,0.060515,-0.746375,-0.461915,0.349070,0.516654,0.342566,0.017049,0.015533,0.021822,0.014036,0.014988,24,-0.750000,-0.453125,0.343750,0.515625,0.343750
877648,30,2,2.251480,0.343129,0.194832,0.071668,-0.849343,-0.461375,0.471346,0.564185,0.275187,0.201541,0.162976,0.267423,0.158970,0.262944,26,-0.843750,-0.468750,0.468750,0.562500,0.281250
877648,30,10,10.510900,0.486928,0.195128,0.074676,-0.805761,-0.431809,0.394257,0.524736,0.318578,0.046918,0.031812,0.053031,0.033324,0.039923,26,-0.796875,-0.437500,0.390625,0.531250,0.312500
877648,30,30,31.137900,1.057420,0.194098,0.073722,-0.795554,-0.426477,0.386812,0.517732,0.317487,0.021993,0.015242,0.020993,0.010851,0.014077,26,-0.796875,-0.421875,0.390625,0.515625,0.312500
877648,50,2,2.383450,0.451399,0.324644,0.097317,-0.876320,-0.488865,0.525298,0.591467,0.248420,0.274603,0.238823,0.355335,0.207176,0.367503,26,-0.875000,-0.484375,0.515625,0.593750,0.250000
877648,50,10,10.641100,0.605511,0.323338,0.096958,-0.816316,-0.437359,0.401677,0.531596,0.320403,0.061895,0.040265,0.071594,0.044086,0.049173,26,-0.812500,-0.437500,0.406250,0.531250,0.312500
877648,50,30,31.275300,1.125670,0.325213,0.097912,-0.798622,-0.428278,0.388387,0.519819,0.318693,0.025916,0.017164,0.025366,0.014279,0.016316,26,-0.796875,-0.421875,0.390625,0.515625,0.312500
877640,30,2,2.472120,0.450827,0.245142,0.089461,-0.893735,-0.431100,0.508126,0.568444,0.248265,0.235034,0.176962,0.303664,0.168948,0.299110,26,-0.890625,-0.437500,0.515625,0.562500,0.250000
877640,30,10,11.379300,0.610763,0.246980,0.090580,-0.844427,-0.404651,0.418040,0.528158,0.302881,0.055037,0.035302,0.066880,0.037957,0.047309,26,-0.843750,-0.406250,0.421875,0.531250,0.296875
877640,30,30,33.649600,1.273840,0.245444,0.089148,-0.830649,-0.398652,0.407285,0.519333,0.302682,0.026396,0.019502,0.023213,0.011226,0.015466,26,-0.828125,-0.390625,0.406250,0.515625,0.296875
877640,50,2,2.631440,0.558767,0.408998,0.119125,-0.920515,-0.448365,0.568873,0.591531,0.208475,0.322065,0.248184,0.401160,0.222496,0.430181,26,-0.921875,-0.453125,0.578125,0.593750,0.203125
877640,50,10,11.540000,0.715806,0.410170,0.120390,-0.855796,-0.410228,0.425323,0.535760,0.304941,0.072665,0.043388,0.081366,0.048222,0.060008,26,-0.859375,-0.406250,0.421875,0.531250,0.312500
877640,50,30,33.819300,1.370220,0.407542,0.117627,-0.834873,-0.400590,0.409722,0.522052,0.303688,0.030405,0.021596,0.028206,0.015215,0.018042,26,-0.828125,-0.406250,0.406250,0.515625,0.312500
877904,30,2,2.839280,0.621547,0.344004,0.125423,-0.913297,-0.419993,0.555929,0.572666,0.204695,0.277741,0.194692,0.357231,0.190598,0.375014,26,-0.921875,-0.421875,0.562500,0.578125,0.203125
877904,30,10,12.821600,0.739961,0.343760,0.125971,-0.860837,-0.394354,0.435494,0.528591,0.291107,0.064883,0.039141,0.072418,0.042471,0.056485,26,-0.859375,-0.390625,0.437500,0.531250,0.281250
877904,30,30,37.758000,1.324950,0.343432,0.124749,-0.844916,-0.388078,0.422837,0.518612,0.291546,0.026576,0.019370,0.027009,0.013957,0.017899,26,-0.843750,-0.390625,0.421875,0.515625,0.296875
877904,50,2,3.062820,0.772804,0.568165,0.170374,-0.927146,-0.437633,0.626609,0.589372,0.148799,0.405591,0.312727,0.480545,0.274783,0.528830,26,-0.921875,-0.437500,0.625000,0.593750,0.140625
877904,50,10,13.031800,0.848297,0.571581,0.171854,-0.876406,-0.401666,0.446252,0.538426,0.293394,0.083185,0.048504,0.096129,0.056003,0.069908,26,-0.875000,-0.406250,0.453125,0.531250,0.296875
877904,50,30,38.004900,1.490160,0.569354,0.172196,-0.850376,-0.390620,0.426124,0.522029,0.292843,0.031735,0.021665,0.034047,0.018165,0.022540,26,-0.843750,-0.390625,0.421875,0.515625,0.296875
878024,30,2,3.053180,0.766330,0.417607,0.137173,-0.912708,-0.415166,0.567371,0.571622,0.188882,0.322734,0.226582,0.384965,0.222988,0.427315,27,-0.906250,-0.421875,0.562500,0.578125,0.187500
878024,30,10,13.547500,0.935494,0.416273,0.139399,-0.867921,-0.393892,0.435480,0.530274,0.296060,0.071844,0.039063,0.076198,0.045612,0.050748,27,-0.875000,-0.390625,0.437500,0.531250,0.296875
878024,30,30,39.822800,1.946360,0.417544,0.140839,-0.848256,-0.385129,0.420490,0.517701,0.295194,0.028959,0.020824,0.025597,0.014417,0.016994,27,-0.843750,-0.390625,0.421875,0.515625,0.296875
878024,50,2,3.326680,0.946192,0.694015,0.193556,-0.931105,-0.433848,0.656549,0.589398,0.119006,0.449955,0.344888,0.522321,0.308015,0.593564,27,-0.937500,-0.437500,0.656250,0.593750,0.125000
878024,50,10,13.826000,1.126380,0.695223,0.190964,-0.885963,-0.400636,0.449126,0.541111,0.296362,0.091630,0.053031,0.104878,0.061431,0.073785,27,-0.890625,-0.406250,0.453125,0.546875,0.296875
878024,50,30,40.094800,2.033910,0.693644,0.191997,-0.854899,-0.388064,0.424665,0.521979,0.296320,0.035127,0.023333,0.033133,0.019578,0.020692,27,-0.859375,-0.390625,0.421875,0.531250,0.296875
886472,30,2,3.617320,0.961096,0.612514,0.191254,-0.874141,-0.467905,0.601027,0.587955,0.153065,0.375871,0.311089,0.452934,0.265407,0.505819,28,-0.875000,-0.468750,0.593750,0.593750,0.156250
886472,30,10,15.701700,1.281870,0.607914,0.191500,-0.843092,-0.425191,0.432542,0.537694,0.298047,0.084814,0.055009,0.096097,0.058671,0.069493,28,-0.843750,-0.421875,0.437500,0.531250,0.296875
886472,30,30,45.918700,2.902180,0.611488,0.187264,-0.821729,-0.414565,0.414354,0.523178,0.298762,0.036052,0.025269,0.034338,0.018306,0.022205,28,-0.828125,-0.421875,0.421875,0.531250,0.296875
886472,50,2,4.053880,1.317370,1.019800,0.257184,-0.855417,-0.485960,0.689842,0.587007,0.064528,0.539694,0.463247,0.607364,0.368650,0.706646,28,-0.859375,-0.484375,0.687500,0.593750,0.062500
886472,50,10,16.102100,1.467940,1.018220,0.263799,-0.866536,-0.437281,0.451450,0.554048,0.298319,0.104313,0.070074,0.132724,0.076887,0.095796,28,-0.859375,-0.437500,0.453125,0.546875,0.296875
886472,50,30,46.334000,3.021720,1.018010,0.265493,-0.828579,-0.418257,0.418168,0.527798,0.300870,0.042407,0.029221,0.043351,0.024498,0.027505,28,-0.828125,-0.421875,0.421875,0.531250,0.296875
755272,30,2,3.681340,1.058660,0.638844,0.200875,-0.872254,-0.462325,0.600727,0.579191,0.154661,0.376272,0.296182,0.451991,0.261691,0.503528,28,-0.875000,-0.468750,0.609375,0.578125,0.156250
755272,30,10,15.819500,1.364860,0.638884,0.195506,-0.844530,-0.426299,0.436967,0.536107,0.297755,0.079662,0.052184,0.097106,0.057190,0.069099,28,-0.843750,-0.421875,0.437500,0.531250,0.296875
755272,30,30,46.105800,2.400830,0.633741,0.194194,-0.821479,-0.414862,0.417517,0.520668,0.298155,0.030902,0.022899,0.030131,0.017479,0.019350,28,-0.828125,-0.406250,0.421875,0.515625,0.296875
755272,50,2,4.078200,1.236420,1.055070,0.263401,-0.856039,-0.490661,0.689034,0.588343,0.069324,0.539684,0.464002,0.607929,0.361393,0.699980,28,-0.859375,-0.484375,0.687500,0.593750,0.062500
755272,50,10,16.232500,1.522790,1.056900,0.266645,-0.867273,-0.437988,0.454493,0.550924,0.299844,0.101791,0.070519,0.126572,0.074669,0.093669,28,-0.859375,-0.437500,0.453125,0.546875,0.296875
755272,50,30,46.531600,2.603060,1.059560,0.267320,-0.828695,-0.418159,0.421737,0.525159,0.299958,0.039283,0.027731,0.040941,0.024075,0.025375,28,-0.828125,-0.421875,0.421875,0.531250,0.296875
763216,30,2,3.131880,0.706127,0.446003,0.153021,-0.856329,-0.487845,0.536051,0.586478,0.221645,0.310929,0.253947,0.386381,0.227737,0.414071,28,-0.859375,-0.484375,0.531250,0.593750,0.218750
763216,30,10,13.875900,1.205230,0.446210,0.163519,-0.815539,-0.440093,0.405505,0.532421,0.317706,0.068025,0.044450,0.079096,0.049594,0.054325,28,-0.812500,-0.437500,0.406250,0.531250,0.312500
763216,30,30,40.684100,2.084380,0.443713,0.151273,-0.797657,-0.430451,0.391284,0.520084,0.316740,0.025800,0.016759,0.025391,0.015347,0.015373,28,-0.796875,-0.421875,0.390625,0.515625,0.312500
763216,50,2,3.425300,0.978918,0.740761,0.208291,-0.866788,-0.515204,0.627144,0.604910,0.149938,0.440266,0.379278,0.533415,0.307100,0.591201,28,-0.875000,-0.515625,0.625000,0.609375,0.156250
763216,50,10,14.157900,1.254040,0.742061,0.208156,-0.834141,-0.449938,0.419270,0.545125,0.319685,0.085600,0.060147,0.106533,0.065962,0.072171,28,-0.828125,-0.453125,0.421875,0.546875,0.312500
763216,50,30,40.985300,2.189820,0.742397,0.209908,-0.803156,-0.433075,0.394236,0.523522,0.318474,0.031876,0.020851,0.032419,0.020205,0.019367,28,-0.796875,-0.437500,0.390625,0.531250,0.312500
763208,30,2,2.846770,0.596749,0.340629,0.123507,-0.859453,-0.480485,0.501206,0.581511,0.257221,0.273380,0.228171,0.342921,0.208176,0.366930,27,-0.859375,-0.484375,0.500000,0.578125,0.265625
763208,30,10,12.891800,0.811793,0.339174,0.119357,-0.807426,-0.435956,0.383707,0.525218,0.334457,0.064761,0.042978,0.077731,0.042564,0.053244,27,-0.812500,-0.437500,0.390625,0.531250,0.328125
763208,30,30,37.984100,1.735820,0.342174,0.124825,-0.792735,-0.428001,0.373529,0.515135,0.332072,0.038278,0.024452,0.050563,0.015138,0.038705,27,-0.796875,-0.421875,0.375000,0.515625,0.328125
763208,50,2,3.084910,0.804734,0.571237,0.172859,-0.877136,-0.515495,0.578123,0.608876,0.205633,0.387827,0.351392,0.478909,0.278461,0.512883,27,-0.875000,-0.515625,0.578125,0.609375,0.203125
763208,50,10,13.113100,0.947288,0.571904,0.172324,-0.822067,-0.444103,0.394497,0.535028,0.336644,0.085980,0.056710,0.097972,0.058420,0.079410,27,-0.828125,-0.437500,0.390625,0.531250,0.343750
763208,50,30,38.211600,1.817320,0.568970,0.183701,-0.797309,-0.430532,0.375813,0.518103,0.333926,0.041279,0.027148,0.053308,0.019473,0.040217,27,-0.796875,-0.421875,0.375000,0.515625,0.328125
763144,30,2,2.314790,0.424030,0.206407,0.073730,-0.861719,-0.447831,0.495883,0.560027,0.253641,0.224045,0.163626,0.270056,0.159005,0.275179,26,-0.859375,-0.453125,0.500000,0.562500,0.250000
763144,30,10,10.759200,0.545592,0.206652,0.073119,-0.821855,-0.419652,0.416000,0.522914,0.302594,0.047657,0.030781,0.051434,0.032085,0.036346,26,-0.828125,-0.421875,0.421875,0.531250,0.296875
763144,30,30,31.853300,1.110420,0.206113,0.074036,-0.811048,-0.414480,0.408340,0.516037,0.301150,0.021670,0.015754,0.026406,0.012366,0.022729,26,-0.812500,-0.406250,0.406250,0.515625,0.296875
763144,50,2,2.450070,0.577270,0.342372,0.092700,-0.897462,-0.472684,0.562079,0.590866,0.217202,0.286167,0.223176,0.367636,0.204300,0.382918,26,-0.906250,-0.468750,0.562500,0.593750,0.218750
