rowinRoot,hashedId,CMSSWID,CMSSWID.1,dbID,side,ix,iy,side.1,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,Unnamed: 29,Unnamed: 30,A,t0,alpha,beta
62775,6256,872418641,872418641,2010026081,-1,26,81,-1,-1.7426099999999998,-21,122,5,EE-01,604,25,16,26,5,2,2,9,5,2,634,33201,11332,R,205840,,,0.235332,125.236,1.57645,35.8142
62776,6330,872418642,872418642,2010026082,-1,26,82,-1,-1.72347,-20,122,10,EE-01,604,25,12,26,5,1,1,4,5,2,629,33201,11288,R,205576,,,0.23174,125.941,1.49574,37.7012
62777,6404,872418643,872418643,2010026083,-1,26,83,-1,-1.70448,-20,122,15,EE-01,604,25,12,26,5,1,1,3,4,2,628,33201,11267,R,205576,,,0.23633400000000002,124.714,1.52315,36.2084
62778,6478,872418644,872418644,2010026084,-1,26,84,-1,-1.6856400000000002,-20,122,20,EE-01,604,25,12,26,5,1,1,1,2,2,626,33201,11219,R,205576,,,0.23496799999999998,125.84200000000001,1.5318399999999999,36.5132
62779,6552,872418645,872418645,2010026085,-1,26,85,-1,-1.66698,-20,122,25,EE-01,604,25,12,26,5,1,1,0,1,2,625,33201,11211,R,205576,,,0.231792,126.54299999999999,1.43039,38.5753
62780,6624,872418646,872418646,2010026086,-1,26,86,-1,-1.6502599999999998,-20,123,5,EE-01,604,25,11,22,6,2,3,14,5,2,539,33201,11178,R,205520,,,0.23016599999999998,124.161,1.36511,39.5612
62781,6694,872418647,872418647,2010026087,-1,26,87,-1,-1.63199,-19,123,10,EE-01,604,25,7,22,6,2,1,4,5,2,529,33201,11175,R,205264,,,0.23437199999999997,125.287,1.5353,36.5006
62782,6759,872418648,872418648,2010026088,-1,26,88,-1,-1.6139,-19,123,15,EE-01,604,25,7,22,6,2,1,3,4,2,528,33201,11174,R,205264,,,0.231996,125.986,1.50985,37.407
62783,6819,872418649,872418649,2010026089,-1,26,89,-1,-1.59601,-19,123,20,EE-01,604,25,7,22,6,2,1,2,3,2,527,33201,11173,R,205264,,,0.235846,125.215,1.55213,36.0527
62784,6879,872418650,872418650,2010026090,-1,26,90,-1,-1.57831,-19,123,25,EE-01,604,25,7,22,6,2,1,1,2,2,526,33201,11172,R,205264,,,0.234882,126.633,1.56446,36.2481
62785,6939,872418651,872418651,2010026091,-1,26,91,-1,-1.56297,-18,124,5,EE-01,604,25,2,19,6,3,1,4,5,2,454,33201,11431,R,204952,,,0.234816,125.64299999999999,1.5751700000000002,36.0315
62786,6999,872418652,872418652,2010026092,-1,26,92,-1,-1.54572,-18,124,10,EE-01,604,25,2,19,6,3,1,3,4,2,453,33201,11429,R,204952,,,0.23464899999999997,126.648,1.62391,35.592
62787,7054,872418653,872418653,2010026093,-1,26,93,-1,-1.5286600000000001,-18,124,15,EE-01,604,25,2,19,6,3,1,2,3,2,452,33201,11418,R,204952,,,0.233742,125.89,1.55241,36.5172
62788,7104,872418654,872418654,2010026094,-1,26,94,-1,-1.5118,-18,124,20,EE-01,604,25,2,19,6,3,1,1,2,2,451,33201,11432,R,204952,,,0.23393899999999998,126.333,1.54893,36.6245
62789,7154,872418655,872418655,2010026095,-1,26,95,-1,-1.49515,-18,124,25,EE-01,604,25,2,19,6,3,1,0,1,2,450,33201,11419,R,204952,,,0.23531799999999997,127.08200000000001,1.5773700000000002,36.0705
62790,121,872418694,872418694,2010027006,-1,27,6,-1,-1.4968,-18,203,20,EE-04,607,31,3,31,5,2,2,5,1,3,755,33106,4644,C,254160,,,0.230526,128.196,1.62353,36.6442
62791,171,872418695,872418695,2010027007,-1,27,7,-1,-1.51366,-18,203,19,EE-04,607,31,3,31,5,2,2,6,2,3,756,33106,4289,C,254160,,,0.22993899999999998,125.72,1.51872,37.7683
62792,221,872418696,872418696,2010027008,-1,27,8,-1,-1.53073,-18,203,18,EE-04,607,31,3,31,5,2,2,8,4,3,758,33106,4300,C,254160,,,0.231016,126.71600000000001,1.62273,36.3675
62793,276,872418697,872418697,2010027009,-1,27,9,-1,-1.54801,-19,203,17,EE-04,607,31,7,31,5,1,3,10,1,3,760,33106,3388,C,254408,,,0.234736,126.021,1.5893899999999999,35.8964
62794,336,872418698,872418698,2010027010,-1,27,10,-1,-1.56551,-19,203,16,EE-04,607,31,7,31,5,1,3,12,3,3,762,33106,4480,C,254408,,,0.233744,126.195,1.61185,35.8554
62795,396,872418699,872418699,2010027011,-1,27,11,-1,-1.58118,-19,202,20,EE-04,607,31,6,30,5,3,2,5,1,3,730,33201,7487,R,254360,,,0.235237,126.684,1.56313,36.1512
62796,456,872418700,872418700,2010027012,-1,27,12,-1,-1.5991600000000001,-19,202,19,EE-04,607,31,6,30,5,3,2,6,2,3,731,33201,7482,R,254360,,,0.234119,126.141,1.53829,36.5852
62797,516,872418701,872418701,2010027013,-1,27,13,-1,-1.6173600000000001,-19,202,18,EE-04,607,31,6,30,5,3,2,8,4,3,733,33201,7492,R,254360,,,0.23456999999999997,124.837,1.51183,36.7407
62798,581,872418702,872418702,2010027014,-1,27,14,-1,-1.6357700000000002,-19,202,17,EE-04,607,31,6,30,5,2,1,4,5,3,729,33201,7471,R,254352,,,0.235848,125.321,1.52191,36.4184
62799,651,872418703,872418703,2010027015,-1,27,15,-1,-1.6543900000000002,-20,202,16,EE-04,607,31,10,30,5,1,3,12,3,3,737,33201,7476,R,254600,,,0.233438,125.88600000000001,1.50787,37.1114
62800,723,872418704,872418704,2010027016,-1,27,16,-1,-1.67156,-20,201,20,EE-04,607,31,10,24,5,2,3,10,1,3,585,33201,7352,R,254608,,,0.23693699999999998,125.58200000000001,1.55764,35.8164
62801,797,872418705,872418705,2010027017,-1,27,17,-1,-1.6906400000000001,-20,201,19,EE-04,607,31,10,24,5,2,3,12,3,3,587,33201,7345,R,254608,,,0.238096,125.227,1.60407,34.9395
62802,871,872418706,872418706,2010027018,-1,27,18,-1,-1.7099099999999998,-20,201,18,EE-04,607,31,9,24,5,2,1,3,4,3,578,33201,7336,R,254544,,,0.23464200000000002,125.064,1.5017,36.8718
62803,945,872418707,872418707,2010027019,-1,27,19,-1,-1.72937,-21,201,17,EE-04,607,31,13,24,5,2,2,5,1,3,580,33201,7305,R,254800,,,0.23309499999999997,124.90899999999999,1.47701,37.5023
62804,1019,872418708,872418708,2010027020,-1,27,20,-1,-1.74901,-21,201,16,EE-04,607,31,13,24,5,2,2,8,4,3,583,33201,7341,R,254800,,,0.231508,124.904,1.4724,37.9276
62805,1098,872418709,872418709,2010027021,-1,27,21,-1,-1.76757,-21,200,20,EE-04,607,31,13,17,6,1,3,11,2,3,411,33201,7187,R,254792,,,0.23361500000000002,126.11200000000001,1.49938,37.2387
62806,1182,872418710,872418710,2010027022,-1,27,22,-1,-1.7875599999999998,-21,200,19,EE-04,607,30,16,17,6,2,1,1,2,3,401,33201,7156,R,246800,,,0.23658200000000001,125.374,1.4982,36.5163
62807,1266,872418711,872418711,2010027023,-1,27,23,-1,-1.8076900000000002,-21,200,18,EE-04,607,30,16,17,6,2,1,3,4,3,403,33201,7176,R,246800,,,0.23534499999999997,125.50200000000001,1.50342,36.7195
62808,1350,872418712,872418712,2010027024,-1,27,24,-1,-1.8279400000000001,-22,200,17,EE-04,607,12,4,17,6,1,2,5,1,3,405,33201,7147,R,98568,,,0.234373,125.572,1.49328,37.0806
62809,1434,872418713,872418713,2010027025,-1,27,25,-1,-1.8482900000000002,-22,200,16,EE-04,607,12,4,17,6,1,2,7,3,3,407,33201,7166,R,98568,,,0.23687199999999997,124.27799999999999,1.5115299999999998,36.193000000000005
62810,1521,872418714,872418714,2010027026,-1,27,26,-1,-1.8678700000000001,-22,199,20,EE-04,607,12,4,10,6,2,3,10,1,3,235,33201,10956,R,98576,,,0.234042,126.051,1.44364,37.8561
62811,1611,872418715,872418715,2010027027,-1,27,27,-1,-1.8883299999999998,-22,199,19,EE-04,607,12,3,10,6,2,1,2,3,3,227,33201,10973,R,98512,,,0.23661100000000002,126.484,1.56845,35.7878
62812,1701,872418716,872418716,2010027028,-1,27,28,-1,-1.90881,-22,199,18,EE-04,607,12,3,10,6,2,1,4,5,3,229,33201,10975,R,98512,,,0.235954,125.084,1.48515,36.9267
62813,1791,872418717,872418717,2010027029,-1,27,29,-1,-1.92927,-23,199,17,EE-04,607,12,7,10,6,1,2,6,2,3,231,33201,10968,R,98760,,,0.237817,124.23899999999999,1.4909700000000001,36.336
62814,1881,872418718,872418718,2010027030,-1,27,30,-1,-1.94965,-23,199,16,EE-04,607,12,7,10,6,1,2,8,4,3,233,33201,10961,R,98760,,,0.23592600000000002,124.955,1.52735,36.2893
62820,2423,872418724,872418724,2010027036,-1,27,36,-1,-2.06655,-24,197,20,EE-03,606,12,9,25,5,1,3,11,2,3,611,33201,10991,R,98888,,,0.236562,125.45100000000001,1.45751,37.0891
62821,2517,872418725,872418725,2010027037,-1,27,37,-1,-2.08465,-24,197,19,EE-03,606,11,12,25,5,1,2,6,2,3,606,33201,11006,R,90888,,,0.23325700000000002,125.756,1.44048,38.1438
62822,2611,872418726,872418726,2010027038,-1,27,38,-1,-2.10213,-24,197,18,EE-03,606,11,12,25,5,1,2,8,4,3,608,33201,11000,R,90888,,,0.233138,125.14,1.42583,38.2445
62823,2705,872418727,872418727,2010027039,-1,27,39,-1,-2.1189,-24,197,17,EE-03,606,11,11,25,5,2,1,1,2,3,601,33201,10980,R,90832,,,0.233585,125.26100000000001,1.36045,39.0431
62824,2799,872418728,872418728,2010027040,-1,27,40,-1,-2.13485,-24,197,16,EE-03,606,11,11,25,5,2,1,3,4,3,603,33201,10986,R,90832,,,0.236787,125.14200000000001,1.45678,37.05
62825,2886,872418729,872418729,2010027041,-1,27,41,-1,-2.14984,-25,196,20,EE-03,606,11,15,19,6,1,2,6,2,3,456,33201,10462,R,91080,,,0.235114,124.75299999999999,1.37093,38.5172
62826,2972,872418730,872418730,2010027042,-1,27,42,-1,-2.1636900000000003,-25,196,19,EE-03,606,11,15,19,6,1,2,8,4,3,458,33201,10473,R,91080,,,0.232052,125.491,1.37083,39.3353
62827,3056,872418731,872418731,2010027043,-1,27,43,-1,-2.1764099999999997,-25,196,18,EE-03,606,11,14,19,6,1,1,2,3,3,452,33201,10505,R,91016,,,0.23735900000000001,124.854,1.39444,37.7846
62828,3138,872418732,872418732,2010027044,-1,27,44,-1,-2.18791,-25,196,17,EE-03,606,11,14,19,6,1,1,4,5,3,454,33201,10486,R,91016,,,0.234936,126.507,1.4521899999999999,37.6628
62829,3218,872418733,872418733,2010027045,-1,27,45,-1,-2.19808,-25,196,16,EE-03,606,11,13,19,6,2,4,16,2,3,466,33201,10481,R,90960,,,0.23751599999999998,124.544,1.4434799999999999,37.0253
62830,3298,872418734,872418734,2010027046,-1,27,46,-1,-2.2067900000000003,-25,195,20,EE-03,606,11,13,12,6,1,3,11,2,3,286,33201,10330,R,90952,,,0.239448,125.385,1.4521700000000002,36.5807
62831,3376,872418735,872418735,2010027047,-1,27,47,-1,-2.2138299999999997,-25,195,19,EE-03,606,10,16,12,6,1,2,6,2,3,281,33201,10315,R,82952,,,0.235744,126.01299999999999,1.43268,37.6657
62832,3454,872418736,872418736,2010027048,-1,27,48,-1,-2.2193,-25,195,18,EE-03,606,10,16,12,6,1,2,8,4,3,283,33201,10310,R,82952,,,0.235621,126.081,1.46122,37.2547
62833,3532,872418737,872418737,2010027049,-1,27,49,-1,-2.2231400000000003,-25,195,17,EE-03,606,10,15,12,6,1,1,1,2,3,276,33201,10328,R,82888,,,0.2399,125.82700000000001,1.44919,36.614000000000004
62834,3610,872418738,872418738,2010027050,-1,27,50,-1,-2.22532,-25,195,16,EE-03,606,10,15,12,6,1,1,3,4,3,278,33201,10337,R,82888,,,0.238879,125.93299999999999,1.47007,36.508
62835,3688,872418739,872418739,2010027051,-1,27,51,-1,-2.2257700000000002,-25,116,4,EE-03,606,10,14,4,8,1,2,8,4,2,83,30399,562,R,82824,,,0.236017,127.211,1.52057,36.684
62836,3766,872418740,872418740,2010027052,-1,27,52,-1,-2.2244200000000003,-25,116,9,EE-03,606,10,14,4,8,1,2,5,1,2,80,30399,563,R,82824,,,0.236202,125.53399999999999,1.40076,38.0574
62837,3844,872418741,872418741,2010027053,-1,27,53,-1,-2.2214,-25,116,14,EE-03,606,10,13,4,8,1,1,3,4,2,78,30399,564,R,82760,,,0.239369,127.63600000000001,1.5776700000000001,35.2635
62838,3922,872418742,872418742,2010027054,-1,27,54,-1,-2.21673,-25,116,19,EE-03,606,10,13,4,8,1,1,0,1,2,75,30399,567,R,82760,,,0.23783600000000002,127.586,1.5044799999999998,36.5143
62839,4000,872418743,872418743,2010027055,-1,27,55,-1,-2.21047,-25,116,24,EE-03,606,9,16,4,8,2,3,12,3,2,87,30399,565,R,74768,,,0.23535100000000003,126.885,1.4547299999999999,37.5877
62840,4078,872418744,872418744,2010027056,-1,27,56,-1,-2.20254,-25,117,4,EE-02,605,9,16,28,5,1,4,18,4,2,693,33201,35,R,74760,,,0.23788,123.34299999999999,1.4455200000000001,36.7342
62841,4158,872418745,872418745,2010027057,-1,27,57,-1,-2.19306,-25,117,9,EE-02,605,9,15,28,5,1,1,3,4,2,678,33201,36,R,74696,,,0.23751399999999998,125.45700000000001,1.4814200000000002,36.611
62842,4238,872418746,872418746,2010027058,-1,27,58,-1,-2.18221,-25,117,14,EE-02,605,9,15,28,5,1,1,1,2,2,676,33201,38,R,74696,,,0.236384,125.59700000000001,1.4236,37.6278
62843,4320,872418747,872418747,2010027059,-1,27,59,-1,-2.17008,-25,117,19,EE-02,605,9,14,28,5,1,2,9,5,2,684,33201,39,R,74632,,,0.23698000000000002,124.323,1.46396,36.7864
62844,4404,872418748,872418748,2010027060,-1,27,60,-1,-2.15677,-25,117,24,EE-02,605,9,14,28,5,1,2,6,2,2,681,33201,42,R,74632,,,0.236587,125.383,1.45504,37.1801
62845,4487,872418749,872418749,2010027061,-1,27,61,-1,-2.14229,-24,118,4,EE-02,605,9,10,20,7,2,2,8,4,2,483,33201,257,R,74384,,,0.23693000000000003,123.42200000000001,1.4340700000000002,37.1109
62846,4571,872418750,872418750,2010027062,-1,27,62,-1,-2.12678,-24,118,9,EE-02,605,9,10,20,7,2,2,5,1,2,480,33201,245,R,74384,,,0.237366,125.26700000000001,1.50029,36.4115
62847,4665,872418751,872418751,2010027063,-1,27,63,-1,-2.1104,-24,118,14,EE-02,605,9,9,20,7,1,1,3,4,2,478,33201,252,R,74312,,,0.23715999999999998,125.844,1.52257,36.1934
62848,4759,872418752,872418752,2010027064,-1,27,64,-1,-2.09326,-24,118,19,EE-02,605,9,9,20,7,1,1,0,1,2,475,33201,246,R,74312,,,0.236217,125.81299999999999,1.43377,37.5107
62849,4853,872418753,872418753,2010027065,-1,27,65,-1,-2.07545,-24,118,24,EE-02,605,8,12,20,7,2,3,12,3,2,487,33201,249,R,66320,,,0.23800300000000002,124.59,1.47011,36.5264
62850,4945,872418754,872418754,2010027066,-1,27,66,-1,-2.05717,-24,119,4,EE-02,605,8,12,13,7,1,2,8,4,2,308,33201,147,R,66312,,,0.23666399999999999,124.72399999999999,1.46697,36.8619
62851,5035,872418755,872418755,2010027067,-1,27,67,-1,-2.03821,-24,119,9,EE-02,605,8,12,13,7,1,2,6,2,2,306,33201,148,R,66312,,,0.236722,125.083,1.45702,37.0429
62852,5125,872418756,872418756,2010027068,-1,27,68,-1,-2.01884,-24,119,14,EE-02,605,8,12,13,7,1,2,5,1,2,305,33201,149,R,66312,,,0.234627,126.294,1.45896,37.5633
62853,5215,872418757,872418757,2010027069,-1,27,69,-1,-1.9991400000000001,-23,119,19,EE-02,605,8,7,13,7,2,1,2,3,2,302,33201,146,R,66000,,,0.236866,125.863,1.47365,36.9015
62854,5305,872418758,872418758,2010027070,-1,27,70,-1,-1.97918,-23,119,24,EE-02,605,8,7,13,7,2,1,0,1,2,300,33201,158,R,66000,,,0.23805300000000001,126.838,1.49231,36.5641
62855,5395,872418759,872418759,2010027071,-1,27,71,-1,-1.95944,-23,120,4,EE-02,605,8,6,7,7,1,3,13,4,2,163,30399,795,C,65928,,,0.237039,124.478,1.4752299999999998,36.6453
62856,5485,872418760,872418760,2010027072,-1,27,72,-1,-1.9391,-22,120,9,EE-02,605,8,2,7,7,2,1,3,4,2,153,30399,916,C,65680,,,0.23606100000000002,124.26,1.41856,37.6219
62857,5575,872418761,872418761,2010027073,-1,27,73,-1,-1.9186599999999998,-22,120,14,EE-02,605,8,2,7,7,2,1,1,2,2,151,30399,405,R,65680,,,0.235639,125.616,1.4688,37.0812
62858,5665,872418762,872418762,2010027074,-1,27,74,-1,-1.89818,-22,120,19,EE-02,605,8,1,7,7,2,2,9,5,2,159,30399,444,R,65616,,,0.234551,126.26799999999999,1.55959,36.3219
62859,5755,872418763,872418763,2010027075,-1,27,75,-1,-1.8777,-22,120,24,EE-02,605,8,1,7,7,2,2,6,2,2,156,30399,446,R,65616,,,0.233494,126.75299999999999,1.50813,37.2305
62860,5842,872418764,872418764,2010027076,-1,27,76,-1,-1.85805,-22,121,4,EE-01,604,8,1,29,5,1,2,8,4,2,708,33201,11201,R,65608,,,0.23648000000000002,125.41,1.5913700000000002,35.4038
62861,5926,872418765,872418765,2010027077,-1,27,77,-1,-1.83765,-22,121,9,EE-01,604,8,1,29,5,1,2,5,1,2,705,33201,11202,R,65608,,,0.234985,126.242,1.54366,36.4218
62862,6010,872418766,872418766,2010027078,-1,27,78,-1,-1.8173400000000002,-21,121,14,EE-01,604,26,13,29,5,1,1,2,3,2,702,33201,11204,R,213832,,,0.235931,125.691,1.52027,36.4189
62863,6094,872418767,872418767,2010027079,-1,27,79,-1,-1.7971400000000002,-21,121,19,EE-01,604,26,13,29,5,1,1,0,1,2,700,33201,11205,R,213832,,,0.238227,127.186,1.59332,35.3062
62864,6178,872418768,872418768,2010027080,-1,27,80,-1,-1.7770700000000001,-21,121,24,EE-01,604,25,16,29,5,1,3,12,3,2,712,33201,11206,R,205832,,,0.23819400000000002,124.32799999999999,1.52694,35.7819
62865,6257,872418769,872418769,2010027081,-1,27,81,-1,-1.75837,-21,122,4,EE-01,604,25,16,26,5,2,2,8,4,2,633,33201,11166,R,205840,,,0.233198,124.601,1.4742600000000001,37.4698
62866,6331,872418770,872418770,2010027082,-1,27,82,-1,-1.73863,-21,122,9,EE-01,604,25,16,26,5,2,2,6,2,2,631,33201,11198,R,205840,,,0.23178400000000002,125.307,1.46076,38.0007
62867,6405,872418771,872418771,2010027083,-1,27,83,-1,-1.71907,-20,122,14,EE-01,604,25,12,26,5,1,1,2,3,2,627,33201,11176,R,205576,,,0.23266599999999998,125.619,1.47763,37.7466
62868,6479,872418772,872418772,2010027084,-1,27,84,-1,-1.6997,-20,122,19,EE-01,604,25,11,26,5,3,3,13,4,2,638,33201,11183,R,205528,,,0.23543499999999998,125.833,1.60142,35.5704
62869,6553,872418773,872418773,2010027085,-1,27,85,-1,-1.68051,-20,122,24,EE-01,604,25,11,26,5,3,3,11,2,2,636,33201,11208,R,205528,,,0.23529099999999997,125.999,1.52368,36.6139
62870,6625,872418774,872418774,2010027086,-1,27,86,-1,-1.66317,-20,123,4,EE-01,604,25,11,22,6,2,3,13,4,2,538,33201,11200,R,205520,,,0.23307600000000003,124.741,1.49383,37.2075
62871,6695,872418775,872418775,2010027087,-1,27,87,-1,-1.6444400000000001,-19,123,9,EE-01,604,25,7,22,6,1,2,9,5,2,534,33201,11199,R,205256,,,0.23177899999999999,125.345,1.50022,37.4849
62872,6760,872418776,872418776,2010027088,-1,27,88,-1,-1.62592,-19,123,14,EE-01,604,25,7,22,6,1,2,8,4,2,533,33201,11197,R,205256,,,0.236087,124.346,1.5588899999999999,35.784
62873,6820,872418777,872418777,2010027089,-1,27,89,-1,-1.6076,-19,123,19,EE-01,604,25,7,22,6,1,2,6,2,2,531,33201,11196,R,205256,,,0.235008,125.568,1.5647799999999998,36.0662
62874,6880,872418778,872418778,2010027090,-1,27,90,-1,-1.5895,-19,123,24,EE-01,604,25,7,22,6,2,1,0,1,2,525,33201,11195,R,205264,,,0.23485999999999999,126.965,1.57128,36.1688
62875,6940,872418779,872418779,2010027091,-1,27,91,-1,-1.57366,-19,124,4,EE-01,604,25,6,19,6,3,3,14,5,2,464,33201,11417,R,205208,,,0.23274699999999998,125.884,1.54525,36.7598
62876,7000,872418780,872418780,2010027092,-1,27,92,-1,-1.55605,-19,124,9,EE-01,604,25,6,19,6,3,3,12,3,2,462,33201,11416,R,205208,,,0.23066399999999998,126.383,1.50696,37.7821
62877,7055,872418781,872418781,2010027093,-1,27,93,-1,-1.53865,-18,124,14,EE-01,604,25,2,19,6,2,2,9,5,2,459,33201,11415,R,204944,,,0.230854,125.04299999999999,1.5154299999999998,37.4793
62878,7105,872418782,872418782,2010027094,-1,27,94,-1,-1.52147,-18,124,19,EE-01,604,25,2,19,6,2,2,8,4,2,458,33201,11414,R,204944,,,0.23059200000000002,124.81299999999999,1.46528,38.1214
62879,7155,872418783,872418783,2010027095,-1,27,95,-1,-1.5044899999999999,-18,124,24,EE-01,604,25,2,19,6,2,2,6,2,2,456,33201,11413,R,204944,,,0.23504699999999998,125.40899999999999,1.5875,35.8258
62880,122,872418822,872418822,2010028006,-1,28,6,-1,-1.5058200000000002,-18,203,15,EE-04,607,31,3,31,5,3,4,15,1,3,765,33106,4638,C,254168,,,0.22703299999999998,128.421,1.5681399999999999,38.1748
62881,172,872418823,872418823,2010028007,-1,28,7,-1,-1.52299,-18,203,14,EE-04,607,31,3,31,5,2,2,7,3,3,757,33106,4140,C,254160,,,0.229673,125.47399999999999,1.4975100000000001,38.0973
62882,222,872418824,872418824,2010028008,-1,28,8,-1,-1.5403799999999999,-18,203,13,EE-04,607,31,3,31,5,2,2,9,5,3,759,33106,4302,C,254160,,,0.22955,125.684,1.54646,37.4958
62883,277,872418825,872418825,2010028009,-1,28,9,-1,-1.55799,-19,203,12,EE-04,607,31,7,31,5,1,3,11,2,3,761,33106,3153,C,254408,,,0.233956,126.35,1.6198700000000001,35.7215
62884,337,872418826,872418826,2010028010,-1,28,10,-1,-1.57584,-19,203,11,EE-04,607,31,7,31,5,1,3,13,4,3,763,33106,4522,C,254408,,,0.224723,126.93,1.38719,40.9206
62885,397,872418827,872418827,2010028011,-1,28,11,-1,-1.59199,-19,202,15,EE-04,607,31,7,30,5,2,4,15,1,3,740,33201,7488,R,254416,,,0.23469600000000002,124.869,1.49254,36.9549
62886,457,872418828,872418828,2010028012,-1,28,12,-1,-1.61037,-19,202,14,EE-04,607,31,6,30,5,3,2,7,3,3,732,33201,7483,R,254360,,,0.234974,125.29,1.53918,36.3415
62887,517,872418829,872418829,2010028013,-1,28,13,-1,-1.6289799999999999,-19,202,13,EE-04,607,31,6,30,5,3,2,9,5,3,734,33201,7493,R,254360,,,0.236652,124.32799999999999,1.5261200000000001,36.0876
62888,582,872418830,872418830,2010028014,-1,28,14,-1,-1.64783,-20,202,12,EE-04,607,31,10,30,5,1,3,10,1,3,735,33201,7472,R,254600,,,0.23184699999999997,126.45200000000001,1.45202,38.2455
62889,652,872418831,872418831,2010028015,-1,28,15,-1,-1.6669,-20,202,11,EE-04,607,31,10,30,5,1,3,13,4,3,738,33201,7477,R,254600,,,0.235006,125.98200000000001,1.55178,36.2767
62890,724,872418832,872418832,2010028016,-1,28,16,-1,-1.6846900000000002,-20,201,15,EE-04,607,31,10,24,5,2,3,11,2,3,586,33201,7353,R,254608,,,0.23671199999999998,124.595,1.51506,36.1876
62891,798,872418833,872418833,2010028017,-1,28,17,-1,-1.70428,-20,201,14,EE-04,607,31,10,24,5,2,3,13,4,3,588,33201,7346,R,254608,,,0.234781,124.96799999999999,1.52757,36.4516
62892,872,872418834,872418834,2010028018,-1,28,18,-1,-1.7240799999999998,-20,201,13,EE-04,607,31,10,24,5,2,3,14,5,3,589,33201,7337,R,254608,,,0.233292,124.65899999999999,1.48504,37.2825
62893,946,872418835,872418835,2010028019,-1,28,19,-1,-1.7441099999999998,-21,201,12,EE-04,607,31,13,24,5,2,2,6,2,3,581,33201,7306,R,254800,,,0.23019499999999998,125.30799999999999,1.42802,38.8064
62894,1020,872418836,872418836,2010028020,-1,28,20,-1,-1.7643400000000002,-21,201,11,EE-04,607,31,13,24,5,2,2,9,5,3,584,33201,7342,R,254800,,,0.230958,124.455,1.4457,38.3371
62895,1099,872418837,872418837,2010028021,-1,28,21,-1,-1.78367,-21,200,15,EE-04,607,31,13,17,6,1,3,12,3,3,412,33201,7186,R,254792,,,0.23408,125.37200000000001,1.49065,37.2035
62896,1183,872418838,872418838,2010028022,-1,28,22,-1,-1.8043200000000001,-21,200,14,EE-04,607,31,13,17,6,1,3,14,5,3,414,33201,7155,R,254792,,,0.23083800000000002,126.219,1.47122,38.1928
62897,1267,872418839,872418839,2010028023,-1,28,23,-1,-1.8251400000000002,-22,200,13,EE-04,607,13,1,17,6,1,4,16,2,3,416,33201,7175,R,106568,,,0.23291199999999998,124.76899999999999,1.4370100000000001,38.0944
62898,1351,872418840,872418840,2010028024,-1,28,24,-1,-1.84612,-22,200,12,EE-04,607,13,1,17,6,1,4,18,4,3,418,33201,7146,R,106568,,,0.233969,124.458,1.48158,37.2184
62899,1435,872418841,872418841,2010028025,-1,28,25,-1,-1.86723,-22,200,11,EE-04,607,12,4,17,6,1,2,8,4,3,408,33201,7165,R,98568,,,0.23629699999999998,124.436,1.52252,36.1987
62900,1522,872418842,872418842,2010028026,-1,28,26,-1,-1.8877599999999999,-22,199,15,EE-04,607,12,4,10,6,2,3,11,2,3,236,33201,10957,R,98576,,,0.23345,126.154,1.46364,37.7608
