ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_35_55_3	35	55	3	3	248	68	1.18598	14	0.243115	125.576	1.15958	40.5043	0	0	-0.549503	-0.549503	0.235179	0.489399	0.374427	0	0	0
0_35_55_4	35	55	4	3	248	67	1.16886	14	0.242971	124.705	1.12763	41.0502	0	0	-0.549753	-0.549753	0.24956	0.485573	0.364373	0	0	0
0_35_55_5	35	55	5	3	248	66	1.1517	14	0.242575	124.466	1.12122	41.2262	0	0	-0.549678	-0.549678	0.254037	0.483897	0.361422	0	0	0
0_35_56_1	35	56	1	3	243	70	1.22015	15	0.242992	125.655	1.16177	40.5262	0	0	-0.549415	-0.549415	0.234434	0.489256	0.375139	0	0	0
0_35_56_2	35	56	2	3	243	69	1.20306	14	0.241959	124.427	1.17103	40.5167	0	0	-0.549284	-0.549284	0.258125	0.481326	0.359117	0	0	0
0_35_56_3	35	56	3	3	243	68	1.18596	14	0.243484	124.717	1.12372	40.9419	0	0	-0.550088	-0.550088	0.24793	0.487216	0.36503	0	0	0
0_35_56_4	35	56	4	3	243	67	1.16883	14	0.242013	124.454	1.14674	40.9486	0	0	-0.549306	-0.549306	0.25664	0.481849	0.360121	0	0	0
0_35_56_5	35	56	5	3	243	66	1.15167	14	0.241724	123.696	1.11445	41.5001	0	0	-0.549324	-0.549324	0.268065	0.478643	0.351939	0	0	0
0_35_57_1	35	57	1	3	258	75	1.30576	16	0.244226	126.66	1.17439	40.1139	0	0	-0.549198	-0.549198	0.213643	0.496107	0.388646	0	0	0
0_35_57_2	35	57	2	3	258	74	1.28869	15	0.2424	125.157	1.15842	40.657	0	0	-0.549394	-0.549394	0.244012	0.486063	0.368713	0	0	0
0_35_57_3	35	57	3	3	258	73	1.27158	15	0.243573	124.795	1.13982	40.7368	0	0	-0.549816	-0.549816	0.247512	0.486601	0.36552	0	0	0
0_35_57_4	35	57	4	3	258	72	1.25445	15	0.242279	125.432	1.1634	40.6658	0	0	-0.54918	-0.54918	0.239895	0.486648	0.371818	0	0	0
0_35_57_5	35	57	5	3	258	71	1.2373	15	0.244104	123.915	1.12044	40.961	0	0	-0.550184	-0.550184	0.261957	0.483217	0.355194	0	0	0
0_35_58_1	35	58	1	3	253	75	1.30558	16	0.243577	126.31	1.12392	41.0139	0	0	-0.549356	-0.549356	0.217761	0.49533	0.385622	0	0	0
0_35_58_2	35	58	2	3	253	74	1.2885	15	0.242367	124.88	1.1647	40.4703	0	0	-0.549525	-0.549525	0.248618	0.485125	0.365308	0	0	0
0_35_58_3	35	58	3	3	253	73	1.27139	15	0.242185	125.006	1.14651	40.9293	0	0	-0.549314	-0.549314	0.246578	0.485	0.367049	0	0	0
0_35_58_4	35	58	4	3	253	72	1.25427	15	0.24185	124.599	1.12839	41.305	0	0	-0.549281	-0.549281	0.253433	0.482745	0.362383	0	0	0
0_35_58_5	35	58	5	3	253	71	1.23712	15	0.243484	123.583	1.12071	40.9722	0	0	-0.550101	-0.550101	0.267784	0.481292	0.351126	0	0	0
0_35_59_1	35	59	1	3	248	75	1.30577	16	0.242863	126.376	1.14611	40.8677	0	0	-0.548992	-0.548992	0.220117	0.492944	0.384922	0	0	0
0_35_59_2	35	59	2	3	248	74	1.28869	15	0.242944	125.039	1.16378	40.4282	0	0	-0.54958	-0.54958	0.245196	0.486448	0.367517	0	0	0
0_35_59_3	35	59	3	3	248	73	1.27159	15	0.242918	125.014	1.15869	40.5302	0	0	-0.549607	-0.549607	0.245551	0.486369	0.367294	0	0	0
0_35_59_4	35	59	4	3	248	72	1.25446	15	0.243221	124.195	1.14481	40.693	0	0	-0.549847	-0.549847	0.259261	0.48288	0.357554	0	0	0
0_35_59_5	35	59	5	3	248	71	1.2373	15	0.242096	124.087	1.1099	41.4738	0	0	-0.549636	-0.549636	0.260596	0.481733	0.356944	0	0	0
0_35_60_1	35	60	1	3	243	75	1.30574	16	0.244244	125.845	1.13188	40.7931	0	0	-0.54979	-0.54979	0.226858	0.493332	0.379389	0	0	0
0_35_60_2	35	60	2	3	243	74	1.28866	15	0.242037	124.826	1.15081	40.8479	0	0	-0.549296	-0.549296	0.249841	0.483982	0.364769	0	0	0
0_35_60_3	35	60	3	3	243	73	1.27156	15	0.243093	125.22	1.14531	40.7392	0	0	-0.549646	-0.549646	0.241025	0.487945	0.370322	0	0	0
0_35_60_4	35	60	4	3	243	72	1.25443	15	0.242896	124.563	1.15225	40.6459	0	0	-0.549687	-0.549687	0.253607	0.484033	0.361733	0	0	0
0_35_60_5	35	60	5	3	243	71	1.23728	15	0.243222	123.826	1.09195	41.5762	0	0	-0.550068	-0.550068	0.262829	0.482528	0.35478	0	0	0
0_35_61_1	35	61	1	3	258	76	1.32295	16	0.244925	125.64	1.11019	41.0981	0	0	-0.550011	-0.550011	0.228705	0.49356	0.377756	0	0	0
0_35_61_2	35	61	2	3	258	77	1.34011	16	0.243564	124.723	1.12476	40.9629	0	0	-0.550004	-0.550004	0.248075	0.486915	0.365019	0	0	0
0_35_61_3	35	61	3	3	258	78	1.35724	16	0.243774	124.868	1.16003	40.3261	0	0	-0.549951	-0.549951	0.246865	0.487161	0.365876	0	0	0
0_35_61_4	35	61	4	3	258	79	1.37435	16	0.243076	125.074	1.17482	40.2317	0	0	-0.549609	-0.549609	0.244983	0.486566	0.367669	0	0	0
0_35_61_5	35	61	5	3	258	80	1.39143	16	0.243614	123.885	1.10744	41.1659	0	0	-0.550278	-0.550278	0.261783	0.483536	0.355236	0	0	0
0_35_62_1	35	62	1	3	253	76	1.32276	16	0.245745	124.769	1.10539	40.7328	0	0	-0.55101	-0.55101	0.241534	0.492705	0.367781	0	0	0
0_35_62_2	35	62	2	3	253	77	1.33992	16	0.241533	125.194	1.15714	40.8956	0	0	-0.549045	-0.549045	0.245002	0.484458	0.368629	0	0	0
0_35_62_3	35	62	3	3	253	78	1.35705	16	0.241812	125.291	1.16106	40.7477	0	0	-0.549136	-0.549136	0.242601	0.485624	0.370048	0	0	0
0_35_62_4	35	62	4	3	253	79	1.37416	16	0.241367	124.9	1.15413	40.8552	0	0	-0.549172	-0.549172	0.249102	0.483789	0.365454	0	0	0
0_35_62_5	35	62	5	3	253	80	1.39124	16	0.241709	124.473	1.15772	40.7969	0	0	-0.54922	-0.54922	0.257047	0.481432	0.359961	0	0	0
0_35_63_1	35	63	1	3	248	76	1.32296	16	0.244689	126.845	1.11576	40.9269	0	0	-0.549252	-0.549252	0.203744	0.500712	0.394047	0	0	0
0_35_63_2	35	63	2	3	248	77	1.34012	16	0.243647	124.697	1.1292	40.8265	0	0	-0.550128	-0.550128	0.248399	0.487202	0.364656	0	0	0
0_35_63_3	35	63	3	3	248	78	1.35725	16	0.24345	125.62	1.16383	40.3609	0	0	-0.549645	-0.549645	0.233963	0.490265	0.375062	0	0	0
0_35_63_4	35	63	4	3	248	79	1.37435	16	0.242095	125.808	1.17119	40.4761	0	0	-0.549205	-0.549205	0.232926	0.488967	0.376517	0	0	0
0_35_63_5	35	63	5	3	248	80	1.39143	16	0.244061	125.255	1.15492	40.2571	0	0	-0.550153	-0.550153	0.238272	0.490681	0.371352	0	0	0
0_35_64_1	35	64	1	3	243	76	1.32293	16	0.245264	125.863	1.11597	40.8532	0	0	-0.550084	-0.550084	0.223413	0.495839	0.380916	0	0	0
0_35_64_2	35	64	2	3	243	77	1.34009	16	0.242736	125.465	1.16013	40.5861	0	0	-0.549401	-0.549401	0.238052	0.48804	0.372709	0	0	0
0_35_64_3	35	64	3	3	243	78	1.35722	16	0.242457	125.676	1.15914	40.6646	0	0	-0.549208	-0.549208	0.234453	0.488637	0.375326	0	0	0
0_35_64_4	35	64	4	3	243	79	1.37432	16	0.242386	125.252	1.18358	40.2344	0	0	-0.549346	-0.549346	0.243398	0.486078	0.369215	0	0	0
0_35_64_5	35	64	5	3	243	80	1.3914	16	0.244147	124.183	1.12364	40.777	0	0	-0.550367	-0.550367	0.256298	0.485662	0.358775	0	0	0
0_35_65_1	35	65	1	3	258	81	1.40856	17	0.245613	125.143	1.09001	41.1815	0	0	-0.550619	-0.550619	0.234685	0.493755	0.372797	0	0	0
0_35_65_2	35	65	2	3	258	82	1.42575	17	0.24349	124.076	1.13237	40.8296	0	0	-0.55002	-0.55002	0.259656	0.483489	0.356895	0	0	0
0_35_65_3	35	65	3	3	258	83	1.4429	17	0.243024	126.057	1.13722	40.9356	0	0	-0.549297	-0.549297	0.225149	0.492201	0.381243	0	0	0
0_35_65_4	35	65	4	3	258	84	1.46002	17	0.2449	123.969	1.0771	41.6003	0	0	-0.550588	-0.550588	0.257897	0.485755	0.357522	0	0	0
0_35_65_5	35	65	5	3	258	85	1.47711	17	0.244175	123.683	1.06726	41.9552	0	0	-0.55017	-0.55017	0.263245	0.482928	0.354166	0	0	0
0_35_66_1	35	66	1	3	253	81	1.40838	17	0.243861	125.6	1.16084	40.2842	0	0	-0.549821	-0.549821	0.23307	0.491289	0.375283	0	0	0
0_35_66_2	35	66	2	3	253	82	1.42555	17	0.242728	124.675	1.15471	40.596	0	0	-0.549655	-0.549655	0.251548	0.484631	0.363131	0	0	0
0_35_66_3	35	66	3	3	253	83	1.4427	17	0.243133	125.394	1.15707	40.5066	0	0	-0.549638	-0.549638	0.238129	0.488876	0.372272	0	0	0
0_35_66_4	35	66	4	3	253	84	1.45982	17	0.244743	123.768	1.10609	41.0113	0	0	-0.550576	-0.550576	0.262495	0.484405	0.354253	0	0	0
0_35_66_5	35	66	5	3	253	85	1.47692	17	0.244827	123.129	1.07987	41.4643	0	0	-0.550626	-0.550626	0.272388	0.481609	0.347255	0	0	0
0_35_67_1	35	67	1	3	248	81	1.40857	17	0.243281	126.082	1.13903	40.9259	0	0	-0.549189	-0.549189	0.224786	0.492066	0.381526	0	0	0
0_35_67_2	35	67	2	3	248	82	1.42575	17	0.241919	124.843	1.15155	40.8588	0	0	-0.549293	-0.549293	0.249912	0.483866	0.364808	0	0	0
0_35_67_3	35	67	3	3	248	83	1.4429	17	0.243638	124.814	1.14167	40.6871	0	0	-0.549935	-0.549935	0.247444	0.486844	0.365582	0	0	0
0_35_67_4	35	67	4	3	248	84	1.46002	17	0.243788	125.177	1.14926	40.4456	0	0	-0.550065	-0.550065	0.240356	0.489576	0.370199	0	0	0
0_35_67_5	35	67	5	3	248	85	1.47712	17	0.244735	123.849	1.11773	40.7886	0	0	-0.550578	-0.550578	0.261441	0.484762	0.354952	0	0	0
0_35_68_1	35	68	1	3	243	81	1.40854	17	0.243633	125.966	1.13912	40.7537	0	0	-0.549568	-0.549568	0.225721	0.49296	0.380455	0	0	0
0_35_68_2	35	68	2	3	243	82	1.42572	17	0.242687	124.355	1.1239	41.1718	0	0	-0.549665	-0.549665	0.256053	0.483279	0.359999	0	0	0
0_35_68_3	35	68	3	3	243	83	1.44287	17	0.243588	124.931	1.14894	40.5663	0	0	-0.549807	-0.549807	0.24544	0.487219	0.366955	0	0	0
0_35_68_4	35	68	4	3	243	84	1.45999	17	0.244102	124.008	1.12246	40.8459	0	0	-0.550347	-0.550347	0.259902	0.484356	0.356435	0	0	0
0_35_68_5	35	68	5	3	243	85	1.47709	17	0.243245	123.831	1.09252	41.6805	0	0	-0.549824	-0.549824	0.263316	0.481652	0.35468	0	0	0
1_-1_1_2	-1	1	2	3	53.6	63.4	-2.81883	-28	0.235642	124.045	1.44922	37.1925	0	0	-0.639286	-0.514792	0.285753	0.502694	0.365632	0	0	0
1_-1_1_3	-1	1	3	3	52.4	63.6	-2.82115	-28	0.236122	124.453	1.44201	37.2574	0	0	-0.62763	-0.519735	0.278385	0.500646	0.368335	0	0	0
1_-1_1_4	-1	1	4	3	51.2	63.8	-2.81589	-28	0.234597	124.149	1.57252	35.9607	0	0	-0.676823	-0.495484	0.290973	0.512072	0.369261	0	0	0
1_-1_2_1	-1	2	1	3	54.6	69.2	-2.44627	-26.2	0.233444	126.329	1.40875	38.5185	0	0	-0.595486	-0.530256	0.249415	0.491962	0.384365	0	0	0
1_-1_2_2	-1	2	2	3	54.2	66.4	-2.60441	-27	0.234305	124.606	1.41967	38.1998	0	0	-0.639851	-0.512936	0.280774	0.500325	0.371689	0	0	0
1_-1_2_3	-1	2	3	3	53	68.8	-2.48164	-26.4	0.238027	124.16	1.42402	37.4464	0	0	-0.624702	-0.521322	0.281522	0.499496	0.365006	0	0	0
1_-1_2_4	-1	2	4	3	51.8	66.6	-2.6147	-27.4	0.234442	123.766	1.43664	37.6757	0	0	-0.657412	-0.505945	0.294133	0.504606	0.364619	0	0	0
1_-1_2_5	-1	2	5	3	51.4	69	-2.47957	-26.4	0.231323	123.773	1.39686	38.5336	0	0	-0.652512	-0.506191	0.294106	0.500589	0.364007	0	0	0
1_-1_3_1	-1	3	1	3	54.8	73.4	-2.25005	-25	0.234743	125.913	1.39384	38.4965	0	0	-0.576901	-0.537392	0.248971	0.48802	0.377303	0	0	0
1_-1_3_2	-1	3	2	3	53.8	71.4	-2.34422	-25.8	0.23329	125.23	1.3935	38.8139	0	0	-0.617895	-0.521272	0.26883	0.494619	0.375718	0	0	0
1_-1_3_3	-1	3	3	3	53.4	74.2	-2.22518	-25	0.236311	125.177	1.33728	39.1006	0	0	-0.584492	-0.534819	0.262364	0.487	0.369947	0	0	0
1_-1_3_4	-1	3	4	3	51.6	71.8	-2.3369	-25.8	0.235832	124.196	1.36703	38.1831	0	0	-0.608268	-0.527833	0.278736	0.494209	0.363156	0	0	0
1_-1_3_5	-1	3	5	3	51.4	74.2	-2.23169	-25	0.237231	124.375	1.47436	36.7041	0	0	-0.631923	-0.517452	0.279074	0.502672	0.367629	0	0	0
1_-1_4_1	-1	4	1	3	54.6	76.8	-2.1172	-24	0.235386	125.144	1.41777	38.078	0	0	-0.619451	-0.521945	0.26937	0.497061	0.374965	0	0	0
1_-1_4_2	-1	4	2	3	54.2	79.4	-2.02762	-23.2	0.235421	123.847	1.42474	37.6547	0	0	-0.645233	-0.511954	0.290535	0.502638	0.364014	0	0	0
1_-1_4_3	-1	4	3	3	53	77	-2.11708	-24	0.232973	125.415	1.44577	38.0029	0	0	-0.631574	-0.516123	0.268195	0.499868	0.379634	0	0	0
1_-1_4_4	-1	4	4	3	51.8	79.6	-2.02761	-23.4	0.231974	125.089	1.43234	38.3981	0	0	-0.641479	-0.51133	0.274906	0.500335	0.377568	0	0	0
1_-1_4_5	-1	4	5	3	51.4	77.2	-2.11323	-24	0.235192	122.945	1.41739	37.6463	0	0	-0.664993	-0.502941	0.306343	0.505464	0.356127	0	0	0
1_-1_5_1	-1	5	1	3	54.6	84.2	-1.878	-22	0.235665	125.261	1.44914	37.3654	0	0	-0.615856	-0.524174	0.265423	0.498979	0.375628	0	0	0
1_-1_5_2	-1	5	2	3	54.4	81.8	-1.95011	-22.8	0.237019	124.909	1.53127	35.9777	0	0	-0.637893	-0.516018	0.2723	0.507006	0.374606	0	0	0
1_-1_5_3	-1	5	3	3	52.8	82.2	-1.94289	-22.6	0.237055	124.911	1.50683	36.288	0	0	-0.631792	-0.518559	0.271411	0.504972	0.373968	0	0	0
1_-1_5_4	-1	5	4	3	51.8	84.6	-1.8724	-22	0.234358	125.421	1.51305	36.8115	0	0	-0.640748	-0.512981	0.268	0.504871	0.380857	0	0	0
1_-1_5_5	-1	5	5	3	51.4	82.2	-1.94455	-22.6	0.234955	123.465	1.42898	37.6765	0	0	-0.658923	-0.505543	0.298219	0.504665	0.361582	0	0	0
1_-1_6_1	-1	6	1	3	54.8	87.4	-1.79103	-21	0.234572	125.86	1.48982	37.1203	0	0	-0.623808	-0.520104	0.259207	0.501225	0.38348	0	0	0
1_-1_6_2	-1	6	2	3	53	90	-1.72806	-20	0.231454	125.579	1.46434	38.1179	0	0	-0.644805	-0.509523	0.269431	0.501745	0.383152	0	0	0
1_-1_6_3	-1	6	3	3	53.4	88.2	-1.7734	-21	0.235947	125.667	1.53361	36.259	0	0	-0.630304	-0.518263	0.261559	0.504924	0.382085	0	0	0
1_-1_6_4	-1	6	4	3	51.6	88.2	-1.77571	-21	0.23592	124.64	1.51719	36.3314	0	0	-0.647152	-0.511531	0.278575	0.507286	0.372822	0	0	0
1_-1_6_5	-1	6	5	3	52.2	86.2	-1.82767	-21.8	0.232527	124.489	1.48073	37.5117	0	0	-0.665194	-0.501193	0.286331	0.506505	0.373551	0	0	0
1_-1_7_1	-1	7	1	3	54.6	94.2	-1.62991	-19.2	0.232307	125.934	1.46526	37.9556	0	0	-0.629875	-0.5164	0.261206	0.499919	0.38515	0	0	0
1_-1_7_2	-1	7	2	3	54.4	91.8	-1.68469	-20	0.231991	125.159	1.46748	37.9856	0	0	-0.64994	-0.507819	0.275656	0.503191	0.378911	0	0	0
1_-1_7_3	-1	7	3	3	52.6	91.8	-1.68754	-20	0.235561	125.04	1.52511	36.3651	0	0	-0.643639	-0.512612	0.27268	0.506649	0.376921	0	0	0
1_-1_7_4	-1	7	4	3	52.2	94.6	-1.62419	-19	0.229638	125.895	1.45816	38.6633	0	0	-0.649077	-0.506426	0.267517	0.500986	0.387	0	0	0
1_-1_7_5	-1	7	5	3	51.2	92.6	-1.67011	-19.8	0.232884	124.013	1.49553	37.2025	0	0	-0.678659	-0.494774	0.294719	0.509242	0.369472	0	0	0
1_-1_8_1	-1	8	1	3	54.6	98.8	-1.53588	-18	0.232723	126.441	1.56128	36.6977	0	0	-0.642326	-0.510893	0.255842	0.505508	0.391868	0	0	0
1_-1_8_2	-1	8	2	3	54.2	96.4	-1.58526	-19	0.232118	124.834	1.51465	37.1819	0	0	-0.668503	-0.499218	0.282074	0.507948	0.3777	0	0	0
1_-1_8_3	-1	8	3	3	53	99	-1.5339	-18	0.229176	126.496	1.51081	38.1163	0	0	-0.652747	-0.504224	0.259888	0.503047	0.394036	0	0	0
1_-1_8_4	-1	8	4	3	51.8	96.6	-1.58357	-19	0.231711	124.711	1.51591	37.2606	0	0	-0.675157	-0.495685	0.285121	0.50869	0.377031	0	0	0
1_-1_8_5	-1	8	5	3	51.4	99.2	-1.53092	-18	0.229659	125.132	1.52447	37.6608	0	0	-0.683424	-0.489841	0.282387	0.508537	0.382341	0	0	0
1_-1_9_5	-1	9	5	2.8	59.2	59.2	-2.88593	-28	0.226909	122.666	1.41438	39.4329	0	0	-0.718571	-0.463684	0.323007	0.505214	0.354035	0	0	0
1_-1_10_1	-1	10	1	3	59.6	61.8	-2.72307	-27.8	0.236607	125.182	1.4566	37.1526	0	0	-0.618308	-0.523356	0.266433	0.499917	0.375313	0	0	0
1_-1_10_2	-1	10	2	3	59.4	64.2	-2.60537	-27.2	0.23547	124.397	1.48024	36.648	0	0	-0.637954	-0.515785	0.280017	0.504727	0.368995	0	0	0
1_-1_10_3	-1	10	3	3	57.6	62.2	-2.7817	-28	0.23357	125.157	1.43812	37.8439	0	0	-0.626603	-0.518571	0.270171	0.49917	0.375833	0	0	0
1_-1_10_4	-1	10	4	3	57.2	64.6	-2.65048	-27.6	0.234177	124.162	1.57313	36.3135	0	0	-0.686022	-0.483319	0.290861	0.509335	0.369145	0	0	0
1_-1_10_5	-1	10	5	3	56.2	62.2	-2.83417	-28	0.237611	122.694	1.58876	35.5652	0	0	-0.666684	-0.504124	0.306898	0.511905	0.352006	0	0	0
1_-1_11_1	-1	11	1	3	59.6	68.4	-2.39915	-25.8	0.234833	125.6	1.38025	38.6415	0	0	-0.592816	-0.532053	0.257927	0.490743	0.376199	0	0	0
1_-1_11_2	-1	11	2	3	59	66.4	-2.50439	-26.4	0.235244	123.603	1.30455	39.4723	0	0	-0.607304	-0.527297	0.288179	0.489646	0.356776	0	0	0
1_-1_11_3	-1	11	3	3	58.4	69.2	-2.38781	-26	0.235706	125.027	1.36963	38.4275	0	0	-0.595117	-0.531997	0.265632	0.491395	0.370087	0	0	0
1_-1_11_4	-1	11	4	3	56.6	66.8	-2.54127	-26.8	0.235173	123.212	1.27432	40.1242	0	0	-0.616335	-0.523112	0.295515	0.4894	0.354532	0	0	0
1_-1_11_5	-1	11	5	3	56.4	69.2	-2.42285	-26	0.236049	124.025	1.42613	37.3696	0	0	-0.632855	-0.518074	0.28506	0.501426	0.364443	0	0	0
1_-1_12_1	-1	12	1	3	60	73	-2.20404	-24.6	0.233569	125.298	1.32811	39.8364	0	0	-0.592418	-0.530941	0.264269	0.486577	0.372513	0	0	0
1_-1_12_2	-1	12	2	3	58.8	72.2	-2.25344	-25	0.235943	124.676	1.43392	37.2019	0	0	-0.615552	-0.525203	0.272418	0.498987	0.369349	0	0	0
1_-1_12_3	-1	12	3	3	58.2	73.8	-2.19938	-24.6	0.234705	124.82	1.37009	38.8859	0	0	-0.607608	-0.526473	0.271605	0.492469	0.370007	0	0	0
1_-1_12_4	-1	12	4	3	57	73	-2.24619	-25	0.234152	123.774	1.35914	38.8546	0	0	-0.635214	-0.515095	0.290758	0.497162	0.36239	0	0	0
1_-1_12_5	-1	12	5	3	56	73	-2.25744	-25.2	0.232766	123.861	1.36427	39.1515	0	0	-0.638293	-0.513438	0.290888	0.496889	0.363953	0	0	0
1_-1_13_1	-1	13	1	3	59.6	76.8	-2.07401	-23.8	0.234692	125.459	1.42804	37.883	0	0	-0.613338	-0.524557	0.263276	0.496917	0.377701	0	0	0
1_-1_13_2	-1	13	2	3	59.2	79.4	-1.99384	-23	0.23429	125.026	1.45365	37.5704	0	0	-0.633526	-0.516226	0.27279	0.501321	0.375642	0	0	0
1_-1_13_3	-1	13	3	3	58	77	-2.08456	-23.8	0.233486	125.691	1.43625	38.1311	0	0	-0.620613	-0.520704	0.262542	0.497516	0.381259	0	0	0
1_-1_13_4	-1	13	4	3	56.8	79.6	-2.00735	-23	0.236058	123.935	1.45323	37.0497	0	0	-0.645098	-0.512556	0.288471	0.504456	0.364726	0	0	0
1_-1_13_5	-1	13	5	3	56.4	77.2	-2.09155	-24	0.235795	123.596	1.41574	37.6237	0	0	-0.645148	-0.512435	0.293988	0.502505	0.36109	0	0	0
1_-1_14_1	-1	14	1	3	60	83	-1.88222	-22	0.236939	126.153	1.50302	36.5064	0	0	-0.60578	-0.52819	0.249736	0.500093	0.384142	0	0	0
1_-1_14_2	-1	14	2	3	58.8	83.2	-1.88558	-22	0.236723	125.06	1.47615	36.7764	0	0	-0.622833	-0.522026	0.268387	0.501937	0.374535	0	0	0
1_-1_14_3	-1	14	3	3	57.6	83.4	-1.88782	-22.2	0.234526	125.883	1.46975	37.3714	0	0	-0.615515	-0.523533	0.257323	0.49903	0.382695	0	0	0
1_-1_14_4	-1	14	4	3	57.2	81.2	-1.95411	-23	0.236618	124.986	1.51051	36.2738	0	0	-0.631058	-0.518908	0.270193	0.504994	0.37478	0	0	0
1_-1_14_5	-1	14	5	3	56.4	84.2	-1.87162	-22	0.234177	125.537	1.4856	37.2379	0	0	-0.632691	-0.516186	0.265408	0.502288	0.381181	0	0	0
1_-1_15_1	-1	15	1	3	59.6	86.8	-1.78481	-21	0.23389	125.615	1.48508	37.3031	0	0	-0.631674	-0.516627	0.264471	0.50199	0.38184	0	0	0
1_-1_15_2	-1	15	2	3	59.2	89.4	-1.72303	-20	0.233537	125.133	1.49767	37.1819	0	0	-0.647604	-0.509731	0.273854	0.504973	0.378508	0	0	0
1_-1_15_4	-1	15	4	3	56.8	89.6	-1.72939	-20.4	0.234539	123.844	1.48019	37.0409	0	0	-0.666711	-0.501523	0.293999	0.50793	0.366304	0	0	0
1_-1_15_5	-1	15	5	3	56.4	87.2	-1.79144	-21	0.234447	124.014	1.51522	36.6436	0	0	-0.672216	-0.498929	0.292457	0.510015	0.368673	0	0	0
1_-1_16_1	-1	16	1	3	59.6	94.2	-1.61479	-19	0.235193	125.182	1.53156	36.3394	0	0	-0.6436	-0.512467	0.270869	0.506779	0.378419	0	0	0
1_-1_16_2	-1	16	2	3	59.4	91.8	-1.6682	-19.8	0.231047	124.881	1.46682	38.0388	0	0	-0.661175	-0.502278	0.281593	0.504546	0.377313	0	0	0
1_-1_16_4	-1	16	4	3	56.8	94.6	-1.61666	-19	0.234488	124.714	1.54435	36.3393	0	0	-0.663908	-0.502785	0.281291	0.509809	0.375592	0	0	0
1_-1_16_5	-1	16	5	3	56.4	92.2	-1.67133	-19.8	0.230307	124.54	1.4978	37.871	0	0	-0.687276	-0.48826	0.290915	0.508498	0.376122	0	0	0
1_-1_17_1	-1	17	1	3	60	98	-1.53815	-18.2	0.231639	126.141	1.5131	37.578	0	0	-0.64697	-0.508212	0.262161	0.503699	0.389322	0	0	0
1_-1_17_2	-1	17	2	3	59	98	-1.54182	-18.2	0.233289	124.325	1.51071	36.936	0	0	-0.671607	-0.498459	0.289031	0.509067	0.371968	0	0	0
1_-1_17_3	-1	17	3	3	57.8	98.4	-1.53764	-18	0.234218	124.808	1.52641	36.6014	0	0	-0.658123	-0.505255	0.279299	0.508103	0.375977	0	0	0
1_-1_17_4	-1	17	4	3	56.8	96.4	-1.58067	-19	0.227744	125.278	1.46096	39.0142	0	0	-0.678781	-0.491244	0.281843	0.50444	0.383741	0	0	0
1_-1_17_5	-1	17	5	3	56.4	99.2	-1.52566	-18	0.229428	125.08	1.49026	38.3014	0	0	-0.675752	-0.49378	0.282576	0.506096	0.38086	0	0	0
1_-1_18_1	-1	18	1	3	64.6	51.8	-2.73282	-28	0.234424	125.461	1.41317	38.1576	0	0	-0.609985	-0.525532	0.26295	0.495376	0.377192	0	0	0
1_-1_18_2	-1	18	2	3	64.2	54.2	-2.73562	-28	0.236422	123.835	1.39416	38.1481	0	0	-0.617234	-0.522885	0.284466	0.494982	0.360671	0	0	0
1_-1_18_3	-1	18	3	3	62.8	51.8	-2.8676	-28	0.236567	123.865	1.39586	37.8261	0	0	-0.621777	-0.521431	0.285123	0.496666	0.361419	0	0	0
1_-1_18_4	-1	18	4	3	62.4	54.2	-2.86379	-28	0.231044	125.204	1.46757	38.2194	0	0	-0.658642	-0.502744	0.27707	0.503609	0.380707	0	0	0
1_-1_19_1	-1	19	1	3	64.6	57.2	-2.64191	-27.4	0.230756	125.35	1.74364	34.2915	0	0	-0.674076	-0.493121	0.276494	0.51545	0.375253	0	0	0
1_-1_19_2	-1	19	2	3	64.2	59.4	-2.60043	-27.2	0.232914	124.896	1.40208	38.6625	0	0	-0.632143	-0.515753	0.276373	0.497786	0.373738	0	0	0
1_-1_19_3	-1	19	3	3	62.6	58	-2.73601	-27.8	0.231192	125.274	1.4606	38.1852	0	0	-0.648454	-0.505455	0.274417	0.500785	0.378706	0	0	0
1_-1_19_4	-1	19	4	3	62.2	56.2	-2.82435	-28	0.232194	123.928	1.60487	36.3021	0	0	-0.700763	-0.480578	0.298965	0.514068	0.368308	0	0	0
1_-1_19_5	-1	19	5	3	61.4	59.2	-2.75928	-28	0.238507	122.182	1.47658	35.9565	0	0	-0.672443	-0.501839	0.316406	0.511314	0.346563	0	0	0
1_-1_20_2	-1	20	2	3	63.8	64.6	-2.43209	-26	0.236815	123.757	1.44221	36.6657	0	0	-0.627671	-0.521495	0.286787	0.502549	0.35983	0	0	0
1_-1_20_3	-1	20	3	3	63.6	61.6	-2.54966	-27	0.233386	121.011	1.28595	40.0043	0	0	-0.688058	-0.447041	0.325883	0.484496	0.324721	0	0	0
1_-1_20_4	-1	20	4	3	61.6	61.8	-2.63251	-27.2	0.236871	123.886	1.45472	36.8423	0	0	-0.639608	-0.515623	0.2876	0.504257	0.363373	0	0	0
1_-1_20_5	-1	20	5	3	61.4	64.2	-2.53462	-26.8	0.229219	124.513	2.64981	32.998	0	0	-0.705675	-0.488542	0.291232	0.523964	0.379021	0	0	0
