ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_33_40_1	33	40	1	3	278	-50	-0.872193	-11	0.242983	125.567	1.16523	40.581	0	0	-0.549203	-0.549203	0.237027	0.487727	0.373652	0	0	0
0_33_40_2	33	40	2	3	278	-49	-0.85506	-10	0.241937	124.289	1.16158	40.7405	0	0	-0.549174	-0.549174	0.260512	0.48027	0.357567	0	0	0
0_33_40_3	33	40	3	3	278	-48	-0.83791	-10	0.243105	124.596	1.15699	40.5608	0	0	-0.549681	-0.549681	0.253183	0.48416	0.362019	0	0	0
0_33_40_4	33	40	4	3	278	-47	-0.82074	-10	0.242785	123.545	1.14103	40.8184	0	0	-0.549652	-0.549652	0.270672	0.478971	0.349661	0	0	0
0_33_40_5	33	40	5	3	278	-46	-0.803548	-10	0.242465	123.309	1.13381	40.9657	0	0	-0.549566	-0.549566	0.274435	0.477663	0.347035	0	0	0
0_33_41_1	33	41	1	3	263	-55	-0.957952	-12	0.243182	126.398	1.15929	40.7653	0	0	-0.548797	-0.548797	0.221755	0.491559	0.38428	0	0	0
0_33_41_2	33	41	2	3	263	-54	-0.94087	-11	0.242024	125.077	1.16609	40.705	0	0	-0.549093	-0.549093	0.247241	0.48394	0.367005	0	0	0
0_33_41_3	33	41	3	3	263	-53	-0.923771	-11	0.242769	125.309	1.16398	40.6273	0	0	-0.549278	-0.549278	0.242086	0.486207	0.370263	0	0	0
0_33_41_4	33	41	4	3	263	-52	-0.906651	-11	0.242956	124.53	1.13843	40.9372	0	0	-0.549613	-0.549613	0.253849	0.483731	0.361646	0	0	0
0_33_41_5	33	41	5	3	263	-51	-0.889508	-11	0.243176	124.013	1.13226	40.9412	0	0	-0.549785	-0.549785	0.262016	0.481893	0.355661	0	0	0
0_33_42_1	33	42	1	3	268	-55	-0.957741	-12	0.2428	125.562	1.15505	40.7916	0	0	-0.549209	-0.549209	0.236966	0.487689	0.373763	0	0	0
0_33_42_2	33	42	2	3	268	-54	-0.940662	-11	0.242115	124.398	1.17009	40.5319	0	0	-0.54927	-0.54927	0.258566	0.481183	0.358792	0	0	0
0_33_42_3	33	42	3	3	268	-53	-0.923564	-11	0.242691	124.607	1.15356	40.723	0	0	-0.549476	-0.549476	0.253521	0.483384	0.362047	0	0	0
0_33_42_4	33	42	4	3	268	-52	-0.906447	-11	0.241511	123.975	1.1454	41.072	0	0	-0.549068	-0.549068	0.265509	0.478498	0.354129	0	0	0
0_33_42_5	33	42	5	3	268	-51	-0.889306	-11	0.242531	123.683	1.12071	41.0097	0	0	-0.549997	-0.549997	0.265706	0.481767	0.35252	0	0	0
0_33_43_1	33	43	1	3	273	-55	-0.957861	-12	0.243197	126.546	1.16983	40.5992	0	0	-0.548716	-0.548716	0.219743	0.491907	0.385782	0	0	0
0_33_43_2	33	43	2	3	273	-54	-0.94078	-11	0.241679	125.27	1.15972	40.9338	0	0	-0.548826	-0.548826	0.244241	0.484057	0.369353	0	0	0
0_33_43_3	33	43	3	3	273	-53	-0.923681	-11	0.24245	125.687	1.17553	40.5401	0	0	-0.548969	-0.548969	0.236545	0.486963	0.374429	0	0	0
0_33_43_4	33	43	4	3	273	-52	-0.906562	-11	0.243393	124.574	1.16496	40.3663	0	0	-0.549768	-0.549768	0.253578	0.484329	0.361629	0	0	0
0_33_43_5	33	43	5	3	273	-51	-0.88942	-11	0.2427	124.416	1.15544	40.6682	0	0	-0.549432	-0.549432	0.256653	0.482442	0.359769	0	0	0
0_33_44_1	33	44	1	3	278	-55	-0.957789	-12	0.243685	125.299	1.16351	40.4075	0	0	-0.549655	-0.549655	0.240428	0.488104	0.370778	0	0	0
0_33_44_2	33	44	2	3	278	-54	-0.940709	-11	0.241913	124.36	1.1706	40.5809	0	0	-0.549169	-0.549169	0.259643	0.480511	0.358185	0	0	0
0_33_44_3	33	44	3	3	278	-53	-0.923611	-11	0.242413	124.656	1.17389	40.4878	0	0	-0.549199	-0.549199	0.254334	0.482239	0.361825	0	0	0
0_33_44_4	33	44	4	3	278	-52	-0.906493	-11	0.242902	123.96	1.15497	40.5491	0	0	-0.549722	-0.549722	0.263918	0.481153	0.354372	0	0	0
0_33_44_5	33	44	5	3	278	-51	-0.889352	-11	0.242574	123.325	1.13265	40.9551	0	0	-0.549626	-0.549626	0.273893	0.478026	0.347333	0	0	0
0_33_45_1	33	45	1	3	263	-56	-0.975077	-12	0.242387	125.199	1.14556	41.0428	0	0	-0.549142	-0.549142	0.243821	0.485238	0.369225	0	0	0
0_33_45_2	33	45	2	3	263	-57	-0.992226	-12	0.241736	124.253	1.14887	40.9316	0	0	-0.549251	-0.549251	0.260381	0.480569	0.357552	0	0	0
0_33_45_3	33	45	3	3	263	-58	-1.00935	-12	0.241429	124.908	1.16651	40.8272	0	0	-0.548876	-0.548876	0.25119	0.48198	0.364581	0	0	0
0_33_45_4	33	45	4	3	263	-59	-1.02645	-12	0.241566	123.976	1.17	40.6153	0	0	-0.549064	-0.549064	0.266222	0.478336	0.353571	0	0	0
0_33_45_5	33	45	5	3	263	-60	-1.04354	-12	0.241765	123.759	1.15479	40.7878	0	0	-0.549249	-0.549249	0.268787	0.478191	0.35152	0	0	0
0_33_46_1	33	46	1	3	268	-56	-0.974864	-12	0.24295	125.504	1.14433	41.0521	0	0	-0.549119	-0.549119	0.238146	0.486966	0.373125	0	0	0
0_33_46_2	33	46	2	3	268	-57	-0.992011	-12	0.242707	124.174	1.1603	40.5482	0	0	-0.549562	-0.549562	0.261059	0.48143	0.356634	0	0	0
0_33_46_3	33	46	3	3	268	-58	-1.00913	-12	0.242147	125.113	1.17225	40.6127	0	0	-0.549004	-0.549004	0.246788	0.48389	0.36733	0	0	0
0_33_46_4	33	46	4	3	268	-59	-1.02624	-12	0.241286	124.267	1.16794	40.7533	0	0	-0.548921	-0.548921	0.261931	0.479033	0.356878	0	0	0
0_33_46_5	33	46	5	3	268	-60	-1.04332	-12	0.242077	124.125	1.1545	40.827	0	0	-0.54924	-0.54924	0.262794	0.479837	0.355849	0	0	0
0_33_47_1	33	47	1	3	273	-56	-0.974985	-12	0.243649	125.89	1.1506	40.7368	0	0	-0.549272	-0.549272	0.229324	0.490662	0.378557	0	0	0
0_33_47_2	33	47	2	3	273	-57	-0.992133	-12	0.242555	124.926	1.16213	40.6169	0	0	-0.549391	-0.549391	0.248579	0.484572	0.365631	0	0	0
0_33_47_3	33	47	3	3	273	-58	-1.00926	-12	0.24281	124.627	1.16687	40.4631	0	0	-0.549503	-0.549503	0.253506	0.483504	0.361996	0	0	0
0_33_47_4	33	47	4	3	273	-59	-1.02636	-12	0.241512	124.815	1.16507	40.8185	0	0	-0.548927	-0.548927	0.252467	0.481801	0.363587	0	0	0
0_33_47_5	33	47	5	3	273	-60	-1.04344	-12	0.242134	124.143	1.14844	40.873	0	0	-0.549351	-0.549351	0.261846	0.480498	0.356358	0	0	0
0_33_48_1	33	48	1	3	278	-56	-0.974912	-12	0.242755	125.45	1.15091	40.9321	0	0	-0.549108	-0.549108	0.239372	0.486569	0.372276	0	0	0
0_33_48_2	33	48	2	3	278	-57	-0.99206	-12	0.242363	124.561	1.15475	40.7696	0	0	-0.549341	-0.549341	0.254817	0.48256	0.361305	0	0	0
0_33_48_3	33	48	3	3	278	-58	-1.00918	-12	0.242202	124.834	1.16527	40.6403	0	0	-0.549254	-0.549254	0.250994	0.483337	0.364176	0	0	0
0_33_48_4	33	48	4	3	278	-59	-1.02629	-12	0.241891	124.133	1.16265	40.6923	0	0	-0.549193	-0.549193	0.263002	0.479653	0.35573	0	0	0
0_33_48_5	33	48	5	3	278	-60	-1.04337	-12	0.242329	124.162	1.15642	40.7148	0	0	-0.549379	-0.549379	0.261616	0.48069	0.356453	0	0	0
0_33_49_1	33	49	1	3	263	-61	-1.06068	-13	0.244034	125.383	1.14219	40.7144	0	0	-0.54976	-0.54976	0.237139	0.489637	0.372744	0	0	0
0_33_49_2	33	49	2	3	263	-62	-1.07785	-13	0.243011	124.102	1.15546	40.4842	0	0	-0.549835	-0.549835	0.261132	0.482346	0.356192	0	0	0
0_33_49_3	33	49	3	3	263	-63	-1.09499	-13	0.243053	125.185	1.17746	40.3127	0	0	-0.549358	-0.549358	0.244187	0.48594	0.368589	0	0	0
0_33_49_4	33	49	4	3	263	-64	-1.11211	-13	0.243226	124.099	1.16319	40.3631	0	0	-0.549817	-0.549817	0.261621	0.482118	0.355896	0	0	0
0_33_49_5	33	49	5	3	263	-65	-1.12921	-13	0.244193	123.626	1.13643	40.559	0	0	-0.550249	-0.550249	0.266765	0.482218	0.351514	0	0	0
0_33_50_1	33	50	1	3	268	-61	-1.06045	-13	0.243673	125.471	1.15523	40.5937	0	0	-0.549527	-0.549527	0.237133	0.488802	0.373119	0	0	0
0_33_50_2	33	50	2	3	268	-62	-1.07762	-13	0.243139	124.199	1.15588	40.4971	0	0	-0.549827	-0.549827	0.25962	0.482721	0.357314	0	0	0
0_33_50_3	33	50	3	3	268	-63	-1.09476	-13	0.243847	124.608	1.16143	40.2655	0	0	-0.550051	-0.550051	0.251613	0.48594	0.362548	0	0	0
0_33_50_4	33	50	4	3	268	-64	-1.11188	-13	0.242704	124.702	1.17707	40.2989	0	0	-0.549483	-0.549483	0.252801	0.483597	0.362567	0	0	0
0_33_50_5	33	50	5	3	268	-65	-1.12898	-13	0.243819	123.466	1.14497	40.4421	0	0	-0.550205	-0.550205	0.270276	0.480967	0.349167	0	0	0
0_33_51_1	33	51	1	3	273	-61	-1.06058	-13	0.243758	125.76	1.15986	40.5624	0	0	-0.54938	-0.54938	0.232356	0.489854	0.37655	0	0	0
0_33_51_2	33	51	2	3	273	-62	-1.07775	-13	0.242929	124.827	1.17364	40.3131	0	0	-0.549524	-0.549524	0.250008	0.484674	0.364365	0	0	0
0_33_51_3	33	51	3	3	273	-63	-1.09489	-13	0.242584	125.149	1.17144	40.5179	0	0	-0.54925	-0.54925	0.245414	0.485067	0.368019	0	0	0
0_33_51_4	33	51	4	3	273	-64	-1.11201	-13	0.241473	124.394	1.165	40.7565	0	0	-0.549042	-0.549042	0.259429	0.480132	0.358523	0	0	0
0_33_51_5	33	51	5	3	273	-65	-1.12911	-13	0.242742	124.061	1.1461	40.7681	0	0	-0.54963	-0.54963	0.262237	0.481311	0.355712	0	0	0
0_33_52_1	33	52	1	3	278	-61	-1.06051	-13	0.244081	124.919	1.14029	40.6808	0	0	-0.549975	-0.549975	0.245228	0.487706	0.367016	0	0	0
0_33_52_2	33	52	2	3	278	-62	-1.07767	-13	0.242734	124.087	1.14166	40.8533	0	0	-0.549648	-0.549648	0.261679	0.481494	0.356123	0	0	0
0_33_52_3	33	52	3	3	278	-63	-1.09481	-13	0.242545	124.458	1.16518	40.5305	0	0	-0.549433	-0.549433	0.256711	0.482295	0.359861	0	0	0
0_33_52_4	33	52	4	3	278	-64	-1.11194	-13	0.2414	124.352	1.16478	40.8278	0	0	-0.548889	-0.548889	0.260422	0.479379	0.357977	0	0	0
0_33_52_5	33	52	5	3	278	-65	-1.12903	-13	0.242774	124.052	1.13693	40.8935	0	0	-0.549707	-0.549707	0.261699	0.481743	0.355972	0	0	0
0_33_53_1	33	53	1	3	263	-70	-1.22006	-15	0.244741	125.694	1.14834	40.5108	0	0	-0.549819	-0.549819	0.230831	0.491994	0.376813	0	0	0
0_33_53_2	33	53	2	3	263	-69	-1.20298	-14	0.243192	124.912	1.16452	40.4472	0	0	-0.54961	-0.54961	0.247977	0.48553	0.365713	0	0	0
0_33_53_3	33	53	3	3	263	-68	-1.18587	-14	0.244185	125.08	1.15905	40.3484	0	0	-0.549918	-0.549918	0.243119	0.488203	0.368514	0	0	0
0_33_53_4	33	53	4	3	263	-67	-1.16875	-14	0.243953	123.787	1.12738	40.8082	0	0	-0.550191	-0.550191	0.264359	0.482568	0.353455	0	0	0
0_33_53_5	33	53	5	3	263	-66	-1.15159	-14	0.243352	123.584	1.11331	41.2171	0	0	-0.549913	-0.549913	0.268279	0.480461	0.351085	0	0	0
0_33_54_1	33	54	1	3	268	-70	-1.21982	-15	0.243444	126.37	1.16309	40.6355	0	0	-0.548863	-0.548863	0.221866	0.491822	0.384038	0	0	0
0_33_54_2	33	54	2	3	268	-69	-1.20274	-14	0.242213	124.986	1.15989	40.766	0	0	-0.5492	-0.5492	0.248248	0.483995	0.366158	0	0	0
0_33_54_3	33	54	3	3	268	-68	-1.18564	-14	0.243374	125.133	1.15792	40.5123	0	0	-0.549644	-0.549644	0.243202	0.487235	0.368852	0	0	0
0_33_54_4	33	54	4	3	268	-67	-1.16851	-14	0.242967	124.423	1.14071	40.9088	0	0	-0.549592	-0.549592	0.255936	0.483024	0.360224	0	0	0
0_33_54_5	33	54	5	3	268	-66	-1.15136	-14	0.243603	124.005	1.11761	41.0855	0	0	-0.550058	-0.550058	0.2607	0.483165	0.356251	0	0	0
0_33_55_1	33	55	1	3	273	-70	-1.21996	-15	0.24337	125.808	1.17579	40.3814	0	0	-0.549179	-0.549179	0.233064	0.488889	0.376406	0	0	0
0_33_55_2	33	55	2	3	273	-69	-1.20287	-14	0.243139	123.943	1.16336	40.3552	0	0	-0.549792	-0.549792	0.264258	0.481304	0.354021	0	0	0
0_33_55_3	33	55	3	3	273	-68	-1.18577	-14	0.243584	124.159	1.14215	40.6681	0	0	-0.54997	-0.54997	0.259213	0.483342	0.357385	0	0	0
0_33_55_4	33	55	4	3	273	-67	-1.16865	-14	0.24247	124.193	1.15207	40.7159	0	0	-0.549543	-0.549543	0.260549	0.481494	0.357042	0	0	0
0_33_55_5	33	55	5	3	273	-66	-1.15149	-14	0.243023	123.341	1.12508	40.9988	0	0	-0.549833	-0.549833	0.272852	0.478955	0.347858	0	0	0
0_33_56_1	33	56	1	3	278	-70	-1.21988	-15	0.242817	126.185	1.16609	40.6957	0	0	-0.548799	-0.548799	0.226697	0.489779	0.381122	0	0	0
0_33_56_2	33	56	2	3	278	-69	-1.20279	-14	0.242858	124.275	1.16829	40.341	0	0	-0.54967	-0.54967	0.25912	0.482398	0.357822	0	0	0
0_33_56_3	33	56	3	3	278	-68	-1.18569	-14	0.242937	125.605	1.16508	40.5739	0	0	-0.549241	-0.549241	0.236399	0.487985	0.374099	0	0	0
0_33_56_4	33	56	4	3	278	-67	-1.16857	-14	0.242558	124.619	1.15036	40.8159	0	0	-0.549431	-0.549431	0.253493	0.483209	0.362161	0	0	0
0_33_56_5	33	56	5	3	278	-66	-1.15141	-14	0.242843	123.926	1.12628	41.1002	0	0	-0.549694	-0.549694	0.263607	0.481116	0.354665	0	0	0
0_33_57_1	33	57	1	3	263	-75	-1.30565	-16	0.245023	125.757	1.14474	40.5414	0	0	-0.549839	-0.549839	0.229129	0.492696	0.377851	0	0	0
0_33_57_2	33	57	2	3	263	-74	-1.28857	-15	0.243529	124.116	1.15747	40.3983	0	0	-0.549895	-0.549895	0.260494	0.482815	0.356481	0	0	0
0_33_57_3	33	57	3	3	263	-73	-1.27147	-15	0.24328	124.353	1.14129	40.7504	0	0	-0.549866	-0.549866	0.256178	0.483883	0.359672	0	0	0
0_33_57_4	33	57	4	3	263	-72	-1.25434	-15	0.243941	123.773	1.14732	40.4311	0	0	-0.550213	-0.550213	0.265333	0.48236	0.352734	0	0	0
0_33_57_5	33	57	5	3	263	-71	-1.23719	-15	0.243711	122.906	1.12067	40.8523	0	0	-0.550174	-0.550174	0.278799	0.478439	0.34311	0	0	0
0_33_58_1	33	58	1	3	268	-75	-1.3054	-16	0.244679	126.82	1.1588	40.5382	0	0	-0.548875	-0.548875	0.211148	0.495902	0.3907	0	0	0
0_33_58_2	33	58	2	3	268	-74	-1.28832	-15	0.242995	125.376	1.17217	40.4353	0	0	-0.549311	-0.549311	0.240801	0.486785	0.371036	0	0	0
0_33_58_3	33	58	3	3	268	-73	-1.27122	-15	0.244361	124.877	1.15425	40.3609	0	0	-0.550083	-0.550083	0.246071	0.487832	0.366263	0	0	0
0_33_58_4	33	58	4	3	268	-72	-1.2541	-15	0.243819	124.247	1.14839	40.5318	0	0	-0.550002	-0.550002	0.257747	0.483909	0.358347	0	0	0
0_33_58_5	33	58	5	3	268	-71	-1.23695	-15	0.244231	123.588	1.11124	41.0628	0	0	-0.550295	-0.550295	0.266889	0.482134	0.351567	0	0	0
0_33_59_1	33	59	1	3	273	-75	-1.30554	-16	0.243253	126.113	1.16394	40.6214	0	0	-0.549006	-0.549006	0.226935	0.490457	0.380621	0	0	0
0_33_59_2	33	59	2	3	273	-74	-1.28846	-15	0.242028	124.969	1.16564	40.7237	0	0	-0.549089	-0.549089	0.249269	0.483289	0.365619	0	0	0
0_33_59_3	33	59	3	3	273	-73	-1.27136	-15	0.243783	124.369	1.16486	40.219	0	0	-0.550008	-0.550008	0.256048	0.484491	0.359477	0	0	0
0_33_59_4	33	59	4	3	273	-72	-1.25424	-15	0.242089	123.964	1.15879	40.6502	0	0	-0.549369	-0.549369	0.264939	0.47974	0.354058	0	0	0
0_33_59_5	33	59	5	3	273	-71	-1.23708	-15	0.242271	124.088	1.14045	40.9574	0	0	-0.549475	-0.549475	0.262067	0.480845	0.356038	0	0	0
0_33_60_1	33	60	1	3	278	-75	-1.30546	-16	0.244344	125.741	1.15943	40.4073	0	0	-0.549642	-0.549642	0.231227	0.491219	0.376838	0	0	0
0_33_60_2	33	60	2	3	278	-74	-1.28838	-15	0.243812	124.297	1.18756	39.8411	0	0	-0.549976	-0.549976	0.258363	0.483667	0.357922	0	0	0
0_33_60_3	33	60	3	3	278	-73	-1.27128	-15	0.243958	124.667	1.16039	40.3171	0	0	-0.549984	-0.549984	0.250675	0.486019	0.363274	0	0	0
0_33_60_4	33	60	4	3	278	-72	-1.25415	-15	0.242476	124.943	1.15752	40.7485	0	0	-0.549288	-0.549288	0.248382	0.484312	0.365883	0	0	0
0_33_60_5	33	60	5	3	278	-71	-1.237	-15	0.242983	123.935	1.128	41.043	0	0	-0.549746	-0.549746	0.26335	0.481357	0.354784	0	0	0
0_33_61_1	33	61	1	3	263	-76	-1.32283	-16	0.244795	125.785	1.13629	40.7529	0	0	-0.549744	-0.549744	0.228705	0.492497	0.378286	0	0	0
0_33_61_2	33	61	2	3	263	-77	-1.33999	-16	0.24273	124.685	1.1537	40.7162	0	0	-0.549481	-0.549481	0.252072	0.483855	0.363034	0	0	0
0_33_61_3	33	61	3	3	263	-78	-1.35712	-16	0.243376	125.241	1.163	40.4684	0	0	-0.549559	-0.549559	0.241888	0.487324	0.369906	0	0	0
0_33_61_4	33	61	4	3	263	-79	-1.37422	-16	0.240926	125.356	1.17898	40.7661	0	0	-0.548513	-0.548513	0.244897	0.48271	0.369418	0	0	0
0_33_61_5	33	61	5	3	263	-80	-1.3913	-16	0.243416	124.357	1.15521	40.4668	0	0	-0.549898	-0.549898	0.256502	0.483914	0.35938	0	0	0
0_33_62_1	33	62	1	3	268	-76	-1.32259	-16	0.24499	125.937	1.11949	41.0025	0	0	-0.549777	-0.549777	0.224231	0.494279	0.381042	0	0	0
0_33_62_2	33	62	2	3	268	-77	-1.33974	-16	0.242575	125.733	1.15759	40.818	0	0	-0.549004	-0.549004	0.234474	0.487845	0.375688	0	0	0
0_33_62_3	33	62	3	3	268	-78	-1.35687	-16	0.24255	126.153	1.17794	40.5178	0	0	-0.548742	-0.548742	0.228086	0.489108	0.38029	0	0	0
0_33_62_4	33	62	4	3	268	-79	-1.37397	-16	0.242974	125.201	1.16757	40.4538	0	0	-0.549429	-0.549429	0.243192	0.48649	0.369176	0	0	0
0_33_62_5	33	62	5	3	268	-80	-1.39105	-16	0.243467	124.904	1.15528	40.5539	0	0	-0.549603	-0.549603	0.246972	0.486068	0.366166	0	0	0
0_33_63_1	33	63	1	3	273	-76	-1.32272	-16	0.243677	126.076	1.13925	40.9899	0	0	-0.549149	-0.549149	0.225779	0.49142	0.381099	0	0	0
0_33_63_2	33	63	2	3	273	-77	-1.33988	-16	0.241971	125.367	1.15496	40.9468	0	0	-0.548911	-0.548911	0.241686	0.485231	0.370906	0	0	0
0_33_63_3	33	63	3	3	273	-78	-1.35701	-16	0.243385	125.124	1.17899	40.1636	0	0	-0.549549	-0.549549	0.244315	0.486632	0.368152	0	0	0
0_33_63_4	33	63	4	3	273	-79	-1.37412	-16	0.241634	125.504	1.18839	40.4751	0	0	-0.548697	-0.548697	0.241644	0.484393	0.371356	0	0	0
0_33_63_5	33	63	5	3	273	-80	-1.39119	-16	0.24307	123.852	1.16049	40.3933	0	0	-0.549783	-0.549783	0.265647	0.480909	0.353009	0	0	0
0_33_64_1	33	64	1	3	278	-76	-1.32264	-16	0.243832	126.01	1.12962	41.1356	0	0	-0.549153	-0.549153	0.226041	0.491519	0.380746	0	0	0
0_33_64_2	33	64	2	3	278	-77	-1.3398	-16	0.242372	125.096	1.15179	40.894	0	0	-0.549226	-0.549226	0.245787	0.484856	0.36781	0	0	0
0_33_64_3	33	64	3	3	278	-78	-1.35693	-16	0.242117	125.742	1.17082	40.707	0	0	-0.548811	-0.548811	0.236022	0.486585	0.375015	0	0	0
0_33_64_4	33	64	4	3	278	-79	-1.37403	-16	0.241481	125.474	1.17716	40.6847	0	0	-0.54872	-0.54872	0.24193	0.48432	0.371191	0	0	0
0_33_64_5	33	64	5	3	278	-80	-1.39111	-16	0.242262	124.922	1.15696	40.7911	0	0	-0.549094	-0.549094	0.248498	0.483904	0.365786	0	0	0
0_33_65_1	33	65	1	3	263	-81	-1.40844	-17	0.243917	126.206	1.15341	40.6376	0	0	-0.549242	-0.549242	0.223061	0.492715	0.382707	0	0	0
0_33_65_2	33	65	2	3	263	-82	-1.42562	-17	0.24246	125.593	1.18197	40.3907	0	0	-0.548958	-0.548958	0.238042	0.4866	0.373273	0	0	0
0_33_65_3	33	65	3	3	263	-83	-1.44277	-17	0.243493	125.665	1.18005	40.2115	0	0	-0.549351	-0.549351	0.235089	0.488862	0.37475	0	0	0
0_33_65_4	33	65	4	3	263	-84	-1.45989	-17	0.244402	124.917	1.14998	40.4608	0	0	-0.549962	-0.549962	0.245146	0.487863	0.366916	0	0	0
0_33_65_5	33	65	5	3	263	-85	-1.47698	-17	0.243889	124.872	1.12418	41.0653	0	0	-0.549836	-0.549836	0.246093	0.486934	0.366644	0	0	0
0_33_66_1	33	66	1	3	268	-81	-1.40819	-17	0.24435	126.541	1.15646	40.5284	0	0	-0.549117	-0.549117	0.216074	0.494919	0.38724	0	0	0
0_33_66_2	33	66	2	3	268	-82	-1.42537	-17	0.243491	125.52	1.18491	40.0787	0	0	-0.549477	-0.549477	0.237558	0.488481	0.372916	0	0	0
0_33_66_3	33	66	3	3	268	-83	-1.44251	-17	0.24318	126.508	1.18354	40.3247	0	0	-0.548762	-0.548762	0.220816	0.491701	0.385008	0	0	0
0_33_66_4	33	66	4	3	268	-84	-1.45963	-17	0.244204	125.217	1.14355	40.6837	0	0	-0.549837	-0.549837	0.240432	0.488729	0.370513	0	0	0
0_33_66_5	33	66	5	3	268	-85	-1.47672	-17	0.243759	124.391	1.11187	41.2464	0	0	-0.549973	-0.549973	0.253958	0.484917	0.361072	0	0	0
0_33_67_1	33	67	1	3	273	-81	-1.40833	-17	0.242403	125.886	1.15183	41.0104	0	0	-0.548813	-0.548813	0.232115	0.487984	0.377526	0	0	0
0_33_67_2	33	67	2	3	273	-82	-1.42551	-17	0.241597	125.275	1.1803	40.5723	0	0	-0.548852	-0.548852	0.245139	0.483768	0.368796	0	0	0
0_33_67_3	33	67	3	3	273	-83	-1.44266	-17	0.243271	125.3	1.18176	40.1584	0	0	-0.549506	-0.549506	0.241708	0.48719	0.370114	0	0	0
0_33_67_4	33	67	4	3	273	-84	-1.45978	-17	0.241774	125.026	1.14616	41.1599	0	0	-0.548928	-0.548928	0.247935	0.4832	0.366721	0	0	0
0_33_67_5	33	67	5	3	273	-85	-1.47687	-17	0.243058	123.708	1.10329	41.4692	0	0	-0.549831	-0.549831	0.266132	0.480774	0.352754	0	0	0
0_33_68_4	33	68	4	3	278	-84	-1.45969	-17	0.242336	125.202	1.14189	41.1293	0	0	-0.549098	-0.549098	0.24381	0.485084	0.369302	0	0	0
0_34_1_1	34	1	1	3	238	5	0.0857066	1	0.24313	125.417	1.17879	40.3571	0	0	-0.549194	-0.549194	0.240472	0.486581	0.371336	0	0	0
0_34_1_2	34	1	2	3	238	4	0.0672106	1	0.242461	125.414	1.1716	40.223	0	0	-0.549507	-0.549507	0.236933	0.489393	0.372688	0	0	0
0_34_1_3	34	1	3	3	238	3	0.0486937	1	0.242558	124.921	1.17839	40.3509	0	0	-0.549259	-0.549259	0.24922	0.484078	0.36522	0	0	0
0_34_1_4	34	1	4	3	238	2	0.0301612	1	0.241919	124.176	1.18002	40.4735	0	0	-0.549008	-0.549008	0.263409	0.478951	0.355654	0	0	0
0_34_1_5	34	1	5	3	238	1	0.011618	1	0.241178	123.656	1.17153	40.689	0	0	-0.548799	-0.548799	0.272149	0.475865	0.349584	0	0	0
0_34_2_1	34	2	1	3	233	5	0.0856947	1	0.242311	125.706	1.19391	40.2898	0	0	-0.548833	-0.548833	0.2376	0.486113	0.373954	0	0	0
0_34_2_2	34	2	2	3	233	4	0.0672012	1	0.242387	124.903	1.18441	40.0877	0	0	-0.549565	-0.549565	0.24855	0.485362	0.365218	0	0	0
0_34_2_3	34	2	3	3	233	3	0.048687	1	0.242632	124.397	1.16131	40.5697	0	0	-0.549444	-0.549444	0.25724	0.48227	0.359378	0	0	0
0_34_2_4	34	2	4	3	233	2	0.030157	1	0.241689	124.599	1.19995	40.1527	0	0	-0.548999	-0.548999	0.257189	0.480654	0.360156	0	0	0
0_34_2_5	34	2	5	3	233	1	0.0116164	1	0.241789	123.719	1.17581	40.4922	0	0	-0.549074	-0.549074	0.270683	0.47711	0.350355	0	0	0
0_34_3_1	34	3	1	3	228	5	0.0857208	1	0.242903	124.903	1.18268	40.1755	0	0	-0.549492	-0.549492	0.249143	0.484803	0.365038	0	0	0
0_34_3_2	34	3	2	3	228	4	0.0672217	1	0.240922	125.003	1.20768	40.2605	0	0	-0.548522	-0.548522	0.252006	0.480618	0.36442	0	0	0
0_34_3_3	34	3	3	3	228	3	0.0487018	1	0.241779	124.731	1.18923	40.3751	0	0	-0.548944	-0.548944	0.254702	0.4812	0.361987	0	0	0
0_34_3_4	34	3	4	3	228	2	0.0301662	1	0.241533	124.002	1.18332	40.4094	0	0	-0.54899	-0.54899	0.266417	0.478055	0.353508	0	0	0
0_34_3_5	34	3	5	3	228	1	0.01162	1	0.241863	123.236	1.18448	40.2108	0	0	-0.549161	-0.549161	0.277952	0.475562	0.344807	0	0	0
0_34_4_1	34	4	1	3	223	5	0.0857244	1	0.243773	125.068	1.1809	40.0771	0	0	-0.549739	-0.549739	0.245232	0.486823	0.367423	0	0	0
0_34_4_2	34	4	2	3	223	4	0.0672245	1	0.241579	125.004	1.20206	40.1855	0	0	-0.54886	-0.54886	0.250633	0.482146	0.364942	0	0	0
0_34_4_3	34	4	3	3	223	3	0.0487039	1	0.241936	125.001	1.19645	40.2178	0	0	-0.54897	-0.54897	0.250038	0.482707	0.365195	0	0	0
0_34_4_4	34	4	4	3	223	2	0.0301675	1	0.241907	123.941	1.20117	39.9628	0	0	-0.549232	-0.549232	0.267117	0.478705	0.352642	0	0	0
0_34_4_5	34	4	5	3	223	1	0.0116205	1	0.24181	123.647	1.17738	40.4134	0	0	-0.549132	-0.549132	0.271557	0.477103	0.349604	0	0	0
0_34_5_1	34	5	1	3	238	10	0.17301	2	0.243058	125.765	1.19081	40.0831	0	0	-0.549207	-0.549207	0.234054	0.488753	0.375607	0	0	0
