#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323702:7234,488:488,09/29/18 12:05:47,STABLE BEAMS,6500,176757.419626658,172705.077437753,21.2,HFET
323702:7234,489:489,09/29/18 12:06:10,STABLE BEAMS,6500,176654.262600002,172611.185535195,21.2,HFET
323702:7234,490:490,09/29/18 12:06:34,STABLE BEAMS,6500,176505.030361617,172470.524105711,21.2,HFET
323702:7234,491:491,09/29/18 12:06:57,STABLE BEAMS,6500,176327.319817959,172282.114278697,21.2,HFET
323702:7234,492:492,09/29/18 12:07:20,STABLE BEAMS,6500,176187.341321456,172179.651567238,21.2,HFET
323702:7234,493:493,09/29/18 12:07:43,STABLE BEAMS,6500,176033.647254267,172020.767209400,21.1,HFET
323702:7234,494:494,09/29/18 12:08:07,STABLE BEAMS,6500,175938.628512292,171919.351661844,21.1,HFET
323702:7234,495:495,09/29/18 12:08:30,STABLE BEAMS,6500,175822.336407984,171816.980008115,21.1,HFET
323702:7234,496:496,09/29/18 12:08:53,STABLE BEAMS,6500,175681.322129794,171672.881149298,21.1,HFET
323702:7234,497:497,09/29/18 12:09:17,STABLE BEAMS,6500,176853.610736916,170297.966326958,21.1,HFET
323702:7234,498:498,09/29/18 12:09:40,STABLE BEAMS,6500,183115.195587826,178772.743468942,21.6,HFET
323702:7234,499:499,09/29/18 12:10:03,STABLE BEAMS,6500,185145.179724751,180732.567624371,22.2,HFET
323702:7234,500:500,09/29/18 12:10:27,STABLE BEAMS,6500,184887.566022413,180441.000770701,22.2,HFET
323702:7234,501:501,09/29/18 12:10:50,STABLE BEAMS,6500,184649.040296870,180225.045980152,22.2,HFET
323702:7234,502:502,09/29/18 12:11:13,STABLE BEAMS,6500,184452.514949607,180046.572828000,22.1,HFET
323702:7234,503:503,09/29/18 12:11:37,STABLE BEAMS,6500,184270.866159097,179878.343670550,22.1,HFET
323702:7234,504:504,09/29/18 12:12:00,STABLE BEAMS,6500,184173.388858393,179781.389951797,22.1,HFET
323702:7234,505:505,09/29/18 12:12:23,STABLE BEAMS,6500,184020.286666454,179623.825931054,22.1,HFET
323702:7234,506:506,09/29/18 12:12:47,STABLE BEAMS,6500,183863.348667609,179491.712546039,22.1,HFET
323702:7234,507:507,09/29/18 12:13:10,STABLE BEAMS,6500,183685.660888384,179322.276873657,22.1,HFET
323702:7234,508:508,09/29/18 12:13:33,STABLE BEAMS,6500,183565.954119175,179195.957036757,22.0,HFET
323702:7234,509:509,09/29/18 12:13:57,STABLE BEAMS,6500,183439.292815785,179085.435716132,22.0,HFET
323702:7234,510:510,09/29/18 12:14:20,STABLE BEAMS,6500,183238.499137397,178902.352766363,22.0,HFET
323702:7234,511:511,09/29/18 12:14:43,STABLE BEAMS,6500,183066.616288503,178723.208063447,22.0,HFET
323702:7234,512:512,09/29/18 12:15:06,STABLE BEAMS,6500,182912.626283689,178578.915706952,22.0,HFET
323702:7234,513:513,09/29/18 12:15:30,STABLE BEAMS,6500,182725.138416198,178401.171016644,21.9,HFET
323702:7234,514:514,09/29/18 12:15:53,STABLE BEAMS,6500,182578.603763085,178264.686860556,21.9,HFET
323702:7234,515:515,09/29/18 12:16:16,STABLE BEAMS,6500,182585.319270724,178261.864070905,21.9,HFET
323702:7234,516:516,09/29/18 12:16:40,STABLE BEAMS,6500,182102.508418172,177810.798219715,21.9,HFET
323702:7234,517:517,09/29/18 12:17:03,STABLE BEAMS,6500,182101.153934428,172505.501656513,21.9,HFET
323702:7234,518:518,09/29/18 12:17:26,STABLE BEAMS,6500,181466.811635791,177207.996042546,21.8,HFET
323702:7234,519:519,09/29/18 12:17:50,STABLE BEAMS,6500,177374.768276305,173273.402881639,20.9,HFET
323702:7234,520:520,09/29/18 12:18:13,STABLE BEAMS,6500,176731.354351248,172666.912866377,21.8,HFET
323702:7234,521:521,09/29/18 12:18:36,STABLE BEAMS,6500,172219.011271329,168357.036650648,21.8,HFET
323702:7234,522:522,09/29/18 12:18:59,STABLE BEAMS,6500,173725.743541059,169792.926005901,21.7,HFET
323702:7234,523:523,09/29/18 12:19:23,STABLE BEAMS,6500,178762.852322946,174587.616344258,19.9,HFET
323702:7234,524:524,09/29/18 12:19:46,STABLE BEAMS,6500,180747.728736530,176520.794731243,21.6,HFET
323702:7234,525:525,09/29/18 12:20:09,STABLE BEAMS,6500,181069.447081275,176821.444593550,21.8,HFET
323702:7234,526:526,09/29/18 12:20:33,STABLE BEAMS,6500,180992.901676414,176760.674940530,21.7,HFET
323702:7234,527:527,09/29/18 12:20:56,STABLE BEAMS,6500,180532.673141073,173777.748887500,21.7,HFET
323702:7234,528:528,09/29/18 12:21:19,STABLE BEAMS,6500,180447.340665200,176218.699327462,21.7,HFET
323702:7234,529:529,09/29/18 12:21:43,STABLE BEAMS,6500,180346.312112999,176119.389489928,21.6,HFET
323702:7234,530:530,09/29/18 12:22:06,STABLE BEAMS,6500,180178.834181827,175961.438473830,21.6,HFET
323702:7234,531:531,09/29/18 12:22:29,STABLE BEAMS,6500,180053.561508830,175798.524811409,21.6,HFET
323702:7234,532:532,09/29/18 12:22:53,STABLE BEAMS,6500,179893.766573685,175703.585744948,21.6,HFET
323702:7234,533:533,09/29/18 12:23:16,STABLE BEAMS,6500,179379.893652752,175213.706536051,21.6,HFET
323702:7234,534:534,09/29/18 12:23:39,STABLE BEAMS,6500,179267.756057407,175102.900660017,21.5,HFET
323702:7234,535:535,09/29/18 12:24:03,STABLE BEAMS,6500,179210.674242480,175052.705085974,21.5,HFET
323702:7234,536:536,09/29/18 12:24:26,STABLE BEAMS,6500,179190.743981675,175034.152073346,21.5,HFET
323702:7234,537:537,09/29/18 12:24:49,STABLE BEAMS,6500,178726.474759535,174583.211426536,21.5,HFET
323702:7234,538:538,09/29/18 12:25:13,STABLE BEAMS,6500,178893.907161842,174718.580125423,21.5,HFET
323702:7234,539:539,09/29/18 12:25:36,STABLE BEAMS,6500,178597.969537099,174439.818265132,21.4,HFET
323702:7234,540:540,09/29/18 12:25:59,STABLE BEAMS,6500,178423.582600611,174295.867375127,21.4,HFET
323702:7234,541:541,09/29/18 12:26:22,STABLE BEAMS,6500,178334.448464481,174208.850331236,21.4,HFET
323702:7234,542:542,09/29/18 12:26:46,STABLE BEAMS,6500,178277.992671453,174140.261095593,21.4,HFET
323702:7234,543:543,09/29/18 12:27:09,STABLE BEAMS,6500,178073.374568376,173950.747193595,21.4,HFET
323702:7234,544:544,09/29/18 12:27:32,STABLE BEAMS,6500,177975.908649889,173853.053630780,21.4,HFET
323702:7234,545:545,09/29/18 12:27:56,STABLE BEAMS,6500,177914.478828322,173796.575073320,21.4,HFET
323702:7234,546:546,09/29/18 12:28:19,STABLE BEAMS,6500,177775.661317885,173673.248759316,21.3,HFET
323702:7234,547:547,09/29/18 12:28:42,STABLE BEAMS,6500,177614.841983269,165648.251278076,21.3,HFET
323702:7234,548:548,09/29/18 12:29:06,STABLE BEAMS,6500,177464.551198765,173369.480169734,21.3,HFET
323702:7234,549:549,09/29/18 12:29:29,STABLE BEAMS,6500,177290.744755310,170529.491989454,21.3,HFET
323702:7234,550:550,09/29/18 12:29:52,STABLE BEAMS,6500,177186.551946968,173109.931490618,21.3,HFET
323702:7234,551:551,09/29/18 12:30:15,STABLE BEAMS,6500,176962.959689258,172899.656426021,21.3,HFET
323702:7234,552:552,09/29/18 12:30:39,STABLE BEAMS,6500,176830.493455537,172767.474747708,21.2,HFET
323702:7234,553:553,09/29/18 12:31:02,STABLE BEAMS,6500,176557.479614495,172508.859410332,21.2,HFET
323702:7234,554:554,09/29/18 12:31:25,STABLE BEAMS,6500,176506.919809529,169977.443114928,21.2,HFET
323702:7234,555:555,09/29/18 12:31:49,STABLE BEAMS,6500,176472.864218251,172435.865256967,21.2,HFET
323702:7234,556:556,09/29/18 12:32:12,STABLE BEAMS,6500,176378.118649468,172330.955368996,21.2,HFET
323702:7234,557:557,09/29/18 12:32:35,STABLE BEAMS,6500,176013.557642434,171964.140683127,21.1,HFET
323702:7234,558:558,09/29/18 12:32:59,STABLE BEAMS,6500,175924.810501660,171898.192121674,21.1,HFET
323702:7234,559:559,09/29/18 12:33:22,STABLE BEAMS,6500,175936.807357678,171912.989002912,21.1,HFET
323702:7234,560:560,09/29/18 12:33:45,STABLE BEAMS,6500,175727.511163687,171701.074899163,21.1,HFET
323702:7234,561:561,09/29/18 12:34:09,STABLE BEAMS,6500,175634.063167566,171625.872595829,21.1,HFET
323702:7234,562:562,09/29/18 12:34:32,STABLE BEAMS,6500,175505.159567558,171501.487735706,21.1,HFET
323702:7234,563:563,09/29/18 12:34:55,STABLE BEAMS,6500,175555.264083870,171543.271851877,21.0,HFET
323702:7234,564:564,09/29/18 12:35:19,STABLE BEAMS,6500,175242.264516839,171230.818631230,21.1,HFET
323702:7234,565:565,09/29/18 12:35:42,STABLE BEAMS,6500,175166.527249337,168736.064454646,21.0,HFET
323702:7234,566:566,09/29/18 12:36:05,STABLE BEAMS,6500,175002.680245177,170772.001490715,21.0,HFET
323702:7234,567:567,09/29/18 12:36:28,STABLE BEAMS,6500,174828.839655073,170864.117767524,21.0,HFET
323702:7234,568:568,09/29/18 12:36:52,STABLE BEAMS,6500,174710.248343065,170734.588145617,21.0,HFET
323702:7234,569:569,09/29/18 12:37:15,STABLE BEAMS,6500,174551.124958684,170597.307234386,21.0,HFET
323702:7234,570:570,09/29/18 12:37:38,STABLE BEAMS,6500,174383.430765402,170435.338295920,20.9,HFET
323702:7234,571:571,09/29/18 12:38:02,STABLE BEAMS,6500,174312.269148867,170362.287231474,20.9,HFET
323702:7234,572:572,09/29/18 12:38:25,STABLE BEAMS,6500,174155.342532239,170223.230694494,20.9,HFET
323702:7234,573:573,09/29/18 12:38:48,STABLE BEAMS,6500,174002.718393386,170074.305775950,20.9,HFET
323702:7234,574:574,09/29/18 12:39:12,STABLE BEAMS,6500,173847.783664617,169920.008451296,20.9,HFET
323702:7234,575:575,09/29/18 12:39:35,STABLE BEAMS,6500,173764.727632011,169842.689055723,20.9,HFET
323702:7234,576:576,09/29/18 12:39:58,STABLE BEAMS,6500,173666.658456058,164679.966134349,20.9,HFET
323702:7234,577:577,09/29/18 12:40:22,STABLE BEAMS,6500,173553.564754540,169638.822178924,20.8,HFET
323702:7234,578:578,09/29/18 12:40:45,STABLE BEAMS,6500,173419.174926258,169499.424175454,20.8,HFET
323702:7234,579:579,09/29/18 12:41:08,STABLE BEAMS,6500,173278.411056827,169375.699483879,20.8,HFET
323702:7234,580:580,09/29/18 12:41:32,STABLE BEAMS,6500,173151.943251115,169244.769849363,20.8,HFET
323702:7234,581:581,09/29/18 12:41:55,STABLE BEAMS,6500,173016.699756607,169124.767142529,20.8,HFET
323702:7234,582:582,09/29/18 12:42:18,STABLE BEAMS,6500,172855.220253445,168959.076219322,20.8,HFET
323702:7234,583:583,09/29/18 12:42:41,STABLE BEAMS,6500,172778.151266632,168892.034965102,20.7,HFET
323702:7234,584:584,09/29/18 12:43:05,STABLE BEAMS,6500,172593.508953225,168717.773232993,20.7,HFET
323702:7234,585:585,09/29/18 12:43:28,STABLE BEAMS,6500,172503.361799841,168634.091178489,20.7,HFET
323702:7234,586:586,09/29/18 12:43:51,STABLE BEAMS,6500,172346.696974189,168469.936854487,20.7,HFET
323702:7234,587:587,09/29/18 12:44:15,STABLE BEAMS,6500,172196.861478338,165932.476602209,20.7,HFET
323702:7234,588:588,09/29/18 12:44:38,STABLE BEAMS,6500,172027.858330177,168157.540544922,20.7,HFET
323702:7234,589:589,09/29/18 12:45:01,STABLE BEAMS,6500,171889.154641904,168037.606131387,20.6,HFET
323702:7234,590:590,09/29/18 12:45:25,STABLE BEAMS,6500,171694.530124770,167857.300442404,20.6,HFET
323702:7234,591:591,09/29/18 12:45:48,STABLE BEAMS,6500,171574.948559941,167734.292830458,20.6,HFET
323702:7234,592:592,09/29/18 12:46:11,STABLE BEAMS,6500,171427.503329521,167591.332193274,20.6,HFET
323702:7234,593:593,09/29/18 12:46:35,STABLE BEAMS,6500,171297.666387773,167471.705099580,20.6,HFET
323702:7234,594:594,09/29/18 12:46:58,STABLE BEAMS,6500,171199.346803060,167385.917335053,20.6,HFET
323702:7234,595:595,09/29/18 12:47:21,STABLE BEAMS,6500,171101.869502356,167295.041719824,20.5,HFET
323702:7234,596:596,09/29/18 12:47:45,STABLE BEAMS,6500,170978.577335002,167162.928334809,20.5,HFET
323702:7234,597:597,09/29/18 12:48:08,STABLE BEAMS,6500,170977.848873156,164769.191328210,20.5,HFET
323702:7234,598:598,09/29/18 12:48:31,STABLE BEAMS,6500,170819.579155000,167005.922042667,20.5,HFET
323702:7234,599:599,09/29/18 12:48:54,STABLE BEAMS,6500,170703.935837024,166903.186158016,20.5,HFET
323702:7234,600:600,09/29/18 12:49:18,STABLE BEAMS,6500,170376.492237462,166581.615782083,20.5,HFET
323702:7234,601:601,09/29/18 12:49:41,STABLE BEAMS,6500,170497.644548145,166693.366382073,20.4,HFET
323702:7234,602:602,09/29/18 12:50:04,STABLE BEAMS,6500,170426.562607125,166626.097483525,20.5,HFET
323702:7234,603:603,09/29/18 12:50:28,STABLE BEAMS,6500,170238.460099952,166454.840656530,20.4,HFET
323702:7234,604:604,09/29/18 12:50:51,STABLE BEAMS,6500,170100.416580226,166319.050815638,20.4,HFET
323702:7234,605:605,09/29/18 12:51:14,STABLE BEAMS,6500,169925.460532921,166153.997296546,20.4,HFET
323702:7234,606:606,09/29/18 12:51:38,STABLE BEAMS,6500,169753.076866508,165982.899820579,20.4,HFET
323702:7234,607:607,09/29/18 12:52:01,STABLE BEAMS,6500,169622.648049511,165868.280902073,20.4,HFET
323702:7234,608:608,09/29/18 12:52:24,STABLE BEAMS,6500,169543.040828455,165784.803727462,20.4,HFET
323702:7234,609:609,09/29/18 12:52:48,STABLE BEAMS,6500,169237.507995340,165496.719831991,20.3,HFET
323702:7234,610:610,09/29/18 12:53:11,STABLE BEAMS,6500,169152.266577198,165415.587393946,20.3,HFET
323702:7234,611:611,09/29/18 12:53:34,STABLE BEAMS,6500,169080.478938765,165347.601415770,20.3,HFET
323702:7234,612:612,09/29/18 12:53:57,STABLE BEAMS,6500,169003.774182875,165277.077203350,20.3,HFET
323702:7234,613:613,09/29/18 12:54:21,STABLE BEAMS,6500,168687.530684188,164973.900489017,20.3,HFET
323702:7234,614:614,09/29/18 12:54:44,STABLE BEAMS,6500,169001.611561771,165261.005513884,20.3,HFET
323702:7234,615:615,09/29/18 12:55:07,STABLE BEAMS,6500,168746.399507079,165005.019468481,20.3,HFET
323702:7234,616:616,09/29/18 12:55:31,STABLE BEAMS,6500,168708.234935703,164982.368857972,20.3,HFET
323702:7234,617:617,09/29/18 12:55:54,STABLE BEAMS,6500,168429.643808657,164724.925888878,20.2,HFET
323702:7234,618:618,09/29/18 12:56:17,STABLE BEAMS,6500,168310.779323457,164602.441858883,20.2,HFET
323702:7234,619:619,09/29/18 12:56:41,STABLE BEAMS,6500,168190.970114301,164490.998578735,20.2,HFET
323702:7234,620:620,09/29/18 12:57:04,STABLE BEAMS,6500,168153.363271526,164465.741440684,20.2,HFET
323702:7234,621:621,09/29/18 12:57:27,STABLE BEAMS,6500,168029.558904437,161852.566685338,20.2,HFET
323702:7234,622:622,09/29/18 12:57:51,STABLE BEAMS,6500,167910.159455069,92404.155825032,20.2,HFET
323702:7234,623:623,09/29/18 12:58:14,STABLE BEAMS,6500,167755.213344084,164054.740990998,20.1,HFET
323702:7234,624:624,09/29/18 12:58:37,STABLE BEAMS,6500,167604.080275571,163910.938069806,20.1,HFET
323702:7234,625:625,09/29/18 12:59:01,STABLE BEAMS,6500,167489.984939016,163801.486677516,20.1,HFET
323702:7234,626:626,09/29/18 12:59:24,STABLE BEAMS,6500,167398.893061677,163738.178790254,20.1,HFET
323702:7234,627:627,09/29/18 12:59:47,STABLE BEAMS,6500,167253.917772202,161058.566038152,20.1,HFET
323702:7234,628:628,09/29/18 13:00:10,STABLE BEAMS,6500,167147.846898164,163480.360208021,20.1,HFET
323702:7234,629:629,09/29/18 13:00:34,STABLE BEAMS,6500,166952.687416862,163305.506600663,20.0,HFET
323702:7234,630:630,09/29/18 13:00:57,STABLE BEAMS,6500,166875.880221025,163229.222986777,20.0,HFET
323702:7234,631:631,09/29/18 13:01:20,STABLE BEAMS,6500,166798.355945559,163151.402773686,20.0,HFET
323702:7234,632:632,09/29/18 13:01:44,STABLE BEAMS,6500,166683.623204889,163046.595325662,20.0,HFET
323702:7234,633:633,09/29/18 13:02:07,STABLE BEAMS,6500,166546.046356032,162914.242914103,20.0,HFET
323702:7234,634:634,09/29/18 13:02:30,STABLE BEAMS,6500,166427.420897376,162798.497156180,20.0,HFET
323702:7234,635:635,09/29/18 13:02:54,STABLE BEAMS,6500,166287.271667627,162650.869810298,20.0,HFET
323702:7234,636:636,09/29/18 13:03:17,STABLE BEAMS,6500,166124.608413966,162510.629522819,19.9,HFET
323702:7234,637:637,09/29/18 13:03:40,STABLE BEAMS,6500,165999.552003079,160074.061236146,19.9,HFET
323702:7234,638:638,09/29/18 13:04:04,STABLE BEAMS,6500,165858.355609427,162257.898791289,19.9,HFET
323702:7234,639:639,09/29/18 13:04:27,STABLE BEAMS,6500,165775.003639197,161938.399978730,19.9,HFET
323702:7234,640:640,09/29/18 13:04:50,STABLE BEAMS,6500,165663.628652346,162072.061345166,19.9,HFET
323702:7234,641:641,09/29/18 13:05:13,STABLE BEAMS,6500,165548.406476374,161960.424567340,19.9,HFET
323702:7234,642:642,09/29/18 13:05:37,STABLE BEAMS,6500,165422.701279157,161833.376268595,19.9,HFET
323702:7234,643:643,09/29/18 13:06:00,STABLE BEAMS,6500,165307.672600862,159415.258554603,19.8,HFET
323702:7234,644:644,09/29/18 13:06:23,STABLE BEAMS,6500,165214.486395717,161636.543601492,19.8,HFET
323702:7234,645:645,09/29/18 13:06:47,STABLE BEAMS,6500,165072.527393571,161504.657860803,19.8,HFET
323702:7234,646:646,09/29/18 13:07:10,STABLE BEAMS,6500,164971.100463799,161395.377201759,19.8,HFET
323702:7234,647:647,09/29/18 13:07:33,STABLE BEAMS,6500,164846.567634863,161277.548498246,19.8,HFET
323702:7234,648:648,09/29/18 13:07:57,STABLE BEAMS,6500,164764.285592969,161195.095723106,19.8,HFET
323702:7234,649:649,09/29/18 13:08:20,STABLE BEAMS,6500,164643.827597482,161087.180930021,19.8,HFET
323702:7234,650:650,09/29/18 13:08:43,STABLE BEAMS,6500,164548.706415560,160989.271105097,19.8,HFET
323702:7234,651:651,09/29/18 13:09:07,STABLE BEAMS,6500,164425.573599234,160882.631120242,19.7,HFET
323702:7234,652:652,09/29/18 13:09:30,STABLE BEAMS,6500,164328.005240799,160772.098417401,19.7,HFET
323702:7234,653:653,09/29/18 13:09:53,STABLE BEAMS,6500,164215.321299070,158380.205329847,19.7,HFET
323702:7234,654:654,09/29/18 13:10:17,STABLE BEAMS,6500,164126.244074022,160590.995973274,19.7,HFET
323702:7234,655:655,09/29/18 13:10:40,STABLE BEAMS,6500,163992.969702941,160441.832028187,19.7,HFET
323702:7234,656:656,09/29/18 13:11:03,STABLE BEAMS,6500,163890.427315968,160370.488296192,19.7,HFET
323702:7234,657:657,09/29/18 13:11:26,STABLE BEAMS,6500,163724.383544054,160202.350196472,19.7,HFET
323702:7234,658:658,09/29/18 13:11:50,STABLE BEAMS,6500,163579.305814632,160065.672542706,19.6,HFET
323702:7234,659:659,09/29/18 13:12:13,STABLE BEAMS,6500,163436.208590852,159931.863207457,19.6,HFET
323702:7234,660:660,09/29/18 13:12:36,STABLE BEAMS,6500,163354.040371121,159847.498219973,19.6,HFET
323702:7234,661:661,09/29/18 13:13:00,STABLE BEAMS,6500,163229.257133426,159723.875968344,19.6,HFET
323702:7234,662:662,09/29/18 13:13:23,STABLE BEAMS,6500,163141.614067637,159639.249189884,19.6,HFET
323702:7234,663:663,09/29/18 13:13:46,STABLE BEAMS,6500,163067.436163773,159569.931492396,19.6,HFET
323702:7234,664:664,09/29/18 13:14:10,STABLE BEAMS,6500,162957.984771484,157181.031927739,19.6,HFET
323702:7234,665:665,09/29/18 13:14:33,STABLE BEAMS,6500,162844.822776669,159364.960540613,19.6,HFET
323702:7234,666:666,09/29/18 13:14:56,STABLE BEAMS,6500,162699.653989516,159215.705537795,19.5,HFET
323702:7234,667:667,09/29/18 13:15:20,STABLE BEAMS,6500,162596.440051778,159103.237858176,19.5,HFET
323702:7234,668:668,09/29/18 13:15:43,STABLE BEAMS,6500,162451.954197606,158973.196036534,19.5,HFET
323702:7234,669:669,09/29/18 13:16:06,STABLE BEAMS,6500,162380.508025663,158914.190627047,19.5,HFET
323702:7234,670:670,09/29/18 13:16:29,STABLE BEAMS,6500,162248.417405081,158785.537435798,19.5,HFET
323702:7234,671:671,09/29/18 13:16:53,STABLE BEAMS,6500,162083.067948364,158630.136036159,19.5,HFET
323702:7234,672:672,09/29/18 13:17:16,STABLE BEAMS,6500,161981.880045134,158519.102515799,19.4,HFET
323702:7234,673:673,09/29/18 13:17:39,STABLE BEAMS,6500,161874.716478328,158428.010638460,19.4,HFET
323702:7234,674:674,09/29/18 13:18:03,STABLE BEAMS,6500,161735.261563776,158276.285694697,19.4,HFET
323702:7234,675:675,09/29/18 13:18:26,STABLE BEAMS,6500,161574.647109055,155877.734010587,19.4,HFET
323702:7234,676:676,09/29/18 13:18:49,STABLE BEAMS,6500,161486.309728069,158051.771477464,19.4,HFET
323702:7234,677:677,09/29/18 13:19:13,STABLE BEAMS,6500,161387.785263462,157950.492516504,19.4,HFET
323702:7234,678:678,09/29/18 13:19:36,STABLE BEAMS,6500,161281.327394069,157859.639665708,19.4,HFET
323702:7234,679:679,09/29/18 13:19:59,STABLE BEAMS,6500,161142.953790069,157719.718080286,19.3,HFET
323702:7234,680:680,09/29/18 13:20:23,STABLE BEAMS,6500,161013.822545734,157596.016153143,19.3,HFET
323702:7234,681:681,09/29/18 13:20:46,STABLE BEAMS,6500,160913.590748677,157441.218010970,19.3,HFET
323702:7234,682:682,09/29/18 13:21:09,STABLE BEAMS,6500,160832.230666305,157424.315419711,19.3,HFET
323702:7234,683:683,09/29/18 13:21:33,STABLE BEAMS,6500,160631.197961374,157221.313591353,19.3,HFET
323702:7234,684:684,09/29/18 13:21:56,STABLE BEAMS,6500,160309.582056576,156924.135305030,19.3,HFET
323702:7234,685:685,09/29/18 13:22:19,STABLE BEAMS,6500,160240.412327901,156859.620902836,19.2,HFET
323702:7234,686:686,09/29/18 13:22:42,STABLE BEAMS,6500,160222.496719387,154361.782145624,19.2,HFET
323702:7234,687:687,09/29/18 13:23:06,STABLE BEAMS,6500,160146.509043126,156766.104613417,19.2,HFET
323702:7234,688:688,09/29/18 13:23:29,STABLE BEAMS,6500,160070.430309135,156685.848606030,19.2,HFET
323702:7234,689:689,09/29/18 13:23:52,STABLE BEAMS,6500,159940.229136464,156551.322191151,19.2,HFET
323702:7234,690:690,09/29/18 13:24:16,STABLE BEAMS,6500,159822.366286302,156439.104920292,19.2,HFET
323702:7234,691:691,09/29/18 13:24:39,STABLE BEAMS,6500,159731.684168751,156338.656861124,19.2,HFET
323702:7234,692:692,09/29/18 13:25:02,STABLE BEAMS,6500,159604.009848107,156240.678742902,19.2,HFET
323702:7234,693:693,09/29/18 13:25:26,STABLE BEAMS,6500,159407.518647494,156055.376260947,19.1,HFET
323702:7234,694:694,09/29/18 13:25:49,STABLE BEAMS,6500,159182.810932583,155827.117294540,19.1,HFET
323702:7234,695:695,09/29/18 13:26:12,STABLE BEAMS,6500,159022.276153376,155685.124145745,19.1,HFET
323702:7234,696:696,09/29/18 13:26:36,STABLE BEAMS,6500,158917.229678809,155583.196398453,19.1,HFET
323702:7234,697:697,09/29/18 13:26:59,STABLE BEAMS,6500,158801.870916241,150825.395823242,19.1,HFET
323702:7234,698:698,09/29/18 13:27:22,STABLE BEAMS,6500,158745.904558515,153000.867449378,19.1,HFET
323702:7234,699:699,09/29/18 13:27:46,STABLE BEAMS,6500,158656.292369300,155327.324175214,19.0,HFET
323702:7234,700:700,09/29/18 13:28:09,STABLE BEAMS,6500,158627.734388512,155304.457302594,19.0,HFET
323702:7234,701:701,09/29/18 13:28:32,STABLE BEAMS,6500,158530.416438837,155201.254747073,19.0,HFET
323702:7234,702:702,09/29/18 13:28:55,STABLE BEAMS,6500,158503.497497202,155181.688717191,19.0,HFET
323702:7234,703:703,09/29/18 13:29:19,STABLE BEAMS,6500,158441.350596006,155124.106084746,19.0,HFET
323702:7234,704:704,09/29/18 13:29:42,STABLE BEAMS,6500,158338.557800273,155020.061245216,19.0,HFET
323702:7234,705:705,09/29/18 13:30:05,STABLE BEAMS,6500,158136.864926794,154829.887174670,19.0,HFET
323702:7234,706:706,09/29/18 13:30:29,STABLE BEAMS,6500,157989.818073946,154682.191535490,19.0,HFET
323702:7234,707:707,09/29/18 13:30:52,STABLE BEAMS,6500,157796.456982825,154496.319942719,18.9,HFET
323702:7234,708:708,09/29/18 13:31:15,STABLE BEAMS,6500,157728.209213673,152223.291340365,18.9,HFET
323702:7234,709:709,09/29/18 13:31:39,STABLE BEAMS,6500,157596.664939475,154310.528025462,18.9,HFET
323702:7234,710:710,09/29/18 13:32:02,STABLE BEAMS,6500,157508.054385297,154221.985764582,18.9,HFET
323702:7234,711:711,09/29/18 13:32:25,STABLE BEAMS,6500,157399.217632689,154115.152282050,18.9,HFET
323702:7234,712:712,09/29/18 13:32:49,STABLE BEAMS,6500,157255.733413554,153977.598197626,18.9,HFET
323702:7234,713:713,09/29/18 13:33:12,STABLE BEAMS,6500,157117.587453881,153848.125486801,18.9,HFET
323702:7234,714:714,09/29/18 13:33:35,STABLE BEAMS,6500,156994.739192964,153727.280495959,18.9,HFET
323702:7234,715:715,09/29/18 13:33:59,STABLE BEAMS,6500,156939.637883680,153682.206919267,18.8,HFET
323702:7234,716:716,09/29/18 13:34:22,STABLE BEAMS,6500,156854.316790023,151390.898477477,18.8,HFET
323702:7234,717:717,09/29/18 13:34:45,STABLE BEAMS,6500,156824.768556414,153565.823757229,18.8,HFET
323702:7234,718:718,09/29/18 13:35:08,STABLE BEAMS,6500,156798.714663220,153539.735717386,18.8,HFET
323702:7234,719:719,09/29/18 13:35:32,STABLE BEAMS,6500,156669.628947751,153411.594725872,18.8,HFET
323702:7234,720:720,09/29/18 13:35:55,STABLE BEAMS,6500,156600.618570104,153132.218225898,18.8,HFET
323702:7234,721:721,09/29/18 13:36:18,STABLE BEAMS,6500,156473.456449195,153223.560511997,18.8,HFET
323702:7234,722:722,09/29/18 13:36:42,STABLE BEAMS,6500,156390.286594426,153132.252372547,18.8,HFET
323702:7234,723:723,09/29/18 13:37:05,STABLE BEAMS,6500,156239.392552456,153002.859337237,18.8,HFET
323702:7234,724:724,09/29/18 13:37:28,STABLE BEAMS,6500,156110.329601419,152862.209289969,18.7,HFET
323702:7234,725:725,09/29/18 13:37:52,STABLE BEAMS,6500,155997.372486498,152761.670173071,18.7,HFET
323702:7234,726:726,09/29/18 13:38:15,STABLE BEAMS,6500,155821.278217559,152601.203687162,18.7,HFET
323702:7234,727:727,09/29/18 13:38:38,STABLE BEAMS,6500,155745.586478923,152524.146082566,18.7,HFET
323702:7234,728:728,09/29/18 13:39:02,STABLE BEAMS,6500,155626.243940637,152407.649098364,18.7,HFET
323702:7234,729:729,09/29/18 13:39:25,STABLE BEAMS,6500,155275.239153259,152069.665566475,18.7,HFET
323702:7234,730:730,09/29/18 13:39:48,STABLE BEAMS,6500,155375.778270157,152167.427422587,18.6,HFET
323702:7234,731:731,09/29/18 13:40:11,STABLE BEAMS,6500,155233.033895084,152025.661918119,18.6,HFET
