#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
320065:6961,650:650,07/23/18 02:21:40,STABLE BEAMS,6500,219791.986083818,214847.118783120,26.4,HFET
320065:6961,651:651,07/23/18 02:22:03,STABLE BEAMS,6500,219852.858176784,214905.441259627,26.4,HFET
320065:6961,652:652,07/23/18 02:22:27,STABLE BEAMS,6500,219446.558582445,214524.410185554,26.4,HFET
320065:6961,653:653,07/23/18 02:22:50,STABLE BEAMS,6500,218831.258731738,210867.213018979,26.3,HFET
320065:6961,654:654,07/23/18 02:23:13,STABLE BEAMS,6500,218747.508383936,213849.034997025,26.3,HFET
320065:6961,655:655,07/23/18 02:23:37,STABLE BEAMS,6500,218612.242124996,213707.189817042,26.2,HFET
320065:6961,656:656,07/23/18 02:24:00,STABLE BEAMS,6500,218498.715899258,213598.444122166,26.2,HFET
320065:6961,657:657,07/23/18 02:24:23,STABLE BEAMS,6500,218423.980266794,213554.235593916,26.2,HFET
320065:6961,658:658,07/23/18 02:24:47,STABLE BEAMS,6500,218267.816258660,213394.930094073,26.2,HFET
320065:6961,659:659,07/23/18 02:25:10,STABLE BEAMS,6500,218202.140870400,213342.981658714,26.2,HFET
320065:6961,660:660,07/23/18 02:25:33,STABLE BEAMS,6500,218161.574651377,213284.795768803,26.2,HFET
320065:6961,661:661,07/23/18 02:25:56,STABLE BEAMS,6500,218147.005414467,213274.597302966,26.2,HFET
320065:6961,662:662,07/23/18 02:26:20,STABLE BEAMS,6500,218103.798521255,213223.491151616,26.2,HFET
320065:6961,663:663,07/23/18 02:26:43,STABLE BEAMS,6500,218083.333296282,210189.037805231,26.2,HFET
320065:6961,664:664,07/23/18 02:27:06,STABLE BEAMS,6500,218176.075594990,213309.517942686,26.2,HFET
320065:6961,665:665,07/23/18 02:27:30,STABLE BEAMS,6500,218745.322998399,213855.363509308,26.3,HFET
320065:6961,666:666,07/23/18 02:27:53,STABLE BEAMS,6500,218530.745456028,213633.728992808,26.2,HFET
320065:6961,667:667,07/23/18 02:28:16,STABLE BEAMS,6500,218436.477940331,213557.217734596,26.2,HFET
320065:6961,668:668,07/23/18 02:28:40,STABLE BEAMS,6500,218347.400715283,213476.654407368,26.2,HFET
320065:6961,669:669,07/23/18 02:29:03,STABLE BEAMS,6500,218269.956115331,213404.764328988,26.2,HFET
320065:6961,670:670,07/23/18 02:29:26,STABLE BEAMS,6500,218130.592258510,213271.546868988,26.2,HFET
320065:6961,671:671,07/23/18 02:29:50,STABLE BEAMS,6500,218222.014220123,213352.861422494,26.2,HFET
320065:6961,672:672,07/23/18 02:30:13,STABLE BEAMS,6500,218064.985163548,213195.217726237,26.2,HFET
320065:6961,673:673,07/23/18 02:30:36,STABLE BEAMS,6500,217818.969939656,212970.282366999,26.1,HFET
320065:6961,674:674,07/23/18 02:30:59,STABLE BEAMS,6500,217711.726697335,209819.502769658,26.1,HFET
320065:6961,675:675,07/23/18 02:31:23,STABLE BEAMS,6500,217749.857122062,212891.722309847,26.1,HFET
320065:6961,676:676,07/23/18 02:31:46,STABLE BEAMS,6500,217617.573003802,212769.249662068,26.1,HFET
320065:6961,677:677,07/23/18 02:32:09,STABLE BEAMS,6500,217368.256937172,209494.517728825,26.1,HFET
320065:6961,678:678,07/23/18 02:32:33,STABLE BEAMS,6500,207357.574904987,202922.790247184,26.1,HFET
320065:6961,679:679,07/23/18 02:32:56,STABLE BEAMS,6500,214657.422765660,209927.520002689,26.1,HFET
320065:6961,680:680,07/23/18 02:33:19,STABLE BEAMS,6500,202043.400213043,197797.241644364,26.1,HFET
320065:6961,681:681,07/23/18 02:33:43,STABLE BEAMS,6500,211457.904517966,206861.720032514,25.8,HFET
320065:6961,682:682,07/23/18 02:34:06,STABLE BEAMS,6500,215902.181944195,211107.468841405,24.6,HFET
320065:6961,683:683,07/23/18 02:34:29,STABLE BEAMS,6500,218421.999761151,213528.033731910,26.2,HFET
320065:6961,684:684,07/23/18 02:34:53,STABLE BEAMS,6500,218234.215956036,213367.362366107,26.2,HFET
320065:6961,685:685,07/23/18 02:35:16,STABLE BEAMS,6500,218094.282988397,213226.518821162,26.2,HFET
320065:6961,686:686,07/23/18 02:35:39,STABLE BEAMS,6500,217887.877877355,213032.930085714,26.2,HFET
320065:6961,687:687,07/23/18 02:36:03,STABLE BEAMS,6500,217513.357431027,212680.309023617,26.0,HFET
320065:6961,688:688,07/23/18 02:36:26,STABLE BEAMS,6500,218132.322355393,213275.052591620,26.2,HFET
320065:6961,689:689,07/23/18 02:36:49,STABLE BEAMS,6500,217775.694753145,212930.216965496,26.2,HFET
320065:6961,690:690,07/23/18 02:37:12,STABLE BEAMS,6500,217498.628843088,212632.139484082,26.1,HFET
320065:6961,691:691,07/23/18 02:37:36,STABLE BEAMS,6500,217446.816994325,212611.150677157,26.1,HFET
320065:6961,692:692,07/23/18 02:37:59,STABLE BEAMS,6500,217323.319947076,212497.647215852,26.1,HFET
320065:6961,693:693,07/23/18 02:38:22,STABLE BEAMS,6500,217128.592989995,212300.097469120,26.1,HFET
320065:6961,694:694,07/23/18 02:38:46,STABLE BEAMS,6500,217032.754728444,212225.703303146,26.1,HFET
320065:6961,695:695,07/23/18 02:39:09,STABLE BEAMS,6500,216863.478407091,212047.753732945,26.0,HFET
320065:6961,696:696,07/23/18 02:39:32,STABLE BEAMS,6500,216784.872821073,211968.169276321,26.0,HFET
320065:6961,697:697,07/23/18 02:39:56,STABLE BEAMS,6500,216664.858732023,211860.334158752,26.0,HFET
320065:6961,698:698,07/23/18 02:40:19,STABLE BEAMS,6500,216555.999214983,208704.682972818,26.0,HFET
320065:6961,699:699,07/23/18 02:40:42,STABLE BEAMS,6500,216415.223963336,211623.743409986,26.0,HFET
320065:6961,700:700,07/23/18 02:41:06,STABLE BEAMS,6500,216384.423685930,211597.131788192,26.0,HFET
320065:6961,701:701,07/23/18 02:41:29,STABLE BEAMS,6500,216191.677234491,211403.474759446,26.0,HFET
320065:6961,702:702,07/23/18 02:41:52,STABLE BEAMS,6500,216032.758730004,208236.054361821,25.9,HFET
320065:6961,703:703,07/23/18 02:42:15,STABLE BEAMS,6500,215952.901100189,211160.965258186,25.9,HFET
320065:6961,704:704,07/23/18 02:42:39,STABLE BEAMS,6500,215763.432727055,210697.390351242,25.9,HFET
320065:6961,705:705,07/23/18 02:43:02,STABLE BEAMS,6500,215718.677852421,210946.387715814,25.9,HFET
320065:6961,706:706,07/23/18 02:43:25,STABLE BEAMS,6500,215545.076288860,210780.821996987,25.9,HFET
320065:6961,707:707,07/23/18 02:43:49,STABLE BEAMS,6500,215442.135524315,210690.788665767,25.9,HFET
320065:6961,708:708,07/23/18 02:44:12,STABLE BEAMS,6500,215019.126836394,210282.326450323,25.8,HFET
320065:6961,709:709,07/23/18 02:44:35,STABLE BEAMS,6500,215247.317509504,210499.999955538,25.8,HFET
320065:6961,710:710,07/23/18 02:44:59,STABLE BEAMS,6500,215343.133006622,210593.402422794,25.8,HFET
320065:6961,711:711,07/23/18 02:45:22,STABLE BEAMS,6500,215072.646017607,210325.760987863,25.8,HFET
320065:6961,712:712,07/23/18 02:45:45,STABLE BEAMS,6500,214709.462258749,209967.676461923,25.8,HFET
320065:6961,713:713,07/23/18 02:46:09,STABLE BEAMS,6500,214620.066331644,209584.482766746,25.8,HFET
320065:6961,714:714,07/23/18 02:46:32,STABLE BEAMS,6500,214520.722347461,209786.175640225,25.7,HFET
320065:6961,715:715,07/23/18 02:46:55,STABLE BEAMS,6500,214430.802838405,209726.851528681,25.7,HFET
320065:6961,716:716,07/23/18 02:47:19,STABLE BEAMS,6500,214328.044189321,209598.437363975,25.7,HFET
320065:6961,717:717,07/23/18 02:47:42,STABLE BEAMS,6500,214101.879550719,206400.558155434,25.7,HFET
320065:6961,718:718,07/23/18 02:48:05,STABLE BEAMS,6500,213861.828608187,209176.566897687,25.6,HFET
320065:6961,719:719,07/23/18 02:48:28,STABLE BEAMS,6500,214203.408920439,209480.426545000,25.7,HFET
320065:6961,720:720,07/23/18 02:48:52,STABLE BEAMS,6500,214014.646244718,209293.621610489,25.7,HFET
320065:6961,721:721,07/23/18 02:49:15,STABLE BEAMS,6500,214005.062418563,209294.668774392,25.7,HFET
320065:6961,722:722,07/23/18 02:49:38,STABLE BEAMS,6500,213667.625233058,208985.231841074,25.7,HFET
320065:6961,723:723,07/23/18 02:50:02,STABLE BEAMS,6500,213470.052721893,208793.691904568,25.6,HFET
320065:6961,724:724,07/23/18 02:50:25,STABLE BEAMS,6500,213386.621076148,208712.035884571,25.6,HFET
320065:6961,725:725,07/23/18 02:50:48,STABLE BEAMS,6500,213166.397954473,208498.596563833,25.5,HFET
320065:6961,726:726,07/23/18 02:51:12,STABLE BEAMS,6500,213354.910221435,208672.357478423,25.6,HFET
320065:6961,727:727,07/23/18 02:51:35,STABLE BEAMS,6500,213098.696531705,205439.512101297,25.6,HFET
320065:6961,728:728,07/23/18 02:51:58,STABLE BEAMS,6500,213496.254583899,208815.295351174,25.6,HFET
320065:6961,729:729,07/23/18 02:52:22,STABLE BEAMS,6500,213426.549891055,208760.501361731,25.6,HFET
320065:6961,730:730,07/23/18 02:52:45,STABLE BEAMS,6500,213295.927576380,208604.018651540,25.6,HFET
320065:6961,731:731,07/23/18 02:53:08,STABLE BEAMS,6500,213082.966308729,208418.784462883,25.6,HFET
320065:6961,732:732,07/23/18 02:53:32,STABLE BEAMS,6500,213049.411534969,208310.630643256,25.6,HFET
320065:6961,733:733,07/23/18 02:53:55,STABLE BEAMS,6500,212697.086410496,208057.057627717,25.6,HFET
320065:6961,734:734,07/23/18 02:54:18,STABLE BEAMS,6500,213014.081135461,208361.622972443,25.5,HFET
320065:6961,735:735,07/23/18 02:54:41,STABLE BEAMS,6500,212818.147663449,208163.822816951,25.6,HFET
320065:6961,736:736,07/23/18 02:55:05,STABLE BEAMS,6500,212685.203376641,208044.969713968,25.5,HFET
320065:6961,737:737,07/23/18 02:55:28,STABLE BEAMS,6500,212741.681934102,208087.448145335,25.5,HFET
320065:6961,738:738,07/23/18 02:55:51,STABLE BEAMS,6500,212343.941766447,204739.437503318,25.5,HFET
320065:6961,739:739,07/23/18 02:56:15,STABLE BEAMS,6500,212267.885796888,207630.793625923,25.5,HFET
320065:6961,740:740,07/23/18 02:56:38,STABLE BEAMS,6500,212191.966413925,207553.098617212,25.5,HFET
320065:6961,741:741,07/23/18 02:57:01,STABLE BEAMS,6500,211838.366481223,207213.840277093,25.5,HFET
320065:6961,742:742,07/23/18 02:57:25,STABLE BEAMS,6500,212050.052940645,207425.071447862,25.4,HFET
320065:6961,743:743,07/23/18 02:57:48,STABLE BEAMS,6500,211804.766178598,207195.537673224,25.4,HFET
320065:6961,744:744,07/23/18 02:58:11,STABLE BEAMS,6500,211587.069908950,206981.825179294,25.4,HFET
320065:6961,745:745,07/23/18 02:58:35,STABLE BEAMS,6500,211468.194041534,206873.102248850,25.4,HFET
320065:6961,746:746,07/23/18 02:58:58,STABLE BEAMS,6500,211079.309238189,206490.910188711,25.3,HFET
320065:6961,747:747,07/23/18 02:59:21,STABLE BEAMS,6500,211057.910671477,206455.898491261,25.3,HFET
320065:6961,748:748,07/23/18 02:59:44,STABLE BEAMS,6500,210911.990658046,203392.420493218,25.3,HFET
320065:6961,749:749,07/23/18 03:00:08,STABLE BEAMS,6500,210848.614477486,206265.246367628,25.3,HFET
320065:6961,750:750,07/23/18 03:00:31,STABLE BEAMS,6500,210598.091895924,206034.346727030,25.3,HFET
320065:6961,751:751,07/23/18 03:00:54,STABLE BEAMS,6500,210844.084355384,206256.413767751,25.3,HFET
320065:6961,752:752,07/23/18 03:01:18,STABLE BEAMS,6500,210713.917329362,206137.173669412,25.3,HFET
320065:6961,753:753,07/23/18 03:01:41,STABLE BEAMS,6500,210682.980465360,206111.814091415,25.3,HFET
320065:6961,754:754,07/23/18 03:02:04,STABLE BEAMS,6500,210424.535861229,205850.159702277,25.3,HFET
320065:6961,755:755,07/23/18 03:02:28,STABLE BEAMS,6500,210305.955931437,205732.217176600,25.3,HFET
320065:6961,756:756,07/23/18 03:02:51,STABLE BEAMS,6500,210541.704396194,205886.081977034,25.2,HFET
320065:6961,757:757,07/23/18 03:03:14,STABLE BEAMS,6500,210361.660498187,205795.707179324,25.3,HFET
320065:6961,758:758,07/23/18 03:03:38,STABLE BEAMS,6500,210302.541266537,205757.303581406,25.2,HFET
320065:6961,759:759,07/23/18 03:04:01,STABLE BEAMS,6500,210176.221429637,202686.199498418,25.2,HFET
320065:6961,760:760,07/23/18 03:04:24,STABLE BEAMS,6500,209926.063078998,205387.427079342,25.2,HFET
320065:6961,761:761,07/23/18 03:04:48,STABLE BEAMS,6500,209930.388321206,205385.287222671,25.2,HFET
320065:6961,762:762,07/23/18 03:05:11,STABLE BEAMS,6500,209814.608416633,205280.935063300,25.2,HFET
320065:6961,763:763,07/23/18 03:05:34,STABLE BEAMS,6500,209384.542754584,204869.945995830,25.2,HFET
320065:6961,764:764,07/23/18 03:05:57,STABLE BEAMS,6500,209719.999434446,205186.326081113,25.1,HFET
320065:6961,765:765,07/23/18 03:06:21,STABLE BEAMS,6500,209718.496981890,205195.613969643,25.2,HFET
320065:6961,766:766,07/23/18 03:06:44,STABLE BEAMS,6500,209396.721726063,204881.578620925,25.2,HFET
320065:6961,767:767,07/23/18 03:07:07,STABLE BEAMS,6500,209278.050738541,204449.008871282,25.1,HFET
320065:6961,768:768,07/23/18 03:07:31,STABLE BEAMS,6500,209127.623367441,204619.537236432,25.1,HFET
320065:6961,769:769,07/23/18 03:07:54,STABLE BEAMS,6500,208740.946714065,204251.413595684,25.1,HFET
320065:6961,770:770,07/23/18 03:08:17,STABLE BEAMS,6500,209092.953136481,204580.814936456,25.1,HFET
320065:6961,771:771,07/23/18 03:08:41,STABLE BEAMS,6500,208861.188447442,204348.708780926,25.1,HFET
320065:6961,772:772,07/23/18 03:09:04,STABLE BEAMS,6500,208758.771264848,204237.823229378,25.1,HFET
320065:6961,773:773,07/23/18 03:09:27,STABLE BEAMS,6500,208700.198379581,204211.689660670,25.1,HFET
320065:6961,774:774,07/23/18 03:09:51,STABLE BEAMS,6500,208661.202906413,204179.113757516,25.0,HFET
320065:6961,775:775,07/23/18 03:10:14,STABLE BEAMS,6500,208387.642718987,203907.443018002,25.0,HFET
320065:6961,776:776,07/23/18 03:10:37,STABLE BEAMS,6500,208203.751631859,203734.205685364,25.0,HFET
320065:6961,777:777,07/23/18 03:11:00,STABLE BEAMS,6500,208109.939404815,203645.082931451,25.0,HFET
320065:6961,778:778,07/23/18 03:11:24,STABLE BEAMS,6500,208026.644345666,203534.333966499,25.0,HFET
320065:6961,779:779,07/23/18 03:11:47,STABLE BEAMS,6500,207513.283624468,203073.172089418,25.0,HFET
320065:6961,780:780,07/23/18 03:12:10,STABLE BEAMS,6500,207975.014612365,203505.719074629,24.9,HFET
320065:6961,781:781,07/23/18 03:12:34,STABLE BEAMS,6500,207855.023287748,203394.127825669,24.9,HFET
320065:6961,782:782,07/23/18 03:12:57,STABLE BEAMS,6500,207830.118998404,203368.404016749,25.0,HFET
320065:6961,783:783,07/23/18 03:13:20,STABLE BEAMS,6500,207400.349273979,202965.837789367,24.9,HFET
320065:6961,784:784,07/23/18 03:13:44,STABLE BEAMS,6500,207251.219475541,202821.124290868,24.9,HFET
320065:6961,785:785,07/23/18 03:14:07,STABLE BEAMS,6500,207225.017613535,202796.789112341,24.9,HFET
320065:6961,786:786,07/23/18 03:14:30,STABLE BEAMS,6500,206978.592629855,202554.051966754,24.9,HFET
320065:6961,787:787,07/23/18 03:14:54,STABLE BEAMS,6500,206585.541935331,202177.528250350,24.8,HFET
320065:6961,788:788,07/23/18 03:15:17,STABLE BEAMS,6500,206953.073700829,202528.373686699,24.8,HFET
320065:6961,789:789,07/23/18 03:15:40,STABLE BEAMS,6500,206754.590612357,202318.326266429,24.8,HFET
320065:6961,790:790,07/23/18 03:16:04,STABLE BEAMS,6500,206689.393277183,202263.259103795,24.8,HFET
320065:6961,791:791,07/23/18 03:16:27,STABLE BEAMS,6500,207550.344120859,203100.102413270,24.8,HFET
320065:6961,792:792,07/23/18 03:16:50,STABLE BEAMS,6500,207100.245758057,202668.830236289,24.9,HFET
320065:6961,793:793,07/23/18 03:17:13,STABLE BEAMS,6500,206971.558420159,202253.857393101,24.8,HFET
320065:6961,794:794,07/23/18 03:17:37,STABLE BEAMS,6500,206853.820774377,202446.262378049,24.8,HFET
320065:6961,795:795,07/23/18 03:18:00,STABLE BEAMS,6500,206528.949555707,202119.023658381,24.8,HFET
320065:6961,796:796,07/23/18 03:18:23,STABLE BEAMS,6500,206379.455526346,201971.988187749,24.7,HFET
320065:6961,797:797,07/23/18 03:18:47,STABLE BEAMS,6500,206563.597022234,202156.106919205,24.8,HFET
320065:6961,798:798,07/23/18 03:19:10,STABLE BEAMS,6500,206385.214927812,201995.572139998,24.8,HFET
320065:6961,799:799,07/23/18 03:19:33,STABLE BEAMS,6500,206256.049536828,201859.782299106,24.8,HFET
320065:6961,800:800,07/23/18 03:19:57,STABLE BEAMS,6500,206371.032686257,3394.205722712,24.8,HFET
320065:6961,801:801,07/23/18 03:20:20,STABLE BEAMS,6500,205921.685549734,0,24.7,HFET
320065:6961,802:802,07/23/18 03:20:43,STABLE BEAMS,6500,205861.906149536,25960.433815391,24.7,HFET
320065:6961,803:803,07/23/18 03:21:07,STABLE BEAMS,6500,205746.467711453,201370.847814165,24.7,HFET
320065:6961,804:804,07/23/18 03:21:30,STABLE BEAMS,6500,205451.395135152,201081.671225926,24.7,HFET
320065:6961,805:805,07/23/18 03:21:53,STABLE BEAMS,6500,205639.748051084,198365.350826140,24.7,HFET
320065:6961,806:806,07/23/18 03:22:16,STABLE BEAMS,6500,205471.678244663,201089.115195410,24.7,HFET
320065:6961,807:807,07/23/18 03:22:40,STABLE BEAMS,6500,205402.087373983,201036.802529129,24.7,HFET
320065:6961,808:808,07/23/18 03:23:03,STABLE BEAMS,6500,205408.734588323,198167.755550542,24.7,HFET
320065:6961,809:809,07/23/18 03:23:26,STABLE BEAMS,6500,205069.658363666,200712.955709929,24.6,HFET
320065:6961,810:810,07/23/18 03:23:50,STABLE BEAMS,6500,205008.171631017,200657.478787506,24.6,HFET
320065:6961,811:811,07/23/18 03:24:13,STABLE BEAMS,6500,204886.085978595,200537.942751542,24.6,HFET
320065:6961,812:812,07/23/18 03:24:36,STABLE BEAMS,6500,204824.804125840,200469.694982390,24.6,HFET
320065:6961,813:813,07/23/18 03:25:00,STABLE BEAMS,6500,204647.514724186,200311.231766556,24.6,HFET
320065:6961,814:814,07/23/18 03:25:23,STABLE BEAMS,6500,204143.305304922,199835.568945864,24.5,HFET
320065:6961,815:815,07/23/18 03:25:46,STABLE BEAMS,6500,204435.805500332,200109.607186376,24.5,HFET
320065:6961,816:816,07/23/18 03:26:10,STABLE BEAMS,6500,204323.030500872,200011.219308365,24.5,HFET
320065:6961,817:817,07/23/18 03:26:33,STABLE BEAMS,6500,204292.070872437,199974.158811974,24.5,HFET
320065:6961,818:818,07/23/18 03:26:56,STABLE BEAMS,6500,204232.223178941,199917.748547812,24.5,HFET
320065:6961,819:819,07/23/18 03:27:20,STABLE BEAMS,6500,204266.916174334,197084.874252742,24.5,HFET
320065:6961,820:820,07/23/18 03:27:43,STABLE BEAMS,6500,203894.945344465,199605.648175871,24.5,HFET
320065:6961,821:821,07/23/18 03:28:06,STABLE BEAMS,6500,203826.173993361,199524.174271336,24.5,HFET
320065:6961,822:822,07/23/18 03:28:29,STABLE BEAMS,6500,203788.521621720,199488.001587819,24.5,HFET
320065:6961,823:823,07/23/18 03:28:53,STABLE BEAMS,6500,203306.598582043,199022.946992752,24.4,HFET
320065:6961,824:824,07/23/18 03:29:16,STABLE BEAMS,6500,203496.453950532,199199.849399050,24.4,HFET
320065:6961,825:825,07/23/18 03:29:39,STABLE BEAMS,6500,203350.738816995,199046.030127482,24.4,HFET
320065:6961,826:826,07/23/18 03:30:03,STABLE BEAMS,6500,203255.287550799,198956.087853993,24.4,HFET
320065:6961,827:827,07/23/18 03:30:26,STABLE BEAMS,6500,203366.218631212,199073.461268852,24.4,HFET
320065:6961,828:828,07/23/18 03:30:49,STABLE BEAMS,6500,202973.919162966,198704.040055442,24.4,HFET
320065:6961,829:829,07/23/18 03:31:13,STABLE BEAMS,6500,202931.827726955,198669.665762107,24.4,HFET
320065:6961,830:830,07/23/18 03:31:36,STABLE BEAMS,6500,202776.892998185,195664.350889542,24.3,HFET
320065:6961,831:831,07/23/18 03:31:59,STABLE BEAMS,6500,202609.984177830,198350.713295932,24.3,HFET
320065:6961,832:832,07/23/18 03:32:23,STABLE BEAMS,6500,202142.197850842,197899.590533660,24.3,HFET
320065:6961,833:833,07/23/18 03:32:46,STABLE BEAMS,6500,202298.407387841,198040.024318817,24.3,HFET
320065:6961,834:834,07/23/18 03:33:09,STABLE BEAMS,6500,202117.794379017,197880.286294753,24.3,HFET
320065:6961,835:835,07/23/18 03:33:33,STABLE BEAMS,6500,202094.620186556,197832.867981496,24.2,HFET
320065:6961,836:836,07/23/18 03:33:56,STABLE BEAMS,6500,201919.584463737,197681.734912983,24.3,HFET
320065:6961,837:837,07/23/18 03:34:19,STABLE BEAMS,6500,201743.843043505,197507.495945308,24.2,HFET
320065:6961,838:838,07/23/18 03:34:42,STABLE BEAMS,6500,201673.842413037,197448.991353339,24.2,HFET
320065:6961,839:839,07/23/18 03:35:06,STABLE BEAMS,6500,201596.511635248,197380.561468726,24.2,HFET
320065:6961,840:840,07/23/18 03:35:29,STABLE BEAMS,6500,201436.500437993,197229.564986809,24.2,HFET
320065:6961,841:841,07/23/18 03:35:52,STABLE BEAMS,6500,201401.124509620,194370.261185406,24.1,HFET
320065:6961,842:842,07/23/18 03:36:16,STABLE BEAMS,6500,201459.947803646,197241.994367048,24.2,HFET
320065:6961,843:843,07/23/18 03:36:39,STABLE BEAMS,6500,201376.220220276,197160.565991378,24.2,HFET
320065:6961,844:844,07/23/18 03:37:02,STABLE BEAMS,6500,201450.090804299,197231.044674932,24.2,HFET
320065:6961,845:845,07/23/18 03:37:26,STABLE BEAMS,6500,201122.396795977,196933.354188873,24.2,HFET
320065:6961,846:846,07/23/18 03:37:49,STABLE BEAMS,6500,201041.105006904,194029.705272625,24.1,HFET
320065:6961,847:847,07/23/18 03:38:12,STABLE BEAMS,6500,200954.281460691,196753.879401683,24.1,HFET
320065:6961,848:848,07/23/18 03:38:36,STABLE BEAMS,6500,200828.007152656,196643.471903221,24.1,HFET
320065:6961,849:849,07/23/18 03:38:59,STABLE BEAMS,6500,200506.709949916,196307.537170273,24.1,HFET
320065:6961,850:850,07/23/18 03:39:22,STABLE BEAMS,6500,200718.054942848,196523.389520874,24.1,HFET
320065:6961,851:851,07/23/18 03:39:46,STABLE BEAMS,6500,200532.479287701,196337.813865727,24.1,HFET
320065:6961,852:852,07/23/18 03:40:09,STABLE BEAMS,6500,200907.728195875,193917.317268521,24.1,HFET
320065:6961,853:853,07/23/18 03:40:32,STABLE BEAMS,6500,201123.648839774,196922.814256546,24.2,HFET
320065:6961,854:854,07/23/18 03:40:55,STABLE BEAMS,6500,200707.606068251,196510.595909712,24.1,HFET
320065:6961,855:855,07/23/18 03:41:19,STABLE BEAMS,6500,200659.095062226,193664.313363798,24.1,HFET
320065:6961,856:856,07/23/18 03:41:42,STABLE BEAMS,6500,200576.209762865,196398.390021069,24.1,HFET
320065:6961,857:857,07/23/18 03:42:05,STABLE BEAMS,6500,200162.261319147,195996.711606562,24.1,HFET
320065:6961,858:858,07/23/18 03:42:29,STABLE BEAMS,6500,200294.818610600,196128.517671736,24.0,HFET
320065:6961,859:859,07/23/18 03:42:52,STABLE BEAMS,6500,200237.953057784,196059.404854142,24.0,HFET
320065:6961,860:860,07/23/18 03:43:15,STABLE BEAMS,6500,200138.996068956,195973.264240909,24.0,HFET
320065:6961,861:861,07/23/18 03:43:39,STABLE BEAMS,6500,200120.716229520,195950.385986073,24.0,HFET
320065:6961,862:862,07/23/18 03:44:02,STABLE BEAMS,6500,199825.871297545,195668.357429693,24.0,HFET
320065:6961,863:863,07/23/18 03:44:25,STABLE BEAMS,6500,199718.878463984,195561.114187372,24.0,HFET
320065:6961,864:864,07/23/18 03:44:49,STABLE BEAMS,6500,199497.289476350,195358.761145346,24.0,HFET
320065:6961,865:865,07/23/18 03:45:12,STABLE BEAMS,6500,199334.296138414,195199.273530042,23.9,HFET
320065:6961,866:866,07/23/18 03:45:35,STABLE BEAMS,6500,199358.289850451,192427.498972266,23.9,HFET
320065:6961,867:867,07/23/18 03:45:58,STABLE BEAMS,6500,199499.588684050,195357.645688145,23.9,HFET
320065:6961,868:868,07/23/18 03:46:22,STABLE BEAMS,6500,199292.022586941,195153.904015726,23.9,HFET
320065:6961,869:869,07/23/18 03:46:45,STABLE BEAMS,6500,199064.514846812,194871.556757288,23.9,HFET
320065:6961,870:870,07/23/18 03:47:08,STABLE BEAMS,6500,198951.125207670,94962.069920066,23.9,HFET
320065:6961,871:871,07/23/18 03:47:32,STABLE BEAMS,6500,198841.036411265,174744.133201098,23.9,HFET
320065:6961,872:872,07/23/18 03:47:55,STABLE BEAMS,6500,198481.722605962,194373.971787932,23.8,HFET
320065:6961,873:873,07/23/18 03:48:18,STABLE BEAMS,6500,198706.612436334,194584.155794798,23.8,HFET
320065:6961,874:874,07/23/18 03:48:42,STABLE BEAMS,6500,198588.556088494,194469.718991753,23.8,HFET
320065:6961,875:875,07/23/18 03:49:05,STABLE BEAMS,6500,198451.696319267,194333.564919938,23.8,HFET
320065:6961,876:876,07/23/18 03:49:28,STABLE BEAMS,6500,198400.863341109,194293.840984925,23.8,HFET
320065:6961,877:877,07/23/18 03:49:52,STABLE BEAMS,6500,198420.668397534,194310.663900670,23.8,HFET
320065:6961,878:878,07/23/18 03:50:15,STABLE BEAMS,6500,198126.779571732,194027.770295848,23.8,HFET
320065:6961,879:879,07/23/18 03:50:38,STABLE BEAMS,6500,198085.166188806,193980.670684648,23.8,HFET
320065:6961,880:880,07/23/18 03:51:02,STABLE BEAMS,6500,197987.779945833,193893.141441022,23.8,HFET
320065:6961,881:881,07/23/18 03:51:25,STABLE BEAMS,6500,197613.600965994,193541.362662934,23.8,HFET
320065:6961,882:882,07/23/18 03:51:48,STABLE BEAMS,6500,197763.800692768,190879.050879663,23.7,HFET
320065:6961,883:883,07/23/18 03:52:11,STABLE BEAMS,6500,197763.140524220,193666.157282844,23.7,HFET
320065:6961,884:884,07/23/18 03:52:35,STABLE BEAMS,6500,197665.822574545,193582.019939687,23.8,HFET
320065:6961,885:885,07/23/18 03:52:58,STABLE BEAMS,6500,197384.522480011,193306.843477541,23.7,HFET
320065:6961,886:886,07/23/18 03:53:21,STABLE BEAMS,6500,197279.077627871,193208.319012934,23.7,HFET
320065:6961,887:887,07/23/18 03:53:45,STABLE BEAMS,6500,119856.650233295,117572.922347586,23.7,HFET
320065:6961,888:888,07/23/18 03:54:08,STABLE BEAMS,6500,39483.633662300,39083.119079413,2.2,HFET
320065:6961,889:889,07/23/18 03:54:31,STABLE BEAMS,6500,121335.996890521,119424.683741118,8.9,HFET
320065:6961,890:890,07/23/18 03:54:55,STABLE BEAMS,6500,185349.706770098,181419.086002693,20.4,HFET
320065:6961,891:891,07/23/18 03:55:18,STABLE BEAMS,6500,161812.512666050,158884.608246789,23.6,HFET
320065:6961,892:892,07/23/18 03:55:41,STABLE BEAMS,6500,76667.945802510,75703.524921229,12.6,HFET
320065:6961,893:893,07/23/18 03:56:05,STABLE BEAMS,6500,24164.934717209,23938.340399941,5.6,HFET
